Timestamp,Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-05T02:10:00,2661.13,139.85,2521.27,15.46,14.91,7.61,101.87
2026-03-05T02:15:00,2662.24,140.04,2522.24,15.16,14.23,7.37,103.26
2026-03-05T02:20:00,2650.45,139.48,2510.97,15.71,13.72,6.37,103.67
2026-03-05T02:25:00,2644.76,138.25,2506.51,15.37,14.31,6.42,102.15
2026-03-05T02:30:00,2621.71,134.05,2487.68,15.32,13.91,3.62,101.18
2026-03-05T02:35:00,2609.95,134.90,2475.08,15.58,13.43,2.59,103.29
2026-03-05T02:40:00,2624.72,135.86,2488.85,15.94,12.63,2.54,104.74
2026-03-05T02:45:00,2607.78,133.44,2474.31,15.36,11.45,2.52,104.09
2026-03-05T02:50:00,2602.77,133.29,2469.45,15.67,11.16,2.64,103.81
2026-03-05T02:55:00,2579.49,133.85,2445.62,15.55,10.57,2.70,105.02
2026-03-05T03:00:00,2554.94,133.14,2421.81,15.27,9.10,3.59,105.17
2026-03-05T03:05:00,2560.06,133.53,2426.52,15.46,9.18,3.86,105.06
2026-03-05T03:10:00,2558.69,135.44,2423.23,15.62,10.20,5.14,104.50
2026-03-05T03:15:00,2547.09,138.74,2408.36,15.15,10.47,9.64,103.45
2026-03-05T03:20:00,2541.68,139.87,2401.81,15.24,9.79,10.34,104.49
2026-03-05T03:25:00,2535.22,146.24,2388.99,14.97,10.08,16.55,104.67
2026-03-05T03:30:00,2507.70,133.82,2373.88,14.40,10.61,4.69,104.10
2026-03-05T03:35:00,2507.29,132.74,2374.56,14.61,10.12,3.57,104.40
2026-03-05T03:40:00,2466.50,133.01,2333.49,14.55,9.82,3.42,105.22
2026-03-05T03:45:00,2453.27,131.26,2321.99,13.90,9.48,3.49,104.39
2026-03-05T03:50:00,2445.82,128.97,2316.84,14.21,8.96,3.60,102.20
2026-03-05T03:55:00,2445.46,128.98,2316.48,14.34,8.39,3.76,102.49
2026-03-05T04:00:00,2442.47,134.17,2308.31,14.80,7.50,8.52,103.36
2026-03-05T04:05:00,2466.48,146.12,2320.39,14.73,6.18,21.95,103.30
2026-03-05T04:10:00,2473.18,146.93,2326.28,15.24,5.39,22.62,103.66
2026-03-05T04:15:00,2478.90,142.88,2336.03,15.22,3.92,21.03,102.68
2026-03-05T04:20:00,2475.68,142.12,2333.56,15.02,3.22,20.99,102.87
2026-03-05T04:25:00,2473.33,142.87,2330.43,15.62,2.66,21.29,103.23
2026-03-05T04:30:00,2455.21,124.69,2330.54,15.65,1.66,4.48,102.89
2026-03-05T04:35:00,2467.36,130.23,2337.15,15.16,1.08,9.79,104.18
2026-03-05T04:40:00,2474.56,130.56,2344.00,15.23,0.80,11.86,102.66
2026-03-05T04:45:00,2478.70,131.62,2347.10,15.67,0.55,11.90,103.49
2026-03-05T04:50:00,2472.95,132.92,2340.01,15.95,0.37,12.05,104.56
2026-03-05T04:55:00,2477.16,135.25,2341.88,15.66,0.81,13.71,105.09
2026-03-05T05:00:00,2470.61,131.85,2338.74,15.43,1.22,9.50,105.74
2026-03-05T05:05:00,2484.21,131.67,2352.57,15.56,1.13,9.76,105.22
2026-03-05T05:10:00,2488.27,129.75,2358.56,15.32,1.04,9.54,103.86
2026-03-05T05:15:00,2494.13,128.38,2365.74,15.28,0.92,8.25,103.94
2026-03-05T05:20:00,2503.14,131.76,2371.38,15.23,0.80,9.84,105.91
2026-03-05T05:25:00,2504.40,130.66,2373.75,15.09,0.82,7.92,106.84
2026-03-05T05:30:00,2514.54,127.01,2387.52,15.46,0.71,6.63,104.20
2026-03-05T05:35:00,2531.34,127.22,2404.15,15.60,0.56,7.21,103.85
2026-03-05T05:40:00,2551.43,128.67,2422.74,15.63,0.55,6.50,105.98
2026-03-05T05:45:00,2565.36,127.81,2437.58,15.41,0.54,6.37,105.50
2026-03-05T05:50:00,2579.64,128.51,2451.17,15.34,0.48,5.37,107.31
2026-03-05T05:55:00,2606.01,136.28,2469.72,15.29,0.25,4.68,116.04
2026-03-05T06:00:00,2630.83,137.54,2493.31,15.30,0.19,4.81,117.23
2026-03-05T06:05:00,2670.78,139.07,2531.74,15.56,0.47,5.85,117.20
2026-03-05T06:10:00,2711.30,139.74,2571.58,15.54,0.12,7.16,116.91
2026-03-05T06:15:00,2729.56,139.64,2589.95,15.55,0.21,7.89,116.00
2026-03-05T06:20:00,2748.61,139.71,2608.90,16.00,0.58,6.09,117.04
2026-03-05T06:25:00,2776.35,137.85,2638.49,15.90,0.31,4.19,117.44
2026-03-05T06:30:00,2780.10,143.44,2636.64,16.10,0.03,9.34,117.96
2026-03-05T06:35:00,2806.81,155.94,2650.86,17.05,0.07,20.23,118.67
2026-03-05T06:40:00,2850.41,165.59,2684.85,16.77,0.40,30.71,117.70
2026-03-05T06:45:00,2869.92,164.68,2705.23,16.84,0.22,31.77,115.86
2026-03-05T06:50:00,2890.85,164.61,2726.21,17.20,0.28,31.26,115.86
2026-03-05T06:55:00,2918.50,158.21,2760.26,18.66,0.23,22.54,116.74
2026-03-05T07:00:00,2953.81,146.58,2807.28,19.70,0.12,10.05,116.69
2026-03-05T07:05:00,2998.75,147.18,2851.57,22.77,0.08,5.65,118.69
2026-03-05T07:10:00,3039.94,146.04,2893.90,25.88,0.03,3.65,116.49
2026-03-05T07:15:00,3063.42,148.67,2914.75,29.45,0.06,3.94,115.26
2026-03-05T07:20:00,3088.79,155.62,2933.13,33.17,0.17,4.88,117.44
2026-03-05T07:25:00,3098.21,162.14,2936.07,38.31,0.27,6.05,117.57
2026-03-05T07:30:00,3111.20,168.72,2942.50,43.06,0.39,5.43,119.86
2026-03-05T07:35:00,3101.38,173.90,2927.48,48.36,0.29,5.69,119.54
2026-03-05T07:40:00,3110.73,177.44,2933.26,54.25,0.29,5.51,117.40
2026-03-05T07:45:00,3122.36,192.03,2930.36,62.04,0.24,12.32,117.46
2026-03-05T07:50:00,3129.38,220.85,2908.50,69.05,0.19,34.58,117.07
2026-03-05T07:55:00,3129.81,231.99,2897.82,76.34,0.04,39.18,116.46
2026-03-05T08:00:00,3152.94,236.91,2916.02,81.67,0.04,38.69,116.50
2026-03-05T08:05:00,3180.06,256.07,2923.97,81.55,0.20,58.50,115.86
2026-03-05T08:10:00,3186.69,265.76,2920.93,87.09,0.55,62.86,115.27
2026-03-05T08:15:00,3166.33,272.00,2894.32,94.17,0.35,63.00,114.50
2026-03-05T08:20:00,3170.77,279.23,2891.57,101.31,0.14,62.99,114.82
2026-03-05T08:25:00,3145.98,288.22,2857.72,111.25,0.51,62.10,114.32
2026-03-05T08:30:00,3137.21,277.93,2859.27,119.48,0.63,44.39,113.44
2026-03-05T08:35:00,3145.04,300.10,2844.92,129.81,0.71,56.35,113.26
2026-03-05T08:40:00,3120.79,308.05,2812.68,136.03,0.77,58.14,113.09
2026-03-05T08:45:00,3111.52,309.83,2801.71,137.06,0.61,57.99,114.18
2026-03-05T08:50:00,3103.64,300.36,2803.31,134.66,0.52,51.81,113.32
2026-03-05T08:55:00,3101.49,284.91,2816.59,144.60,0.39,26.80,113.08
2026-03-05T09:00:00,3109.45,263.82,2845.60,143.62,0.22,6.45,113.55
2026-03-05T09:05:00,3085.84,258.01,2827.83,136.87,0.29,6.28,114.56
2026-03-05T09:10:00,3063.88,259.31,2804.62,137.12,0.36,6.60,115.25
2026-03-05T09:15:00,3043.34,250.59,2792.76,125.65,0.49,9.96,114.47
2026-03-05T09:20:00,3053.12,265.05,2788.07,140.94,0.53,9.91,113.68
2026-03-05T09:25:00,3034.84,260.26,2774.58,134.56,0.67,10.34,114.68
2026-03-05T09:30:00,3025.25,255.44,2769.76,134.03,0.73,6.16,114.49
2026-03-05T09:35:00,3018.27,254.11,2764.15,133.01,0.60,6.60,113.90
2026-03-05T09:40:00,3021.38,264.56,2756.80,144.34,1.08,6.27,112.90
2026-03-05T09:45:00,3035.54,282.73,2752.83,158.47,1.54,9.69,113.05
2026-03-05T09:50:00,3050.21,300.21,2749.97,177.43,1.70,9.39,111.60
2026-03-05T09:55:00,3065.19,338.69,2726.51,192.18,2.09,33.97,110.60
2026-03-05T10:00:00,3067.72,367.51,2700.19,194.14,2.11,58.95,112.32
2026-03-05T10:05:00,3064.71,363.09,2701.56,200.35,2.18,45.15,115.37
2026-03-05T10:10:00,3045.26,362.24,2683.02,204.36,1.95,42.33,113.59
2026-03-05T10:15:00,3023.43,363.44,2660.03,204.33,1.82,42.83,114.47
2026-03-05T10:20:00,3022.52,359.05,2663.49,201.15,1.61,42.72,113.57
2026-03-05T10:25:00,3032.50,370.46,2662.04,228.13,1.86,27.66,112.66
2026-03-05T10:30:00,3036.08,362.84,2673.26,235.73,2.13,10.34,114.66
2026-03-05T10:35:00,3025.42,367.40,2658.02,241.04,2.65,10.42,113.32
2026-03-05T10:40:00,3026.28,369.80,2656.46,242.71,3.51,10.37,113.23
2026-03-05T10:45:00,3029.24,374.38,2654.87,246.03,4.27,10.33,113.75
2026-03-05T10:50:00,3023.60,365.31,2658.29,236.53,4.12,10.21,114.44
2026-03-05T10:55:00,3007.16,371.24,2635.89,242.69,4.93,9.77,113.84
2026-03-05T11:00:00,2995.56,372.09,2623.44,246.04,5.02,7.81,113.26
2026-03-05T11:05:00,2988.00,375.48,2612.54,250.41,4.62,7.95,112.51
2026-03-05T11:10:00,2983.34,378.90,2604.37,253.44,4.92,8.14,112.39
2026-03-05T11:10:00,2983.51,374.93,2608.56,251.81,4.63,8.11,110.39
2026-03-05T11:15:00,2964.95,368.85,2596.10,246.97,4.93,8.17,108.79
2026-03-05T11:20:00,2984.43,375.04,2609.34,253.11,5.06,7.97,108.91
2026-03-05T11:25:00,2968.07,378.81,2589.25,254.69,5.86,7.97,110.32
2026-03-05T11:30:00,2946.69,378.81,2567.85,253.59,6.06,7.94,111.22
2026-03-05T11:35:00,2937.22,379.33,2557.85,255.58,5.44,8.22,110.10
2026-03-05T11:40:00,2934.98,383.44,2551.52,258.92,3.70,10.69,110.14
2026-03-05T11:45:00,2914.74,385.28,2529.48,260.55,2.39,11.99,110.30
2026-03-05T11:50:00,2919.86,379.17,2540.67,255.73,2.24,11.03,110.15
2026-03-05T11:55:00,2924.38,372.85,2551.54,253.58,2.12,7.56,109.58
2026-03-05T12:00:00,2929.69,373.59,2556.16,252.71,2.17,8.66,110.04
2026-03-05T12:05:00,2925.83,374.01,2551.78,255.99,2.23,11.69,104.11
2026-03-05T12:10:00,2918.97,374.17,2544.81,261.63,2.44,10.44,99.67
2026-03-05T12:15:00,2934.73,370.89,2563.86,259.96,2.73,8.54,99.66
2026-03-05T12:20:00,2948.77,370.74,2578.01,258.47,3.01,10.57,98.72
2026-03-05T12:25:00,2936.65,366.01,2570.60,253.98,2.57,11.07,98.36
2026-03-05T12:30:00,2940.51,364.00,2576.46,253.43,2.46,8.82,99.31
2026-03-05T12:35:00,2919.35,369.33,2550.00,258.41,2.50,8.75,99.65
2026-03-05T12:40:00,2905.58,365.60,2539.98,256.27,2.24,8.72,98.38
2026-03-05T12:45:00,2892.25,362.05,2530.21,253.37,1.87,8.63,98.16
2026-03-05T12:50:00,2911.59,359.20,2552.42,249.77,1.86,8.50,99.05
2026-03-05T12:55:00,2889.72,347.99,2541.77,239.14,1.54,8.74,98.58
2026-03-05T13:00:00,2871.97,348.51,2523.41,235.79,1.59,12.05,99.09
2026-03-05T13:05:00,2862.16,350.73,2511.46,234.37,1.46,16.87,98.04
2026-03-05T13:10:00,2889.05,358.28,2530.84,231.40,1.21,27.57,98.10
2026-03-05T13:15:00,2875.22,341.26,2533.92,232.25,1.75,9.77,97.46
2026-03-05T13:20:00,2888.76,340.84,2547.97,230.95,2.23,9.99,97.68
2026-03-05T13:25:00,2866.09,333.41,2532.63,224.06,2.08,10.40,96.87
2026-03-05T13:30:00,2860.10,336.88,2523.18,231.61,1.76,7.19,96.29
2026-03-05T13:35:00,2854.62,330.63,2524.00,225.80,1.36,7.73,95.75
2026-03-05T13:40:00,2857.16,331.95,2525.18,224.48,0.96,10.23,96.29
2026-03-05T13:45:00,2855.15,332.17,2522.99,224.14,1.00,10.69,96.35
2026-03-05T13:50:00,2863.54,324.68,2538.86,216.95,0.92,10.89,95.89
2026-03-05T13:55:00,2837.37,305.89,2531.47,198.78,1.10,11.79,94.23
2026-03-05T14:00:00,2850.15,307.18,2542.94,197.77,1.78,11.21,96.40
2026-03-05T14:05:00,2859.45,315.60,2543.84,191.25,1.80,24.84,97.72
2026-03-05T14:10:00,2887.64,317.77,2569.87,191.58,1.45,27.65,97.08
2026-03-05T14:15:00,2889.15,310.79,2578.37,183.27,1.34,26.80,99.36
2026-03-05T14:20:00,2891.39,302.38,2589.04,176.95,1.42,24.66,99.38
2026-03-05T14:25:00,2886.91,291.59,2595.33,167.80,1.40,23.74,98.61
2026-03-05T14:30:00,2881.01,277.96,2603.05,169.26,1.16,8.16,99.38
2026-03-05T14:35:00,2869.18,277.86,2591.33,164.23,3.13,10.07,100.47
2026-03-05T14:40:00,2913.30,286.50,2626.84,159.02,3.93,22.72,100.86
2026-03-05T14:45:00,2928.90,277.65,2651.24,147.38,4.31,24.99,100.95
2026-03-05T14:50:00,2923.74,267.47,2656.26,136.93,3.92,25.08,101.54
2026-03-05T14:55:00,2919.01,265.91,2653.08,135.15,4.70,24.40,101.60
2026-03-05T15:00:00,2895.44,232.76,2662.66,124.30,4.70,4.51,99.24
2026-03-05T15:05:00,2895.24,229.46,2665.78,121.29,4.65,4.49,99.03
2026-03-05T15:10:00,2896.23,223.46,2672.72,112.76,5.04,3.84,101.82
2026-03-05T15:15:00,2888.38,217.93,2670.43,107.50,4.92,4.64,100.89
2026-03-05T15:20:00,2913.01,220.96,2692.11,109.43,5.45,5.74,100.37
2026-03-05T15:25:00,2909.06,218.85,2690.24,107.65,6.48,5.59,99.10
2026-03-05T15:30:00,,216.60,,107.50,5.50,5.00,98.60
2026-03-06T00:15:00,2532.27,132.30,2399.98,14.94,9.09,4.77,103.45
2026-03-06T00:20:00,2520.27,129.22,2391.04,15.28,6.27,4.76,102.91
2026-03-06T00:25:00,2521.08,140.04,2381.06,15.51,7.49,14.01,103.07
2026-03-06T00:30:00,2560.51,131.27,2429.30,15.67,9.17,5.16,101.29
2026-03-06T00:35:00,2577.87,133.08,2444.81,15.84,10.14,4.51,102.62
2026-03-06T00:40:00,2606.78,135.24,2471.56,15.59,10.47,4.98,104.19
2026-03-06T00:45:00,2607.36,134.08,2473.27,15.59,10.51,5.01,102.99
2026-03-06T00:50:00,2602.36,136.59,2465.80,15.54,12.26,4.83,103.94
2026-03-06T00:55:00,2602.62,136.63,2465.99,15.24,12.21,4.64,104.48
2026-03-06T01:00:00,2613.95,134.23,2479.71,15.63,9.83,4.74,103.99
2026-03-06T01:05:00,2616.22,132.28,2483.91,15.39,8.94,4.86,103.08
2026-03-06T01:10:00,2608.39,132.18,2476.20,17.33,8.55,4.88,101.40
2026-03-06T01:15:00,2606.69,131.79,2474.89,18.76,9.26,4.74,99.04
2026-03-06T01:20:00,2602.81,138.24,2464.57,20.07,10.68,4.75,102.73
2026-03-06T01:25:00,2601.18,141.37,2459.80,21.61,12.08,4.53,103.17
2026-03-06T01:30:00,2597.74,139.99,2457.78,22.50,12.31,3.93,101.24
2026-03-06T01:35:00,2578.34,127.64,2450.70,16.98,8.34,4.00,98.27
2026-03-06T01:40:00,2574.59,127.90,2446.72,15.27,10.72,4.01,97.93
2026-03-06T01:45:00,2567.27,136.58,2430.70,15.26,16.22,4.04,101.12
2026-03-06T01:50:00,2555.18,140.16,2415.00,15.49,18.93,4.02,101.75
2026-03-06T01:55:00,2549.78,146.09,2403.67,15.30,24.69,4.20,101.98
2026-03-06T02:00:00,2555.18,149.22,2405.97,14.99,25.16,7.56,101.48
2026-03-06T02:05:00,2559.71,143.01,2416.71,15.24,18.59,7.48,101.60
2026-03-06T02:10:00,2554.34,137.99,2416.35,15.38,15.21,6.74,100.70
2026-03-06T02:15:00,2550.57,137.51,2413.08,15.66,15.23,6.83,99.80
2026-03-06T02:20:00,2540.29,133.31,2406.99,15.58,12.52,7.03,98.22
2026-03-06T02:25:00,2539.32,136.25,2403.00,15.41,11.55,8.36,100.98
2026-03-06T02:30:00,2529.23,138.48,2390.73,15.46,14.41,6.05,102.59
2026-03-06T02:35:00,2526.88,139.94,2386.95,15.24,16.67,5.75,102.26
2026-03-06T02:40:00,2525.36,143.23,2382.14,14.98,19.27,6.18,102.79
2026-03-06T02:45:00,2511.64,144.56,2367.09,15.63,19.03,7.26,102.57
2026-03-06T02:50:00,2499.33,138.49,2360.82,15.52,18.13,4.27,100.56
2026-03-06T02:55:00,2491.56,137.31,2354.23,15.61,19.05,4.30,98.39
2026-03-06T03:00:00,2466.63,142.25,2324.37,15.13,20.30,6.34,100.47
2026-03-06T03:05:00,2471.82,139.61,2332.22,15.09,18.00,4.15,102.31
2026-03-06T03:10:00,2454.73,133.20,2321.53,14.99,12.51,3.10,102.55
2026-03-06T03:15:00,2440.66,129.63,2311.00,14.70,8.63,3.45,102.79
2026-03-06T03:20:00,2435.74,128.41,2307.36,14.85,7.48,3.11,102.98
2026-03-06T03:25:00,2422.23,127.78,2294.45,15.51,7.71,3.09,101.49
2026-03-06T03:30:00,2434.25,129.92,2304.33,15.21,8.97,3.09,102.66
2026-03-06T03:35:00,2429.42,130.35,2299.04,14.91,10.85,3.18,101.43
2026-03-06T03:40:00,2418.12,132.84,2285.28,14.92,12.74,3.18,101.96
2026-03-06T03:45:00,2408.28,134.10,2274.19,15.11,11.45,3.29,104.21
2026-03-06T03:50:00,2393.29,132.34,2260.96,15.20,11.66,3.60,101.91
2026-03-06T03:55:00,2390.51,134.20,2256.30,15.16,12.32,5.94,100.77
2026-03-06T04:00:00,2368.56,137.94,2230.61,15.07,15.06,5.20,102.61
2026-03-06T04:05:00,2361.80,137.83,2223.95,14.83,15.17,5.30,102.52
2026-03-06T04:10:00,2367.22,135.40,2231.81,14.88,14.25,3.43,102.85
2026-03-06T04:15:00,2365.93,136.51,2229.41,14.66,14.98,3.39,103.47
2026-03-06T04:20:00,2368.57,138.96,2229.61,14.71,18.01,3.22,103.04
2026-03-06T04:25:00,2364.79,134.15,2230.67,14.67,12.63,4.15,102.68
2026-03-06T04:30:00,2371.94,133.63,2238.32,14.60,13.75,3.33,101.99
2026-03-06T04:35:00,2377.29,133.09,2244.20,14.81,13.55,3.63,101.03
2026-03-06T04:40:00,2384.07,133.00,2251.07,15.15,12.01,3.81,102.02
2026-03-06T04:45:00,2388.54,132.25,2256.28,15.09,10.94,3.75,102.45
2026-03-06T04:50:00,2387.95,132.37,2255.60,15.31,10.13,4.05,102.88
2026-03-06T04:55:00,2387.56,135.01,2252.56,14.98,11.98,4.21,103.84
2026-03-06T05:00:00,2382.62,132.49,2250.14,15.24,9.30,4.61,103.33
2026-03-06T05:05:00,2388.22,131.17,2257.06,15.25,8.48,4.41,103.02
2026-03-06T05:10:00,2397.52,130.37,2267.21,15.12,9.26,2.79,103.19
2026-03-06T05:15:00,2403.19,131.46,2271.75,14.74,10.34,2.72,103.68
2026-03-06T05:20:00,2410.00,132.19,2277.79,14.59,11.22,2.73,103.67
2026-03-06T05:25:00,2416.57,131.36,2285.23,14.59,11.32,2.75,102.74
2026-03-06T05:30:00,2433.24,131.61,2301.63,15.04,11.43,2.63,102.48
2026-03-06T05:35:00,2463.23,131.48,2331.72,15.09,10.99,2.62,102.77
2026-03-06T05:40:00,2457.91,131.64,2326.28,14.84,9.78,2.85,104.15
2026-03-06T05:45:00,2468.76,130.99,2337.80,15.29,9.24,2.74,103.68
2026-03-06T05:50:00,2486.81,131.65,2355.15,15.19,6.88,3.07,106.50
2026-03-06T05:55:00,2508.92,142.13,2366.79,15.06,6.62,3.73,116.54
2026-03-06T06:00:00,2555.95,141.70,2414.26,15.18,6.46,4.59,115.46
2026-03-06T06:05:00,2587.84,138.89,2448.94,14.93,7.25,3.78,112.91
2026-03-06T06:10:00,2610.22,138.89,2471.33,15.21,6.91,4.09,112.69
2026-03-06T06:15:00,2643.03,139.24,2503.81,15.04,6.49,4.34,113.35
2026-03-06T06:20:00,2677.30,140.08,2537.23,14.76,5.75,4.73,114.87
2026-03-06T06:25:00,2711.53,137.97,2573.55,14.63,6.09,5.26,111.99
2026-03-06T06:30:00,2752.45,135.87,2616.58,14.94,5.07,4.82,111.08
2026-03-06T06:35:00,2777.14,149.13,2628.01,15.06,4.92,15.71,113.43
2026-03-06T06:40:00,2799.71,140.20,2659.54,15.88,6.01,3.63,114.69
2026-03-06T06:45:00,2820.29,143.65,2676.67,15.92,6.40,3.58,117.73
2026-03-06T06:50:00,2845.41,145.54,2699.85,16.06,5.97,5.00,118.55
2026-03-06T06:55:00,2871.34,145.74,2725.60,16.29,6.11,6.25,117.06
2026-03-06T07:00:00,2920.34,145.94,2774.44,16.12,5.68,7.32,116.83
2026-03-06T07:05:00,2967.02,148.54,2818.48,16.14,5.82,11.60,115.00
2026-03-06T07:10:00,3012.59,145.32,2867.28,16.21,5.64,11.06,112.42
2026-03-06T07:15:00,3025.95,146.54,2879.41,15.98,7.18,9.15,114.24
2026-03-06T07:20:00,3063.50,148.44,2915.04,16.71,8.43,8.37,114.92
2026-03-06T07:25:00,3080.36,150.56,2929.82,18.10,10.26,8.70,113.52
2026-03-06T07:30:00,3105.19,148.34,2956.82,18.81,10.08,3.28,116.17
2026-03-06T07:35:00,3113.57,149.33,2964.26,19.91,9.16,2.85,117.38
2026-03-06T07:40:00,3109.24,150.27,2958.95,19.67,7.89,6.22,116.49
2026-03-06T07:45:00,3137.92,152.34,2985.59,21.14,7.52,7.81,115.88
2026-03-06T07:50:00,3161.23,149.92,3011.29,22.96,6.59,3.60,116.77
2026-03-06T07:55:00,3169.04,150.55,3018.53,22.82,6.85,3.36,117.54
2026-03-06T08:00:00,3190.92,152.19,3038.76,22.76,7.24,3.78,118.41
2026-03-06T08:05:00,3214.00,151.99,3061.99,23.77,5.65,4.43,118.13
2026-03-06T08:10:00,3226.07,151.68,3074.42,23.97,4.39,5.83,117.51
2026-03-06T08:15:00,3230.94,150.88,3080.03,24.99,4.37,6.06,115.47
2026-03-06T08:20:00,3243.40,152.57,3090.82,27.09,4.81,7.24,113.43
2026-03-06T08:25:00,3243.03,156.24,3086.77,31.41,5.05,6.41,113.37
2026-03-06T08:30:00,3282.45,156.62,3125.84,34.15,4.04,4.26,114.15
2026-03-06T08:35:00,3298.78,156.38,3142.42,33.32,3.64,5.41,114.02
2026-03-06T08:40:00,3304.91,153.87,3151.07,31.68,4.65,5.37,112.19
2026-03-06T08:45:00,3290.46,155.01,3135.47,32.85,5.72,4.06,112.37
2026-03-06T08:50:00,3309.96,159.21,3150.74,35.74,6.47,3.59,113.43
2026-03-06T08:55:00,3313.13,160.56,3152.60,35.50,6.40,3.47,115.19
2026-03-06T09:00:00,3329.56,159.35,3170.17,36.13,6.46,2.88,113.88
2026-03-06T09:05:00,3333.85,153.54,3180.32,36.97,6.55,4.80,105.24
2026-03-06T09:10:00,3335.18,159.46,3175.74,40.59,7.18,8.21,103.53
2026-03-06T09:15:00,3339.35,166.12,3173.24,44.61,7.46,9.11,104.99
2026-03-06T09:20:00,3344.50,172.53,3172.00,48.57,8.23,11.21,104.52
2026-03-06T09:25:00,3331.72,170.75,3160.98,48.32,9.05,8.83,104.57
2026-03-06T09:30:00,3341.77,172.03,3169.75,47.87,8.72,10.44,105.00
2026-03-06T09:35:00,3345.13,180.81,3164.31,49.06,9.44,15.92,106.42
2026-03-06T09:40:00,3361.27,202.43,3158.83,49.63,10.63,26.56,115.63
2026-03-06T09:45:00,3361.14,201.38,3159.78,49.51,9.82,26.82,115.23
2026-03-06T09:50:00,3376.77,205.10,3171.67,52.29,10.75,26.15,115.95
2026-03-06T09:55:00,3367.48,202.88,3164.57,51.90,9.54,25.40,116.02
2026-03-06T10:00:00,3370.87,187.33,3183.55,55.02,9.60,7.23,115.47
2026-03-06T10:05:00,3395.51,210.36,3185.19,57.52,9.00,27.20,116.70
2026-03-06T10:10:00,3397.42,213.96,3183.49,59.16,7.75,31.79,115.28
2026-03-06T10:15:00,3396.53,214.70,3181.84,60.54,8.08,33.30,112.80
2026-03-06T10:20:00,3413.86,217.17,3196.71,60.77,9.11,33.61,113.72
2026-03-06T10:25:00,3404.73,206.94,3197.77,58.68,9.19,32.15,106.84
2026-03-06T10:30:00,3392.47,176.49,3215.97,57.59,9.56,6.89,102.44
2026-03-06T10:35:00,3402.65,173.83,3228.81,58.71,8.89,4.66,101.50
2026-03-06T10:40:00,3393.73,172.51,3221.25,56.80,8.18,4.64,102.89
