ValueDate,Amps,MVAr,MW,Volts
2026-02-24T00:05:00+00:00,107.891,0.132,2.064,11.099
2026-02-24T00:10:00+00:00,110.052,0.112,2.103,11.091
2026-02-24T00:15:00+00:00,111.967,0.119,2.132,11.039
2026-02-24T00:20:00+00:00,113.088,0.104,2.156,11.089
2026-02-24T00:25:00+00:00,109.527,0.106,2.093,11.1
2026-02-24T00:30:00+00:00,111.402,0.101,2.131,11.095
2026-02-24T00:35:00+00:00,114.605,0.1,2.18,11.003
2026-02-24T00:40:00+00:00,112.168,0.1,2.123,11.076
2026-02-24T00:45:00+00:00,112.968,0.1,2.171,11.176
2026-02-24T00:50:00+00:00,112.467,0.102,2.159,11.177
2026-02-24T00:55:00+00:00,113.129,0.105,2.179,11.185
2026-02-24T01:00:00+00:00,111.62,0.128,2.149,11.2
2026-02-24T01:05:00+00:00,110.551,0.1,2.128,11.2
2026-02-24T01:10:00+00:00,107.186,0.121,2.073,11.2
2026-02-24T01:15:00+00:00,112.682,0.106,2.171,11.198
2026-02-24T01:20:00+00:00,112.632,0.1,2.177,11.2
2026-02-24T01:25:00+00:00,109.912,0.101,2.116,11.2
2026-02-24T01:30:00+00:00,107.478,0.074,2.08,11.2
2026-02-24T01:35:00+00:00,108.127,0.089,2.082,11.2
2026-02-24T01:40:00+00:00,106.418,0.018,2.036,11.2
2026-02-24T01:45:00+00:00,105.792,-0.005,2.044,11.2
2026-02-24T01:50:00+00:00,104.17,0.003,2.008,11.2
2026-02-24T01:55:00+00:00,105.941,0.054,2.046,11.2
2026-02-24T02:00:00+00:00,106.281,0.12,2.047,11.2
2026-02-24T02:05:00+00:00,104.081,-0.005,2.006,11.2
2026-02-24T02:10:00+00:00,104.405,0.024,2.008,11.2
2026-02-24T02:15:00+00:00,108.073,0.084,2.087,11.2
2026-02-24T02:20:00+00:00,108.196,0.082,2.1,11.2
2026-02-24T02:25:00+00:00,108.089,0.132,2.097,11.2
2026-02-24T02:30:00+00:00,110.915,0.097,2.148,11.2
2026-02-24T02:35:00+00:00,107.342,-0.005,2.09,11.2
2026-02-24T02:40:00+00:00,103.793,-0.032,2.007,11.2
2026-02-24T02:45:00+00:00,101.738,-0.019,1.985,11.2
2026-02-24T02:50:00+00:00,103.71,0.049,1.994,11.213
2026-02-24T02:55:00+00:00,103.31,-0.074,1.963,11.1
2026-02-24T03:00:00+00:00,103.13,-0.012,1.978,11.1
2026-02-24T03:05:00+00:00,98.515,-0.011,1.891,11.1
2026-02-24T03:10:00+00:00,100.949,-0.037,1.94,11.1
2026-02-24T03:15:00+00:00,102.458,-0.03,1.968,11.1
2026-02-24T03:20:00+00:00,98.549,-0.086,1.895,11.1
2026-02-24T03:25:00+00:00,97.009,-0.1,1.863,11.1
2026-02-24T03:30:00+00:00,96.14,-0.091,1.832,11.1
2026-02-24T03:35:00+00:00,97.496,-0.033,1.877,11.1
2026-02-24T03:40:00+00:00,99.069,-0.037,1.896,11.099
2026-02-24T03:45:00+00:00,103.865,-0.069,1.993,11.1
2026-02-24T03:50:00+00:00,101.55,-0.006,1.942,11.1
2026-02-24T03:55:00+00:00,100.82,-0.044,1.928,11.1
2026-02-24T04:00:00+00:00,102.24,-0.025,1.961,11.1
2026-02-24T04:05:00+00:00,104.768,0.046,1.99,11.014
2026-02-24T04:10:00+00:00,109.153,0.097,2.078,11.0
2026-02-24T04:15:00+00:00,107.324,0.05,2.042,11.0
2026-02-24T04:20:00+00:00,102.695,-0.022,1.945,11.0
2026-02-24T04:25:00+00:00,102.909,0.01,1.965,11.0
2026-02-24T04:30:00+00:00,102.307,-0.013,1.935,11.04
2026-02-24T04:35:00+00:00,100.438,-0.035,1.91,11.0
2026-02-24T04:40:00+00:00,102.315,0.027,1.935,11.0
2026-02-24T04:45:00+00:00,99.388,0.039,1.898,11.0
2026-02-24T04:50:00+00:00,106.245,0.054,2.022,11.041
2026-02-24T04:55:00+00:00,103.745,-0.01,1.99,11.052
2026-02-24T05:00:00+00:00,106.337,0.05,2.024,11.044
2026-02-24T05:05:00+00:00,103.597,0.01,1.959,10.996
2026-02-24T05:10:00+00:00,104.902,0.071,1.981,10.998
