ValueDate,Amps,HH Val,MVA,MVAr,MW,Volts
2026-02-24T00:05:00+00:00,237.506,-1.304,4.649,-1.3,4.518,11.304
2026-02-24T00:10:00+00:00,240.029,-1.302,4.7,-1.32,4.56,11.3
2026-02-24T00:15:00+00:00,240.959,-1.3,4.716,-1.3,4.573,11.3
2026-02-24T00:20:00+00:00,242.736,-1.297,4.752,-1.3,4.617,11.3
2026-02-24T00:25:00+00:00,241.465,-1.294,4.728,-1.319,4.602,11.314
2026-02-24T00:30:00+00:00,242.94,-1.292,4.768,-1.334,4.621,11.327
2026-02-24T00:35:00+00:00,252.267,-1.29,4.93,-1.253,4.833,11.3
2026-02-24T00:40:00+00:00,258.372,-1.288,5.034,-1.25,4.935,11.281
2026-02-24T00:45:00+00:00,262.656,-1.285,5.129,-1.276,4.97,11.288
2026-02-24T00:50:00+00:00,265.306,-1.283,5.176,-1.273,5.012,11.3
2026-02-24T00:55:00+00:00,260.223,-1.28,5.085,-1.276,4.901,11.3
2026-02-24T01:00:00+00:00,258.687,-1.278,5.064,-1.286,4.884,11.31
2026-02-24T01:05:00+00:00,257.156,-1.28,5.022,-1.291,4.848,11.3
2026-02-24T01:10:00+00:00,258.86,-1.284,5.061,-1.285,4.885,11.31
2026-02-24T01:15:00+00:00,261.092,-1.29,5.113,-1.276,4.94,11.324
2026-02-24T01:20:00+00:00,256.44,-1.294,5.041,-1.29,4.84,11.372
2026-02-24T01:25:00+00:00,252.269,-1.3,4.993,-1.3,4.75,11.4
2026-02-24T01:30:00+00:00,253.416,-1.305,5.019,-1.3,4.784,11.4
2026-02-24T01:35:00+00:00,256.89,-1.31,5.089,-1.3,4.857,11.4
2026-02-24T01:40:00+00:00,253.136,-1.314,5.006,-1.3,4.779,11.4
2026-02-24T01:45:00+00:00,252.575,-1.318,4.99,-1.323,4.744,11.4
2026-02-24T01:50:00+00:00,253.552,-1.322,5.019,-1.326,4.786,11.4
2026-02-24T01:55:00+00:00,250.853,-1.326,4.951,-1.312,4.736,11.4
2026-02-24T02:00:00+00:00,251.635,-1.33,4.982,-1.3,4.751,11.4
2026-02-24T02:05:00+00:00,251.87,-1.334,4.99,-1.304,4.734,11.4
2026-02-24T02:10:00+00:00,252.436,-1.34,4.99,-1.334,4.748,11.394
2026-02-24T02:15:00+00:00,249.365,-1.344,4.93,-1.364,4.693,11.4
2026-02-24T02:20:00+00:00,249.196,-1.35,4.922,-1.352,4.675,11.4
2026-02-24T02:25:00+00:00,248.6,-1.354,4.912,-1.348,4.664,11.4
2026-02-24T02:30:00+00:00,249.423,-1.36,4.934,-1.369,4.691,11.4
2026-02-24T02:35:00+00:00,247.552,-1.363,4.89,-1.318,4.634,11.4
2026-02-24T02:40:00+00:00,243.294,-1.366,4.807,-1.324,4.565,11.4
2026-02-24T02:45:00+00:00,242.004,-1.368,4.786,-1.342,4.56,11.4
2026-02-24T02:50:00+00:00,240.611,-1.369,4.749,-1.366,4.524,11.414
2026-02-24T02:55:00+00:00,236.002,-1.372,4.684,-1.402,4.432,11.465
2026-02-24T03:00:00+00:00,237.118,-1.373,4.7,-1.356,4.454,11.435
2026-02-24T03:05:00+00:00,232.759,-1.375,4.588,-1.348,4.363,11.4
2026-02-24T03:10:00+00:00,234.878,-1.378,4.634,-1.346,4.405,11.404
2026-02-24T03:15:00+00:00,234.789,-1.379,4.658,-1.353,4.423,11.474
2026-02-24T03:20:00+00:00,232.66,-1.381,4.627,-1.406,4.361,11.481
2026-02-24T03:25:00+00:00,233.856,-1.383,4.606,-1.411,4.366,11.4
2026-02-24T03:30:00+00:00,232.795,-1.385,4.59,-1.418,4.323,11.4
2026-02-24T03:35:00+00:00,228.034,-1.385,4.496,-1.372,4.238,11.4
2026-02-24T03:40:00+00:00,227.361,-1.383,4.488,-1.386,4.235,11.4
2026-02-24T03:45:00+00:00,223.339,-1.382,4.408,-1.404,4.134,11.4
2026-02-24T03:50:00+00:00,225.186,-1.38,4.444,-1.414,4.177,11.4
2026-02-24T03:55:00+00:00,225.246,-1.378,4.44,-1.406,4.172,11.4
2026-02-24T04:00:00+00:00,224.276,-1.376,4.428,-1.384,4.142,11.4
2026-02-24T04:05:00+00:00,227.849,-1.374,4.482,-1.339,4.219,11.358
2026-02-24T04:10:00+00:00,226.578,-1.372,4.432,-1.316,4.198,11.318
2026-02-24T04:15:00+00:00,225.313,-1.371,4.407,-1.324,4.166,11.344
2026-02-24T04:20:00+00:00,225.89,-1.369,4.451,-1.337,4.172,11.386
2026-02-24T04:25:00+00:00,223.462,-1.368,4.411,-1.354,4.122,11.4
2026-02-24T04:30:00+00:00,221.222,-1.366,4.368,-1.342,4.094,11.4
2026-02-24T04:35:00+00:00,223.801,-1.366,4.416,-1.34,4.139,11.396
2026-02-24T04:40:00+00:00,222.933,-1.37,4.403,-1.34,4.12,11.383
2026-02-24T04:45:00+00:00,220.594,-1.373,4.348,-1.405,4.074,11.392
2026-02-24T04:50:00+00:00,221.408,-1.376,4.364,-1.408,4.095,11.4
2026-02-24T04:55:00+00:00,218.484,-1.38,4.308,-1.425,4.014,11.4
2026-02-24T05:00:00+00:00,222.359,-1.384,4.376,-1.378,4.089,11.364
2026-02-24T05:05:00+00:00,223.491,-1.385,4.369,-1.396,4.114,11.3
2026-02-24T05:10:00+00:00,227.906,-1.384,4.45,-1.409,4.186,11.3
2026-02-24T05:15:00+00:00,229.12,-1.382,4.478,-1.402,4.216,11.3
2026-02-24T05:20:00+00:00,226.382,-1.38,4.426,-1.402,4.159,11.3
2026-02-24T05:25:00+00:00,224.154,-1.378,4.382,-1.397,4.12,11.3
2026-02-24T05:30:00+00:00,223.872,-1.377,4.379,-1.42,4.116,11.3
2026-02-24T05:35:00+00:00,223.478,-1.374,4.371,-1.371,4.109,11.3
2026-02-24T05:40:00+00:00,224.814,-1.368,4.39,-1.354,4.133,11.3
2026-02-24T05:45:00+00:00,226.438,-1.363,4.423,-1.362,4.161,11.3
2026-02-24T05:50:00+00:00,227.364,-1.358,4.428,-1.396,4.178,11.3
2026-02-24T05:55:00+00:00,228.585,-1.352,4.468,-1.401,4.201,11.3
2026-02-24T06:00:00+00:00,232.364,-1.347,4.545,-1.4,4.27,11.3
2026-02-24T06:05:00+00:00,242.221,-1.342,4.729,-1.331,4.495,11.296
2026-02-24T06:10:00+00:00,249.473,-1.336,4.896,-1.288,4.674,11.336
2026-02-24T06:15:00+00:00,257.616,-1.331,5.081,-1.294,4.871,11.377
2026-02-24T06:20:00+00:00,257.123,-1.326,5.084,-1.274,4.87,11.4
2026-02-24T06:25:00+00:00,258.82,-1.32,5.117,-1.298,4.896,11.4
2026-02-24T06:30:00+00:00,263.898,-1.315,5.216,-1.294,5.002,11.4
2026-02-24T06:35:00+00:00,272.563,-1.306,5.352,-1.267,5.17,11.322
2026-02-24T06:40:00+00:00,282.617,-1.294,5.526,-1.226,5.38,11.3
2026-02-24T06:45:00+00:00,286.76,-1.282,5.612,-1.234,5.462,11.328
2026-02-24T06:50:00+00:00,286.859,-1.27,5.627,-1.221,5.465,11.34
2026-02-24T06:55:00+00:00,290.768,-1.258,5.703,-1.23,5.54,11.314
2026-02-24T07:00:00+00:00,289.05,-1.245,5.65,-1.219,5.507,11.3
2026-02-24T07:05:00+00:00,289.346,-1.23,5.66,-1.192,5.512,11.3
2026-02-24T07:10:00+00:00,299.342,-1.208,5.831,-1.266,5.699,11.26
2026-02-24T07:15:00+00:00,301.702,-1.188,5.902,-1.113,5.842,11.3
2026-02-24T07:20:00+00:00,307.24,-1.168,6.002,-1.1,5.958,11.3
2026-02-24T07:25:00+00:00,305.204,-1.148,5.996,-1.098,5.946,11.358
2026-02-24T07:30:00+00:00,304.928,-1.127,6.022,-1.046,5.984,11.4
2026-02-24T07:35:00+00:00,305.866,-1.108,6.052,-1.069,6.004,11.42
2026-02-24T07:40:00+00:00,311.307,-1.09,6.146,-1.084,6.098,11.4
2026-02-24T07:45:00+00:00,310.775,-1.072,6.137,-0.986,6.105,11.4
2026-02-24T07:50:00+00:00,316.4,-1.055,6.248,-0.946,6.212,11.4
2026-02-24T07:55:00+00:00,313.885,-1.038,6.2,-0.956,6.159,11.4
2026-02-24T08:00:00+00:00,314.738,-1.019,6.216,-0.961,6.171,11.4
2026-02-24T08:05:00+00:00,314.916,-1.002,6.228,-0.996,6.194,11.428
2026-02-24T08:10:00+00:00,318.711,-0.984,6.347,-0.963,6.304,11.5
2026-02-24T08:15:00+00:00,325.802,-0.968,6.493,-0.868,6.47,11.483
2026-02-24T08:20:00+00:00,325.336,-0.95,6.476,-0.829,6.436,11.479
2026-02-24T08:25:00+00:00,326.126,-0.934,6.501,-0.839,6.46,11.5
2026-02-24T08:30:00+00:00,322.016,-0.917,6.42,-0.853,6.394,11.497
2026-02-24T08:35:00+00:00,326.67,-0.91,6.486,-0.882,6.414,11.461
2026-02-24T08:40:00+00:00,323.275,-0.914,6.386,-0.857,6.272,11.398
2026-02-24T08:45:00+00:00,327.546,-0.917,6.46,-0.812,6.348,11.387
2026-02-24T08:50:00+00:00,332.411,-0.921,6.567,-1.092,6.438,11.4
2026-02-24T08:55:00+00:00,333.069,-0.925,6.582,-0.846,6.458,11.4
2026-02-24T09:00:00+00:00,331.296,-0.928,6.534,-1.044,6.43,11.4
2026-02-24T09:05:00+00:00,333.077,-0.936,6.594,-0.992,6.473,11.4
2026-02-24T09:10:00+00:00,333.374,-0.948,6.586,-0.86,6.483,11.4
2026-02-24T09:15:00+00:00,327.244,-0.961,6.486,-0.96,6.384,11.44
2026-02-24T09:20:00+00:00,319.408,-0.973,6.306,-1.074,6.272,11.384
2026-02-24T09:25:00+00:00,307.842,-0.986,6.02,-1.006,5.953,11.279
2026-02-24T09:30:00+00:00,310.374,-0.998,6.065,-1.091,5.946,11.3
2026-02-24T09:35:00+00:00,316.991,-1.014,6.196,-1.138,6.074,11.292
2026-02-24T09:40:00+00:00,316.262,-1.036,6.183,-1.146,6.05,11.279
2026-02-24T09:45:00+00:00,314.265,-1.056,6.14,-1.164,6.008,11.276
2026-02-24T09:50:00+00:00,321.117,-1.078,6.273,-1.178,6.132,11.257
2026-02-24T09:55:00+00:00,315.802,-1.1,6.154,-1.308,6.068,11.26
2026-02-24T10:00:00+00:00,310.196,-1.121,6.107,-1.076,6.065,11.371
2026-02-24T10:05:00+00:00,307.927,-1.128,6.075,-1.058,6.029,11.4
2026-02-24T10:10:00+00:00,308.578,-1.12,6.096,-1.106,6.06,11.41
2026-02-24T10:15:00+00:00,300.943,-1.113,5.954,-1.101,5.923,11.428
2026-02-24T10:20:00+00:00,302.722,-1.106,5.962,-1.093,5.958,11.43
2026-02-24T10:25:00+00:00,298.024,-1.098,5.888,-1.103,5.847,11.438
2026-02-24T10:30:00+00:00,300.06,-1.09,5.943,-1.098,5.892,11.435
2026-02-24T10:35:00+00:00,296.816,-1.082,5.864,-1.069,5.822,11.402
2026-02-24T10:40:00+00:00,291.91,-1.072,5.756,-1.032,5.709,11.4
2026-02-24T10:45:00+00:00,292.492,-1.063,5.762,-1.074,5.725,11.4
2026-02-24T10:50:00+00:00,301.465,-1.054,5.936,-1.019,5.932,11.4
2026-02-24T10:55:00+00:00,300.061,-1.045,5.908,-1.02,5.912,11.402
2026-02-24T11:00:00+00:00,296.466,-1.036,5.854,-0.963,5.835,11.446
2026-02-24T11:05:00+00:00,297.381,-1.028,5.861,-1.006,5.838,11.408
2026-02-24T11:10:00+00:00,292.393,-1.022,5.76,-1.028,5.728,11.4
2026-02-24T11:15:00+00:00,286.876,-1.016,5.66,-0.972,5.618,11.408
2026-02-24T11:20:00+00:00,290.371,-1.011,5.726,-0.954,5.672,11.4
2026-02-24T11:25:00+00:00,273.443,-1.006,5.408,-0.975,5.366,11.41
2026-02-24T11:30:00+00:00,267.168,-1.0,5.302,-0.982,5.251,11.462
2026-02-24T11:35:00+00:00,271.941,-0.996,5.384,-0.872,5.364,11.42
2026-02-24T11:40:00+00:00,274.072,-0.996,5.447,-0.93,5.392,11.476
2026-02-24T11:45:00+00:00,276.256,-0.996,5.501,-0.901,5.47,11.489
2026-02-24T11:50:00+00:00,265.824,-0.996,5.286,-0.852,5.227,11.482
2026-02-24T11:55:00+00:00,266.841,-0.995,5.254,-1.094,5.11,11.36
2026-02-24T12:00:00+00:00,263.46,-0.994,5.209,-1.098,5.027,11.399
2026-02-24T12:05:00+00:00,266.809,-1.008,5.282,-1.15,5.116,11.4
2026-02-24T12:10:00+00:00,255.839,-1.032,5.06,-1.162,4.897,11.4
2026-02-24T12:15:00+00:00,254.347,-1.058,5.033,-1.14,4.855,11.4
2026-02-24T12:20:00+00:00,252.408,-1.083,4.998,-1.158,4.817,11.4
2026-02-24T12:25:00+00:00,249.602,-1.108,4.936,-1.168,4.752,11.4
2026-02-24T12:30:00+00:00,252.33,-1.132,4.992,-1.17,4.836,11.411
2026-02-24T12:35:00+00:00,252.386,-1.146,4.998,-1.086,4.847,11.406
2026-02-24T12:40:00+00:00,248.507,-1.146,4.906,-1.174,4.73,11.4
2026-02-24T12:45:00+00:00,248.816,-1.148,4.92,-1.174,4.746,11.4
2026-02-24T12:50:00+00:00,244.431,-1.148,4.832,-1.184,4.655,11.4
2026-02-24T12:55:00+00:00,246.882,-1.149,4.874,-1.198,4.697,11.4
2026-02-24T13:00:00+00:00,249.621,-1.15,4.934,-1.176,4.762,11.4
2026-02-24T13:05:00+00:00,251.068,-1.148,4.966,-1.165,4.803,11.4
2026-02-24T13:10:00+00:00,256.044,-1.144,5.066,-1.114,4.902,11.4
2026-02-24T13:15:00+00:00,263.468,-1.141,5.21,-1.166,5.043,11.4
2026-02-24T13:20:00+00:00,265.952,-1.136,5.256,-1.15,5.098,11.4
2026-02-24T13:25:00+00:00,257.288,-1.132,5.092,-1.15,4.928,11.4
2026-02-24T13:30:00+00:00,245.56,-1.129,4.857,-1.174,4.668,11.4
2026-02-24T13:35:00+00:00,246.319,-1.126,4.864,-1.072,4.692,11.4
2026-02-24T13:40:00+00:00,241.534,-1.122,4.769,-1.16,4.586,11.4
2026-02-24T13:45:00+00:00,239.517,-1.12,4.736,-1.134,4.556,11.4
2026-02-24T13:50:00+00:00,238.008,-1.117,4.701,-1.158,4.518,11.4
2026-02-24T13:55:00+00:00,235.558,-1.114,4.648,-1.172,4.493,11.4
2026-02-24T14:00:00+00:00,239.932,-1.111,4.746,-1.082,4.572,11.4
2026-02-24T14:05:00+00:00,240.929,-1.108,4.763,-0.827,4.598,11.4
2026-02-24T14:10:00+00:00,241.925,-1.106,4.778,-1.119,4.605,11.4
2026-02-24T14:15:00+00:00,244.254,-1.103,4.82,-1.136,4.652,11.4
2026-02-24T14:20:00+00:00,243.404,-1.1,4.809,-1.135,4.615,11.398
2026-02-24T14:25:00+00:00,247.181,-1.098,4.88,-1.143,4.692,11.394
2026-02-24T14:30:00+00:00,246.866,-1.094,4.876,-1.148,4.693,11.4
2026-02-24T14:35:00+00:00,246.731,-1.101,4.87,-1.172,4.692,11.4
2026-02-24T14:40:00+00:00,245.335,-1.116,4.842,-1.219,4.658,11.4
2026-02-24T14:45:00+00:00,243.26,-1.13,4.804,-1.214,4.632,11.4
2026-02-24T14:50:00+00:00,243.388,-1.144,4.808,-1.199,4.63,11.4
2026-02-24T14:55:00+00:00,239.537,-1.159,4.738,-1.172,4.559,11.4
2026-02-24T15:00:00+00:00,237.522,-1.174,4.697,-1.204,4.513,11.4
