ValueDate,Amps,MVA,Volts
2026-02-24T12:15:00+00:00,53.702,1.04,11.3
2026-02-24T12:20:00+00:00,45.134,0.866,11.3
2026-02-24T12:25:00+00:00,45.301,0.866,11.3
2026-02-24T12:30:00+00:00,48.049,0.933,11.32
2026-02-24T12:35:00+00:00,56.481,1.113,11.356
2026-02-24T12:40:00+00:00,57.136,1.132,11.381
2026-02-24T12:45:00+00:00,58.681,1.168,11.392
2026-02-24T12:50:00+00:00,52.639,1.037,11.346
2026-02-24T12:55:00+00:00,83.361,1.636,11.36
2026-02-24T13:00:00+00:00,75.878,1.499,11.364
2026-02-24T13:05:00+00:00,61.9,1.212,11.281
2026-02-24T13:10:00+00:00,52.778,1.026,11.226
2026-02-24T13:15:00+00:00,77.922,1.515,11.233
2026-02-24T13:20:00+00:00,51.491,1.004,11.276
2026-02-24T13:25:00+00:00,51.435,1.012,11.23
2026-02-24T13:30:00+00:00,62.962,1.228,11.209
2026-02-24T13:35:00+00:00,77.401,1.501,11.2
2026-02-24T13:40:00+00:00,90.621,1.753,11.214
2026-02-24T13:45:00+00:00,87.111,1.696,11.247
2026-02-24T13:50:00+00:00,88.772,1.736,11.278
2026-02-24T13:55:00+00:00,90.589,1.782,11.288
2026-02-24T14:00:00+00:00,88.102,1.727,11.286
2026-02-24T14:05:00+00:00,83.392,1.619,11.234
2026-02-24T14:10:00+00:00,78.398,1.526,11.22
2026-02-24T14:15:00+00:00,79.103,1.539,11.226
2026-02-24T14:20:00+00:00,79.635,1.544,11.202
2026-02-24T14:25:00+00:00,73.184,1.418,11.206
2026-02-24T14:30:00+00:00,79.014,1.538,11.213
2026-02-24T14:35:00+00:00,74.688,1.452,11.204
2026-02-24T14:40:00+00:00,69.715,1.352,11.2
2026-02-24T14:45:00+00:00,61.253,1.194,11.2
2026-02-24T14:50:00+00:00,62.22,1.212,11.2
2026-02-24T14:55:00+00:00,67.094,1.302,11.177
2026-02-24T15:00:00+00:00,66.241,1.283,11.18
2026-02-24T15:05:00+00:00,65.076,1.258,11.125
2026-02-24T15:10:00+00:00,66.521,1.287,11.194
2026-02-24T15:15:00+00:00,65.916,1.276,11.2
2026-02-24T15:20:00+00:00,63.111,1.214,11.2
2026-02-24T15:25:00+00:00,55.526,1.064,11.182
2026-02-24T15:30:00+00:00,49.794,0.967,11.244
2026-02-24T15:35:00+00:00,45.323,0.898,11.3
2026-02-24T15:40:00+00:00,47.199,0.916,11.3
2026-02-24T15:45:00+00:00,47.595,0.919,11.292
2026-02-24T15:50:00+00:00,46.018,0.9,11.276
2026-02-24T15:55:00+00:00,45.217,0.898,11.227
2026-02-24T16:00:00+00:00,45.638,0.9,11.244
2026-02-24T16:05:00+00:00,44.441,0.882,11.3
2026-02-24T16:10:00+00:00,44.802,0.887,11.307
2026-02-24T16:15:00+00:00,47.672,0.925,11.3
2026-02-24T16:20:00+00:00,48.924,0.958,11.343
2026-02-24T16:25:00+00:00,51.625,1.003,11.308
2026-02-24T16:30:00+00:00,51.07,1.003,11.304
2026-02-24T16:35:00+00:00,53.97,1.044,11.284
2026-02-24T16:40:00+00:00,58.193,1.134,11.273
2026-02-24T16:45:00+00:00,61.04,1.188,11.28
2026-02-24T16:50:00+00:00,62.144,1.208,11.246
2026-02-24T16:55:00+00:00,67.31,1.306,11.204
2026-02-24T17:00:00+00:00,70.764,1.394,11.3
2026-02-24T17:05:00+00:00,71.317,1.402,11.286
2026-02-24T17:10:00+00:00,75.614,1.466,11.3
2026-02-24T17:15:00+00:00,76.31,1.48,11.292
2026-02-24T17:20:00+00:00,77.41,1.501,11.209
2026-02-24T17:25:00+00:00,81.552,1.588,11.221
2026-02-24T17:30:00+00:00,87.144,1.722,11.3
2026-02-24T17:35:00+00:00,88.576,1.753,11.356
2026-02-24T17:40:00+00:00,90.75,1.808,11.452
2026-02-24T17:45:00+00:00,85.292,1.68,11.38
2026-02-24T17:50:00+00:00,85.352,1.658,11.302
2026-02-24T17:55:00+00:00,83.068,1.612,11.3
2026-02-24T18:00:00+00:00,86.437,1.683,11.286
2026-02-24T18:05:00+00:00,89.9,1.741,11.207
2026-02-24T18:10:00+00:00,88.981,1.728,11.247
2026-02-24T18:15:00+00:00,88.206,1.716,11.276
2026-02-24T18:20:00+00:00,88.688,1.728,11.275
2026-02-24T18:25:00+00:00,91.625,1.79,11.272
2026-02-24T18:30:00+00:00,92.924,1.826,11.277
2026-02-24T18:35:00+00:00,92.993,1.812,11.228
2026-02-24T18:40:00+00:00,89.568,1.752,11.222
2026-02-24T18:45:00+00:00,86.488,1.673,11.238
2026-02-24T18:50:00+00:00,86.344,1.668,11.231
2026-02-24T18:55:00+00:00,89.04,1.729,11.221
2026-02-24T19:00:00+00:00,88.108,1.714,11.284
2026-02-24T19:05:00+00:00,87.788,1.727,11.3
2026-02-24T19:10:00+00:00,89.2,1.753,11.3
2026-02-24T19:15:00+00:00,84.86,1.648,11.307
2026-02-24T19:20:00+00:00,83.905,1.634,11.364
2026-02-24T19:25:00+00:00,85.308,1.678,11.392
2026-02-24T19:30:00+00:00,85.794,1.69,11.4
2026-02-24T19:35:00+00:00,84.313,1.665,11.412
2026-02-24T19:40:00+00:00,84.625,1.658,11.35
2026-02-24T19:45:00+00:00,81.383,1.597,11.365
2026-02-24T19:50:00+00:00,81.246,1.608,11.4
2026-02-24T19:55:00+00:00,84.606,1.666,11.414
2026-02-24T20:00:00+00:00,88.993,1.773,11.426
2026-02-24T20:05:00+00:00,87.906,1.742,11.349
2026-02-24T20:10:00+00:00,84.649,1.666,11.377
2026-02-24T20:15:00+00:00,84.584,1.663,11.356
2026-02-24T20:20:00+00:00,81.394,1.592,11.342
2026-02-24T20:25:00+00:00,82.69,1.615,11.224
2026-02-24T20:30:00+00:00,84.055,1.643,11.202
2026-02-24T20:35:00+00:00,84.128,1.646,11.3
2026-02-24T20:40:00+00:00,83.926,1.651,11.323
2026-02-24T20:45:00+00:00,83.236,1.639,11.332
2026-02-24T20:50:00+00:00,80.759,1.58,11.328
2026-02-24T20:55:00+00:00,80.969,1.604,11.372
2026-02-24T21:00:00+00:00,80.916,1.579,11.302
2026-02-24T21:05:00+00:00,80.082,1.582,11.356
2026-02-24T21:10:00+00:00,78.779,1.547,11.3
2026-02-24T21:15:00+00:00,77.425,1.525,11.3
2026-02-24T21:20:00+00:00,77.467,1.522,11.308
2026-02-24T21:25:00+00:00,75.988,1.506,11.32
2026-02-24T21:30:00+00:00,76.721,1.492,11.232
2026-02-24T21:35:00+00:00,74.352,1.462,11.267
2026-02-24T21:40:00+00:00,73.812,1.443,11.3
2026-02-24T21:45:00+00:00,72.582,1.414,11.308
2026-02-24T21:50:00+00:00,71.64,1.404,11.322
2026-02-24T21:55:00+00:00,74.156,1.461,11.36
2026-02-24T22:00:00+00:00,74.208,1.463,11.346
2026-02-24T22:05:00+00:00,73.726,1.448,11.31
2026-02-24T22:10:00+00:00,71.798,1.401,11.361
2026-02-24T22:15:00+00:00,71.924,1.402,11.394
2026-02-24T22:20:00+00:00,72.682,1.415,11.4
2026-02-24T22:25:00+00:00,71.641,1.4,11.331
2026-02-24T22:30:00+00:00,70.07,1.382,11.302
2026-02-24T22:35:00+00:00,67.042,1.327,11.387
2026-02-24T22:40:00+00:00,66.956,1.314,11.4
2026-02-24T22:45:00+00:00,66.984,1.32,11.392
2026-02-24T22:50:00+00:00,68.097,1.342,11.378
2026-02-24T22:55:00+00:00,68.22,1.346,11.391
2026-02-24T23:00:00+00:00,68.312,1.346,11.4
2026-02-24T23:05:00+00:00,67.936,1.342,11.392
2026-02-24T23:10:00+00:00,68.29,1.349,11.39
2026-02-24T23:15:00+00:00,69.228,1.357,11.398
2026-02-24T23:20:00+00:00,68.589,1.351,11.38
2026-02-24T23:25:00+00:00,68.304,1.352,11.4
2026-02-24T23:30:00+00:00,66.529,1.317,11.4
2026-02-24T23:35:00+00:00,66.564,1.316,11.4
2026-02-24T23:40:00+00:00,65.902,1.293,11.4
2026-02-24T23:45:00+00:00,67.269,1.328,11.4
2026-02-24T23:50:00+00:00,67.839,1.341,11.4
2026-02-24T23:55:00+00:00,66.638,1.322,11.42
2026-02-25T00:00:00+00:00,66.892,1.324,11.4
2026-02-25T00:05:00+00:00,70.12,1.378,11.334
2026-02-25T00:10:00+00:00,71.988,1.419,11.3
2026-02-25T00:15:00+00:00,71.618,1.402,11.3
2026-02-25T00:20:00+00:00,71.239,1.4,11.3
2026-02-25T00:25:00+00:00,72.691,1.416,11.3
2026-02-25T00:30:00+00:00,72.687,1.42,11.31
2026-02-25T00:35:00+00:00,73.891,1.446,11.302
2026-02-25T00:40:00+00:00,78.722,1.539,11.273
2026-02-25T00:45:00+00:00,78.123,1.542,11.276
2026-02-25T00:50:00+00:00,78.362,1.531,11.299
2026-02-25T00:55:00+00:00,82.09,1.606,11.3
2026-02-25T01:00:00+00:00,81.078,1.58,11.3
2026-02-25T01:05:00+00:00,77.524,1.534,11.3
2026-02-25T01:10:00+00:00,80.089,1.56,11.3
2026-02-25T01:15:00+00:00,80.306,1.565,11.3
2026-02-25T01:20:00+00:00,81.61,1.594,11.3
2026-02-25T01:25:00+00:00,83.02,1.624,11.32
2026-02-25T01:30:00+00:00,82.83,1.63,11.338
2026-02-25T01:35:00+00:00,78.115,1.54,11.332
2026-02-25T01:40:00+00:00,78.449,1.545,11.38
2026-02-25T01:45:00+00:00,79.228,1.572,11.4
2026-02-25T01:50:00+00:00,79.14,1.572,11.4
2026-02-25T01:55:00+00:00,79.645,1.573,11.4
2026-02-25T02:00:00+00:00,77.094,1.508,11.4
2026-02-25T02:05:00+00:00,77.968,1.537,11.4
2026-02-25T02:10:00+00:00,78.248,1.539,11.424
2026-02-25T02:15:00+00:00,76.977,1.515,11.401
2026-02-25T02:20:00+00:00,75.569,1.482,11.34
2026-02-25T02:25:00+00:00,73.831,1.454,11.306
2026-02-25T02:30:00+00:00,72.91,1.421,11.332
2026-02-25T02:35:00+00:00,70.544,1.389,11.315
2026-02-25T02:40:00+00:00,70.916,1.397,11.336
2026-02-25T02:45:00+00:00,70.36,1.391,11.37
2026-02-25T02:50:00+00:00,69.562,1.378,11.4
2026-02-25T02:55:00+00:00,70.454,1.386,11.342
2026-02-25T03:00:00+00:00,69.912,1.386,11.287
2026-02-25T03:05:00+00:00,70.85,1.394,11.282
2026-02-25T03:10:00+00:00,71.895,1.402,11.283
2026-02-25T03:15:00+00:00,70.44,1.39,11.3
2026-02-25T03:20:00+00:00,68.669,1.35,11.3
2026-02-25T03:25:00+00:00,69.682,1.387,11.3
2026-02-25T03:30:00+00:00,68.816,1.36,11.3
2026-02-25T03:35:00+00:00,66.154,1.303,11.3
2026-02-25T03:40:00+00:00,67.815,1.334,11.3
2026-02-25T03:45:00+00:00,66.318,1.304,11.318
2026-02-25T03:50:00+00:00,65.888,1.3,11.33
2026-02-25T03:55:00+00:00,66.436,1.308,11.344
2026-02-25T04:00:00+00:00,65.104,1.281,11.383
2026-02-25T04:05:00+00:00,64.289,1.276,11.331
2026-02-25T04:10:00+00:00,65.13,1.296,11.326
2026-02-25T04:15:00+00:00,65.08,1.293,11.324
2026-02-25T04:20:00+00:00,65.272,1.284,11.348
2026-02-25T04:25:00+00:00,64.833,1.287,11.373
2026-02-25T04:30:00+00:00,65.672,1.299,11.322
2026-02-25T04:35:00+00:00,65.231,1.292,11.33
2026-02-25T04:40:00+00:00,64.706,1.282,11.368
2026-02-25T04:45:00+00:00,65.11,1.291,11.38
2026-02-25T04:50:00+00:00,64.655,1.28,11.363
2026-02-25T04:55:00+00:00,64.766,1.286,11.334
2026-02-25T05:00:00+00:00,64.841,1.286,11.312
2026-02-25T05:05:00+00:00,63.808,1.26,11.3
2026-02-25T05:10:00+00:00,65.347,1.276,11.3
2026-02-25T05:15:00+00:00,65.986,1.29,11.3
2026-02-25T05:20:00+00:00,65.085,1.282,11.28
2026-02-25T05:25:00+00:00,64.921,1.281,11.224
2026-02-25T05:30:00+00:00,63.547,1.236,11.225
2026-02-25T05:35:00+00:00,63.652,1.257,11.208
2026-02-25T05:40:00+00:00,57.328,1.115,11.3
2026-02-25T05:45:00+00:00,57.273,1.116,11.304
2026-02-25T05:50:00+00:00,59.491,1.158,11.363
2026-02-25T05:55:00+00:00,62.008,1.203,11.397
2026-02-25T06:00:00+00:00,61.345,1.193,11.4
2026-02-25T06:05:00+00:00,62.602,1.211,11.318
2026-02-25T06:10:00+00:00,67.77,1.342,11.329
2026-02-25T06:15:00+00:00,66.233,1.308,11.3
2026-02-25T06:20:00+00:00,65.064,1.271,11.304
2026-02-25T06:25:00+00:00,67.653,1.344,11.394
2026-02-25T06:30:00+00:00,68.064,1.352,11.4
2026-02-25T06:35:00+00:00,70.144,1.394,11.4
2026-02-25T06:40:00+00:00,71.514,1.42,11.4
2026-02-25T06:45:00+00:00,75.096,1.488,11.388
2026-02-25T06:50:00+00:00,73.588,1.45,11.36
2026-02-25T06:55:00+00:00,74.634,1.449,11.304
2026-02-25T07:00:00+00:00,73.534,1.436,11.324
2026-02-25T07:05:00+00:00,72.167,1.414,11.304
2026-02-25T07:10:00+00:00,75.937,1.482,11.303
2026-02-25T07:15:00+00:00,76.596,1.512,11.352
2026-02-25T07:20:00+00:00,77.23,1.498,11.304
2026-02-25T07:25:00+00:00,79.322,1.548,11.343
2026-02-25T07:30:00+00:00,79.678,1.568,11.375
2026-02-25T07:35:00+00:00,74.146,1.44,11.302
2026-02-25T07:40:00+00:00,77.103,1.498,11.3
2026-02-25T07:45:00+00:00,78.706,1.527,11.299
2026-02-25T07:50:00+00:00,78.5,1.524,11.3
2026-02-25T07:55:00+00:00,80.121,1.551,11.282
2026-02-25T08:00:00+00:00,79.884,1.547,11.291
2026-02-25T08:05:00+00:00,79.946,1.575,11.385
2026-02-25T08:10:00+00:00,77.595,1.538,11.4
2026-02-25T08:15:00+00:00,76.095,1.509,11.4
2026-02-25T08:20:00+00:00,75.394,1.493,11.402
2026-02-25T08:25:00+00:00,74.224,1.475,11.424
2026-02-25T08:30:00+00:00,72.899,1.438,11.366
2026-02-25T08:35:00+00:00,67.89,1.343,11.351
2026-02-25T08:40:00+00:00,65.682,1.292,11.337
2026-02-25T08:45:00+00:00,64.888,1.277,11.302
2026-02-25T08:50:00+00:00,63.834,1.251,11.244
2026-02-25T08:55:00+00:00,55.826,1.073,11.2
2026-02-25T09:00:00+00:00,52.735,1.025,11.232
2026-02-25T09:05:00+00:00,50.159,0.984,11.3
2026-02-25T09:10:00+00:00,62.853,1.223,11.3
2026-02-25T09:15:00+00:00,54.911,1.074,11.3
2026-02-25T09:20:00+00:00,55.638,1.084,11.3
2026-02-25T09:25:00+00:00,55.761,1.092,11.31
2026-02-25T09:30:00+00:00,60.567,1.182,11.326
2026-02-25T09:35:00+00:00,60.84,1.188,11.324
2026-02-25T09:40:00+00:00,61.793,1.202,11.354
2026-02-25T09:45:00+00:00,62.608,1.216,11.398
2026-02-25T09:50:00+00:00,60.228,1.172,11.306
2026-02-25T09:55:00+00:00,56.701,1.106,11.323
2026-02-25T10:00:00+00:00,59.138,1.153,11.34
2026-02-25T10:05:00+00:00,56.832,1.111,11.375
2026-02-25T10:10:00+00:00,61.788,1.198,11.389
2026-02-25T10:15:00+00:00,57.113,1.11,11.4
2026-02-25T10:20:00+00:00,56.382,1.098,11.399
2026-02-25T10:25:00+00:00,56.805,1.116,11.376
2026-02-25T10:30:00+00:00,52.674,1.016,11.4
2026-02-25T10:35:00+00:00,52.111,1.012,11.4
2026-02-25T10:40:00+00:00,49.946,0.98,11.382
2026-02-25T10:45:00+00:00,47.896,0.93,11.374
2026-02-25T10:50:00+00:00,58.66,1.15,11.384
2026-02-25T10:55:00+00:00,64.877,1.284,11.374
2026-02-25T11:00:00+00:00,68.146,1.344,11.366
2026-02-25T11:05:00+00:00,63.495,1.25,11.3
2026-02-25T11:10:00+00:00,69.8,1.372,11.3
2026-02-25T11:15:00+00:00,68.185,1.338,11.3
2026-02-25T11:20:00+00:00,70.797,1.39,11.304
2026-02-25T11:25:00+00:00,78.184,1.536,11.346
2026-02-25T11:30:00+00:00,78.145,1.531,11.268
2026-02-25T11:35:00+00:00,82.689,1.616,11.279
2026-02-25T11:40:00+00:00,79.017,1.546,11.245
2026-02-25T11:45:00+00:00,80.696,1.578,11.25
2026-02-25T11:50:00+00:00,79.532,1.55,11.226
2026-02-25T11:55:00+00:00,83.42,1.632,11.277
2026-02-25T12:00:00+00:00,79.637,1.558,11.3
2026-02-25T12:05:00+00:00,86.14,1.692,11.3
2026-02-25T12:10:00+00:00,88.035,1.733,11.3
2026-02-25T12:15:00+00:00,88.892,1.743,11.3
2026-02-25T12:20:00+00:00,93.221,1.817,11.3
2026-02-25T12:25:00+00:00,88.662,1.743,11.3
2026-02-25T12:30:00+00:00,92.12,1.8,11.309
2026-02-25T12:35:00+00:00,96.236,1.878,11.3
2026-02-25T12:40:00+00:00,93.91,1.833,11.3
2026-02-25T12:45:00+00:00,89.66,1.754,11.3
2026-02-25T12:50:00+00:00,69.482,1.362,11.3
2026-02-25T12:55:00+00:00,79.447,1.553,11.3
2026-02-25T13:00:00+00:00,93.292,1.826,11.319
2026-02-25T13:05:00+00:00,93.43,1.814,11.3
2026-02-25T13:10:00+00:00,87.603,1.712,11.3
2026-02-25T13:15:00+00:00,88.006,1.725,11.3
2026-02-25T13:20:00+00:00,84.21,1.649,11.3
2026-02-25T13:25:00+00:00,79.759,1.564,11.308
2026-02-25T13:30:00+00:00,94.904,1.863,11.35
2026-02-25T13:35:00+00:00,81.971,1.627,11.386
2026-02-25T13:40:00+00:00,81.355,1.608,11.378
2026-02-25T13:45:00+00:00,89.458,1.77,11.4
2026-02-25T13:50:00+00:00,77.328,1.526,11.4
2026-02-25T13:55:00+00:00,76.97,1.519,11.4
2026-02-25T14:00:00+00:00,65.86,1.294,11.336
2026-02-25T14:05:00+00:00,59.789,1.176,11.303
2026-02-25T14:10:00+00:00,49.744,0.984,11.3
2026-02-25T14:15:00+00:00,53.028,1.04,11.259
2026-02-25T14:20:00+00:00,54.24,1.039,11.22
2026-02-25T14:25:00+00:00,57.992,1.122,11.2
2026-02-25T14:30:00+00:00,58.079,1.114,11.2
2026-02-25T14:35:00+00:00,57.445,1.105,11.2
2026-02-25T14:40:00+00:00,51.254,0.996,11.212
2026-02-25T14:45:00+00:00,61.42,1.2,11.271
2026-02-25T14:50:00+00:00,70.09,1.386,11.3
2026-02-25T14:55:00+00:00,66.887,1.33,11.3
2026-02-25T15:00:00+00:00,64.957,1.27,11.3
2026-02-25T15:05:00+00:00,63.626,1.24,11.3
2026-02-25T15:10:00+00:00,65.304,1.283,11.3
2026-02-25T15:15:00+00:00,55.836,1.098,11.306
2026-02-25T15:20:00+00:00,55.451,1.093,11.356
2026-02-25T15:25:00+00:00,48.733,0.954,11.3
2026-02-25T15:30:00+00:00,48.548,0.936,11.204
2026-02-25T15:35:00+00:00,53.615,1.042,11.24
2026-02-25T15:40:00+00:00,51.936,1.014,11.296
2026-02-25T15:45:00+00:00,55.692,1.095,11.268
2026-02-25T15:50:00+00:00,61.939,1.202,11.221
2026-02-25T15:55:00+00:00,67.165,1.331,11.3
2026-02-25T16:00:00+00:00,67.416,1.34,11.3
2026-02-25T16:05:00+00:00,66.391,1.302,11.3
