ValueDate,Amps,MVA,Volts
2026-02-24T05:35:00+00:00,263.141,5.052,11.087
2026-02-24T05:40:00+00:00,269.562,5.164,11.044
2026-02-24T05:45:00+00:00,271.827,5.182,11.014
2026-02-24T05:50:00+00:00,275.01,5.24,11.016
2026-02-24T05:55:00+00:00,279.336,5.323,11.018
2026-02-24T06:00:00+00:00,283.169,5.4,11.0
2026-02-24T06:05:00+00:00,293.403,5.597,11.021
2026-02-24T06:10:00+00:00,303.086,5.821,11.09
2026-02-24T06:15:00+00:00,303.876,5.837,11.099
2026-02-24T06:20:00+00:00,307.858,5.918,11.1
2026-02-24T06:25:00+00:00,305.941,5.892,11.141
2026-02-24T06:30:00+00:00,312.135,6.002,11.107
2026-02-24T06:35:00+00:00,316.961,6.094,11.1
2026-02-24T06:40:00+00:00,321.395,6.178,11.1
2026-02-24T06:45:00+00:00,331.128,6.368,11.1
2026-02-24T06:50:00+00:00,339.724,6.533,11.1
2026-02-24T06:55:00+00:00,345.083,6.634,11.1
2026-02-24T07:00:00+00:00,351.51,6.752,11.094
2026-02-24T07:05:00+00:00,351.353,6.73,11.058
2026-02-24T07:10:00+00:00,356.502,6.796,11.029
2026-02-24T07:15:00+00:00,360.076,6.884,11.068
2026-02-24T07:20:00+00:00,356.114,6.81,11.046
2026-02-24T07:25:00+00:00,360.01,6.874,11.032
2026-02-24T07:30:00+00:00,365.024,6.978,11.04
2026-02-24T07:35:00+00:00,364.525,6.961,11.032
2026-02-24T07:40:00+00:00,362.331,6.907,11.014
2026-02-24T07:45:00+00:00,362.938,6.926,11.023
2026-02-24T07:50:00+00:00,365.57,6.976,11.026
2026-02-24T07:55:00+00:00,369.172,7.03,11.012
2026-02-24T08:00:00+00:00,382.443,7.296,11.018
2026-02-24T08:05:00+00:00,389.584,7.42,10.994
2026-02-24T08:10:00+00:00,389.08,7.458,11.05
2026-02-24T08:15:00+00:00,388.936,7.45,11.05
2026-02-24T08:20:00+00:00,390.389,7.478,11.05
2026-02-24T08:25:00+00:00,384.192,7.357,11.067
2026-02-24T08:30:00+00:00,382.822,7.392,11.15
2026-02-24T08:35:00+00:00,381.915,7.377,11.14
2026-02-24T08:40:00+00:00,381.12,7.359,11.142
2026-02-24T08:45:00+00:00,378.032,7.276,11.103
2026-02-24T08:50:00+00:00,381.391,7.322,11.078
2026-02-24T08:55:00+00:00,380.94,7.327,11.093
2026-02-24T09:00:00+00:00,379.6,7.304,11.12
2026-02-24T09:05:00+00:00,382.136,7.385,11.15
2026-02-24T09:10:00+00:00,378.988,7.318,11.145
2026-02-24T09:15:00+00:00,380.818,7.356,11.133
2026-02-24T09:20:00+00:00,374.155,7.222,11.15
2026-02-24T09:25:00+00:00,371.073,7.164,11.15
2026-02-24T09:30:00+00:00,363.836,7.042,11.188
2026-02-24T09:35:00+00:00,353.034,6.826,11.165
2026-02-24T09:40:00+00:00,362.026,6.992,11.15
2026-02-24T09:45:00+00:00,358.374,6.915,11.15
2026-02-24T09:50:00+00:00,351.822,6.794,11.15
2026-02-24T09:55:00+00:00,360.895,6.966,11.146
2026-02-24T10:00:00+00:00,353.028,6.81,11.144
2026-02-24T10:05:00+00:00,346.923,6.696,11.15
2026-02-24T10:10:00+00:00,356.922,6.886,11.15
2026-02-24T10:15:00+00:00,352.487,6.804,11.15
2026-02-24T10:20:00+00:00,348.145,6.723,11.16
2026-02-24T10:25:00+00:00,347.078,6.718,11.18
2026-02-24T10:30:00+00:00,354.886,6.856,11.2
2026-02-24T10:35:00+00:00,350.208,6.758,11.15
2026-02-24T10:40:00+00:00,346.268,6.681,11.15
2026-02-24T10:45:00+00:00,332.154,6.412,11.15
2026-02-24T10:50:00+00:00,336.121,6.48,11.152
2026-02-24T10:55:00+00:00,332.568,6.421,11.157
2026-02-24T11:00:00+00:00,338.116,6.528,11.159
2026-02-24T11:05:00+00:00,334.258,6.453,11.154
2026-02-24T11:10:00+00:00,334.408,6.459,11.15
2026-02-24T11:15:00+00:00,327.089,6.315,11.155
2026-02-24T11:20:00+00:00,336.31,6.488,11.15
2026-02-24T11:25:00+00:00,330.974,6.39,11.15
2026-02-24T11:30:00+00:00,323.963,6.251,11.157
2026-02-24T11:35:00+00:00,326.75,6.304,11.15
2026-02-24T11:40:00+00:00,325.116,6.281,11.15
2026-02-24T11:45:00+00:00,322.522,6.238,11.18
2026-02-24T11:50:00+00:00,312.223,6.055,11.213
2026-02-24T11:55:00+00:00,319.599,6.216,11.224
2026-02-24T12:00:00+00:00,323.178,6.272,11.202
2026-02-24T12:05:00+00:00,316.574,6.12,11.177
2026-02-24T12:10:00+00:00,314.422,6.103,11.206
2026-02-24T12:15:00+00:00,308.979,5.994,11.222
2026-02-24T12:20:00+00:00,301.2,5.862,11.233
2026-02-24T12:25:00+00:00,295.934,5.757,11.235
2026-02-24T12:30:00+00:00,290.538,5.618,11.164
2026-02-24T12:35:00+00:00,284.64,5.484,11.14
2026-02-24T12:40:00+00:00,288.19,5.556,11.14
2026-02-24T12:45:00+00:00,286.665,5.52,11.116
2026-02-24T12:50:00+00:00,283.958,5.462,11.115
2026-02-24T12:55:00+00:00,297.282,5.71,11.103
2026-02-24T13:00:00+00:00,288.264,5.549,11.122
2026-02-24T13:05:00+00:00,283.629,5.454,11.108
2026-02-24T13:10:00+00:00,280.042,5.382,11.1
2026-02-24T13:15:00+00:00,270.275,5.196,11.117
2026-02-24T13:20:00+00:00,270.716,5.204,11.112
2026-02-24T13:25:00+00:00,268.326,5.159,11.108
2026-02-24T13:30:00+00:00,268.049,5.146,11.1
2026-02-24T13:35:00+00:00,266.928,5.126,11.1
2026-02-24T13:40:00+00:00,268.033,5.156,11.1
2026-02-24T13:45:00+00:00,271.769,5.23,11.106
2026-02-24T13:50:00+00:00,267.311,5.138,11.108
2026-02-24T13:55:00+00:00,269.196,5.172,11.106
2026-02-24T14:00:00+00:00,267.912,5.148,11.105
2026-02-24T14:05:00+00:00,274.294,5.26,11.106
2026-02-24T14:10:00+00:00,267.698,5.144,11.116
2026-02-24T14:15:00+00:00,267.608,5.148,11.122
2026-02-24T14:20:00+00:00,263.744,5.064,11.096
2026-02-24T14:25:00+00:00,259.84,4.985,11.09
2026-02-24T14:30:00+00:00,277.792,5.336,11.1
2026-02-24T14:35:00+00:00,279.855,5.376,11.1
2026-02-24T14:40:00+00:00,278.254,5.342,11.1
2026-02-24T14:45:00+00:00,278.761,5.349,11.1
2026-02-24T14:50:00+00:00,278.948,5.361,11.106
2026-02-24T14:55:00+00:00,285.48,5.482,11.098
2026-02-24T15:00:00+00:00,283.956,5.446,11.098
2026-02-24T15:05:00+00:00,289.206,5.556,11.096
2026-02-24T15:10:00+00:00,294.302,5.656,11.1
2026-02-24T15:15:00+00:00,300.259,5.768,11.1
2026-02-24T15:20:00+00:00,299.893,5.764,11.109
2026-02-24T15:25:00+00:00,309.91,5.95,11.105
2026-02-24T15:30:00+00:00,314.119,6.032,11.099
2026-02-24T15:35:00+00:00,321.56,6.186,11.124
2026-02-24T15:40:00+00:00,318.188,6.141,11.144
2026-02-24T15:45:00+00:00,319.362,6.145,11.108
2026-02-24T15:50:00+00:00,322.478,6.2,11.096
2026-02-24T15:55:00+00:00,322.358,6.193,11.084
2026-02-24T16:00:00+00:00,319.264,6.136,11.069
2026-02-24T16:05:00+00:00,317.096,6.076,11.072
2026-02-24T16:10:00+00:00,324.272,6.232,11.084
2026-02-24T16:15:00+00:00,325.358,6.252,11.092
2026-02-24T16:20:00+00:00,329.7,6.334,11.078
2026-02-24T16:25:00+00:00,331.66,6.37,11.078
2026-02-24T16:30:00+00:00,341.959,6.546,11.065
2026-02-24T16:35:00+00:00,350.206,6.684,11.032
2026-02-24T16:40:00+00:00,361.186,6.877,11.006
2026-02-24T16:45:00+00:00,358.232,6.837,11.024
2026-02-24T16:50:00+00:00,367.28,6.992,11.004
2026-02-24T16:55:00+00:00,365.571,6.958,11.0
2026-02-24T17:00:00+00:00,363.812,6.93,11.02
2026-02-24T17:05:00+00:00,364.992,6.975,11.055
2026-02-24T17:10:00+00:00,362.712,6.932,11.05
2026-02-24T17:15:00+00:00,374.56,7.158,11.018
2026-02-24T17:20:00+00:00,378.577,7.226,11.014
2026-02-24T17:25:00+00:00,387.088,7.401,11.042
2026-02-24T17:30:00+00:00,387.255,7.402,11.027
2026-02-24T17:35:00+00:00,383.662,7.328,11.023
2026-02-24T17:40:00+00:00,396.343,7.594,11.058
2026-02-24T17:45:00+00:00,397.82,7.652,11.088
2026-02-24T17:50:00+00:00,398.284,7.652,11.069
2026-02-24T17:55:00+00:00,397.63,7.627,11.072
2026-02-24T18:00:00+00:00,403.868,7.733,11.055
2026-02-24T18:05:00+00:00,405.369,7.754,11.05
2026-02-24T18:10:00+00:00,401.178,7.671,11.046
2026-02-24T18:15:00+00:00,407.009,7.78,11.04
2026-02-24T18:20:00+00:00,401.996,7.689,11.05
2026-02-24T18:25:00+00:00,402.802,7.7,11.05
2026-02-24T18:30:00+00:00,401.414,7.68,11.05
2026-02-24T18:35:00+00:00,397.498,7.602,11.04
2026-02-24T18:40:00+00:00,403.476,7.71,11.026
2026-02-24T18:45:00+00:00,398.505,7.598,11.014
2026-02-24T18:50:00+00:00,391.752,7.5,11.064
2026-02-24T18:55:00+00:00,391.89,7.5,11.04
2026-02-24T19:00:00+00:00,384.258,7.355,11.061
2026-02-24T19:05:00+00:00,387.099,7.443,11.087
2026-02-24T19:10:00+00:00,389.966,7.496,11.087
2026-02-24T19:15:00+00:00,381.678,7.346,11.1
2026-02-24T19:20:00+00:00,389.861,7.498,11.1
2026-02-24T19:25:00+00:00,381.288,7.33,11.102
2026-02-24T19:30:00+00:00,382.61,7.364,11.1
2026-02-24T19:35:00+00:00,377.722,7.262,11.1
2026-02-24T19:40:00+00:00,369.227,7.099,11.1
2026-02-24T19:45:00+00:00,367.607,7.088,11.128
2026-02-24T19:50:00+00:00,359.405,6.944,11.154
2026-02-24T19:55:00+00:00,358.022,6.923,11.176
2026-02-24T20:00:00+00:00,358.392,6.952,11.206
2026-02-24T20:05:00+00:00,355.78,6.918,11.242
2026-02-24T20:10:00+00:00,355.772,6.914,11.218
2026-02-24T20:15:00+00:00,354.283,6.865,11.2
2026-02-24T20:20:00+00:00,352.61,6.818,11.17
2026-02-24T20:25:00+00:00,355.365,6.822,11.1
2026-02-24T20:30:00+00:00,350.442,6.73,11.1
2026-02-24T20:35:00+00:00,353.665,6.794,11.1
2026-02-24T20:40:00+00:00,357.447,6.867,11.1
2026-02-24T20:45:00+00:00,355.994,6.838,11.1
2026-02-24T20:50:00+00:00,350.686,6.752,11.114
2026-02-24T20:55:00+00:00,352.111,6.765,11.124
2026-02-24T21:00:00+00:00,335.529,6.483,11.164
2026-02-24T21:05:00+00:00,330.449,6.406,11.21
2026-02-24T21:10:00+00:00,322.919,6.292,11.274
2026-02-24T21:15:00+00:00,319.379,6.234,11.27
2026-02-24T21:20:00+00:00,321.549,6.284,11.288
2026-02-24T21:25:00+00:00,319.65,6.191,11.193
2026-02-24T21:30:00+00:00,314.53,6.086,11.16
2026-02-24T21:35:00+00:00,316.57,6.126,11.16
2026-02-24T21:40:00+00:00,312.715,6.063,11.181
2026-02-24T21:45:00+00:00,312.06,6.059,11.2
2026-02-24T21:50:00+00:00,314.202,6.088,11.19
2026-02-24T21:55:00+00:00,310.016,5.971,11.126
2026-02-24T22:00:00+00:00,318.59,6.126,11.1
2026-02-24T22:05:00+00:00,302.505,5.82,11.11
2026-02-24T22:10:00+00:00,301.786,5.816,11.126
2026-02-24T22:15:00+00:00,312.502,6.023,11.118
2026-02-24T22:20:00+00:00,305.688,5.892,11.13
2026-02-24T22:25:00+00:00,299.157,5.76,11.122
2026-02-24T22:30:00+00:00,303.144,5.824,11.11
2026-02-24T22:35:00+00:00,291.122,5.614,11.145
2026-02-24T22:40:00+00:00,286.988,5.541,11.148
2026-02-24T22:45:00+00:00,288.82,5.562,11.113
2026-02-24T22:50:00+00:00,279.57,5.402,11.139
2026-02-24T22:55:00+00:00,281.399,5.435,11.156
2026-02-24T23:00:00+00:00,277.878,5.378,11.172
2026-02-24T23:05:00+00:00,270.186,5.224,11.156
2026-02-24T23:10:00+00:00,275.21,5.306,11.146
2026-02-24T23:15:00+00:00,269.159,5.216,11.192
2026-02-24T23:20:00+00:00,269.976,5.24,11.178
2026-02-24T23:25:00+00:00,268.614,5.214,11.179
2026-02-24T23:30:00+00:00,262.117,5.084,11.175
2026-02-24T23:35:00+00:00,263.922,5.124,11.184
2026-02-24T23:40:00+00:00,267.674,5.19,11.174
2026-02-24T23:45:00+00:00,256.103,4.972,11.194
2026-02-24T23:50:00+00:00,258.393,5.014,11.2
2026-02-24T23:55:00+00:00,257.74,4.973,11.142
2026-02-25T00:00:00+00:00,253.047,4.864,11.082
2026-02-25T00:05:00+00:00,271.076,5.17,11.008
2026-02-25T00:10:00+00:00,266.692,5.082,11.0
2026-02-25T00:15:00+00:00,260.097,4.956,11.0
2026-02-25T00:20:00+00:00,268.67,5.119,11.0
2026-02-25T00:25:00+00:00,262.888,5.013,11.0
2026-02-25T00:30:00+00:00,261.267,4.985,11.0
2026-02-25T00:35:00+00:00,269.896,5.136,11.0
2026-02-25T00:40:00+00:00,271.072,5.164,11.0
2026-02-25T00:45:00+00:00,279.814,5.334,10.992
2026-02-25T00:50:00+00:00,276.056,5.266,11.0
2026-02-25T00:55:00+00:00,275.695,5.26,11.0
2026-02-25T01:00:00+00:00,279.44,5.332,11.0
2026-02-25T01:05:00+00:00,275.59,5.256,11.0
2026-02-25T01:10:00+00:00,275.996,5.264,11.0
2026-02-25T01:15:00+00:00,274.352,5.231,11.0
2026-02-25T01:20:00+00:00,272.934,5.19,11.0
2026-02-25T01:25:00+00:00,277.447,5.278,11.0
2026-02-25T01:30:00+00:00,268.745,5.133,11.033
2026-02-25T01:35:00+00:00,272.524,5.19,11.003
2026-02-25T01:40:00+00:00,271.5,5.173,11.009
2026-02-25T01:45:00+00:00,262.001,5.038,11.084
2026-02-25T01:50:00+00:00,267.314,5.14,11.098
2026-02-25T01:55:00+00:00,266.378,5.125,11.1
2026-02-25T02:00:00+00:00,260.711,5.02,11.1
2026-02-25T02:05:00+00:00,267.605,5.152,11.094
2026-02-25T02:10:00+00:00,264.399,5.09,11.1
2026-02-25T02:15:00+00:00,261.33,5.026,11.1
2026-02-25T02:20:00+00:00,265.898,5.115,11.1
2026-02-25T02:25:00+00:00,257.538,4.956,11.1
2026-02-25T02:30:00+00:00,259.408,4.982,11.103
2026-02-25T02:35:00+00:00,259.193,4.984,11.1
2026-02-25T02:40:00+00:00,253.63,4.877,11.119
2026-02-25T02:45:00+00:00,259.174,4.989,11.138
2026-02-25T02:50:00+00:00,253.207,4.866,11.057
2026-02-25T02:55:00+00:00,253.784,4.866,11.074
2026-02-25T03:00:00+00:00,254.028,4.874,11.074
2026-02-25T03:05:00+00:00,248.765,4.734,11.018
2026-02-25T03:10:00+00:00,249.127,4.736,10.995
2026-02-25T03:15:00+00:00,247.666,4.704,10.999
2026-02-25T03:20:00+00:00,249.836,4.759,11.02
2026-02-25T03:25:00+00:00,252.898,4.812,11.005
2026-02-25T03:30:00+00:00,245.022,4.656,11.002
2026-02-25T03:35:00+00:00,245.816,4.682,11.008
2026-02-25T03:40:00+00:00,246.914,4.696,11.0
2026-02-25T03:45:00+00:00,251.413,4.78,11.009
2026-02-25T03:50:00+00:00,247.616,4.734,11.038
2026-02-25T03:55:00+00:00,248.664,4.758,11.026
2026-02-25T04:00:00+00:00,250.323,4.786,11.054
2026-02-25T04:05:00+00:00,242.239,4.654,11.096
2026-02-25T04:10:00+00:00,241.616,4.636,11.079
2026-02-25T04:15:00+00:00,251.561,4.81,11.025
2026-02-25T04:20:00+00:00,246.364,4.705,11.025
2026-02-25T04:25:00+00:00,241.448,4.612,11.04
2026-02-25T04:30:00+00:00,239.868,4.588,11.048
2026-02-25T04:35:00+00:00,241.19,4.595,11.024
2026-02-25T04:40:00+00:00,240.29,4.578,11.052
2026-02-25T04:45:00+00:00,240.859,4.621,11.074
2026-02-25T04:50:00+00:00,244.114,4.664,11.042
2026-02-25T04:55:00+00:00,243.838,4.63,11.014
2026-02-25T05:00:00+00:00,243.379,4.626,11.031
2026-02-25T05:05:00+00:00,250.485,4.768,11.003
2026-02-25T05:10:00+00:00,261.765,4.988,11.0
2026-02-25T05:15:00+00:00,261.77,4.991,11.0
2026-02-25T05:20:00+00:00,267.471,5.094,10.988
2026-02-25T05:25:00+00:00,260.722,4.992,11.022
2026-02-25T05:30:00+00:00,264.63,5.062,11.033
2026-02-25T05:35:00+00:00,262.339,5.024,11.028
2026-02-25T05:40:00+00:00,264.466,5.06,11.04
2026-02-25T05:45:00+00:00,270.845,5.178,11.058
2026-02-25T05:50:00+00:00,269.91,5.18,11.1
2026-02-25T05:55:00+00:00,277.89,5.336,11.1
2026-02-25T06:00:00+00:00,283.005,5.433,11.1
2026-02-25T06:05:00+00:00,294.832,5.635,11.048
2026-02-25T06:10:00+00:00,301.843,5.776,11.052
2026-02-25T06:15:00+00:00,306.236,5.883,11.1
2026-02-25T06:20:00+00:00,308.079,5.919,11.099
2026-02-25T06:25:00+00:00,316.778,6.092,11.1
2026-02-25T06:30:00+00:00,313.467,6.03,11.1
2026-02-25T06:35:00+00:00,311.827,5.996,11.1
2026-02-25T06:40:00+00:00,319.298,6.147,11.1
2026-02-25T06:45:00+00:00,322.498,6.198,11.095
2026-02-25T06:50:00+00:00,326.986,6.274,11.074
2026-02-25T06:55:00+00:00,333.062,6.374,11.05
2026-02-25T07:00:00+00:00,345.258,6.616,11.059
2026-02-25T07:05:00+00:00,346.486,6.609,11.037
2026-02-25T07:10:00+00:00,366.136,6.978,11.028
2026-02-25T07:15:00+00:00,371.997,7.1,11.027
2026-02-25T07:20:00+00:00,374.609,7.18,11.072
2026-02-25T07:25:00+00:00,374.864,7.208,11.094
2026-02-25T07:30:00+00:00,368.499,7.089,11.111
2026-02-25T07:35:00+00:00,376.097,7.232,11.1
2026-02-25T07:40:00+00:00,379.25,7.261,11.075
2026-02-25T07:45:00+00:00,372.964,7.137,11.074
2026-02-25T07:50:00+00:00,381.9,7.31,11.049
2026-02-25T07:55:00+00:00,386.372,7.374,11.021
2026-02-25T08:00:00+00:00,385.448,7.382,11.066
2026-02-25T08:05:00+00:00,385.934,7.406,11.086
2026-02-25T08:10:00+00:00,384.01,7.348,11.06
2026-02-25T08:15:00+00:00,390.272,7.468,11.054
2026-02-25T08:20:00+00:00,389.565,7.502,11.108
2026-02-25T08:25:00+00:00,379.294,7.305,11.122
2026-02-25T08:30:00+00:00,384.511,7.416,11.14
2026-02-25T08:35:00+00:00,385.982,7.45,11.14
2026-02-25T08:40:00+00:00,386.095,7.458,11.148
2026-02-25T08:45:00+00:00,388.198,7.492,11.142
2026-02-25T08:50:00+00:00,387.318,7.456,11.112
2026-02-25T08:55:00+00:00,386.316,7.402,11.069
2026-02-25T09:00:00+00:00,386.678,7.398,11.058
2026-02-25T09:05:00+00:00,389.868,7.453,11.058
2026-02-25T09:10:00+00:00,393.479,7.535,11.058
2026-02-25T09:15:00+00:00,395.74,7.571,11.06
2026-02-25T09:20:00+00:00,398.374,7.617,11.05
2026-02-25T09:25:00+00:00,390.666,7.471,11.055
2026-02-25T09:30:00+00:00,392.916,7.52,11.062
2026-02-25T09:35:00+00:00,394.475,7.56,11.074
2026-02-25T09:40:00+00:00,382.915,7.368,11.117
2026-02-25T09:45:00+00:00,379.444,7.316,11.137
2026-02-25T09:50:00+00:00,371.756,7.168,11.138
2026-02-25T09:55:00+00:00,368.908,7.117,11.15
2026-02-25T10:00:00+00:00,367.668,7.113,11.168
2026-02-25T10:05:00+00:00,361.037,6.994,11.18
2026-02-25T10:10:00+00:00,350.936,6.798,11.202
2026-02-25T10:15:00+00:00,359.025,6.937,11.15
2026-02-25T10:20:00+00:00,351.326,6.784,11.15
2026-02-25T10:25:00+00:00,351.145,6.78,11.156
2026-02-25T10:30:00+00:00,331.364,6.402,11.176
2026-02-25T10:35:00+00:00,315.28,6.106,11.186
2026-02-25T10:40:00+00:00,325.905,6.296,11.166
2026-02-25T10:45:00+00:00,329.194,6.358,11.164
2026-02-25T10:50:00+00:00,317.896,6.154,11.182
2026-02-25T10:55:00+00:00,320.052,6.196,11.191
2026-02-25T11:00:00+00:00,320.882,6.214,11.198
2026-02-25T11:05:00+00:00,323.09,6.258,11.196
2026-02-25T11:10:00+00:00,320.03,6.178,11.172
2026-02-25T11:15:00+00:00,314.242,6.066,11.165
2026-02-25T11:20:00+00:00,310.913,6.003,11.174
2026-02-25T11:25:00+00:00,310.37,5.994,11.169
2026-02-25T11:30:00+00:00,307.228,5.932,11.164
2026-02-25T11:35:00+00:00,304.702,5.902,11.189
2026-02-25T11:40:00+00:00,301.599,5.833,11.18
2026-02-25T11:45:00+00:00,292.823,5.682,11.2
2026-02-25T11:50:00+00:00,289.271,5.61,11.184
2026-02-25T11:55:00+00:00,289.314,5.595,11.176
2026-02-25T12:00:00+00:00,288.02,5.562,11.161
2026-02-25T12:05:00+00:00,284.918,5.514,11.173
2026-02-25T12:10:00+00:00,272.326,5.3,11.244
2026-02-25T12:15:00+00:00,271.386,5.283,11.25
2026-02-25T12:20:00+00:00,263.04,5.08,11.158
2026-02-25T12:25:00+00:00,259.115,5.001,11.154
2026-02-25T12:30:00+00:00,256.778,4.956,11.177
2026-02-25T12:35:00+00:00,253.696,4.898,11.176
2026-02-25T12:40:00+00:00,260.276,5.026,11.15
2026-02-25T12:45:00+00:00,262.761,5.07,11.15
2026-02-25T12:50:00+00:00,249.097,4.813,11.172
2026-02-25T12:55:00+00:00,245.794,4.746,11.156
2026-02-25T13:00:00+00:00,242.421,4.664,11.096
2026-02-25T13:05:00+00:00,245.803,4.728,11.081
2026-02-25T13:10:00+00:00,246.857,4.73,11.078
2026-02-25T13:15:00+00:00,249.64,4.792,11.086
2026-02-25T13:20:00+00:00,245.538,4.724,11.105
2026-02-25T13:25:00+00:00,241.662,4.659,11.122
2026-02-25T13:30:00+00:00,241.456,4.666,11.13
2026-02-25T13:35:00+00:00,249.522,4.812,11.118
2026-02-25T13:40:00+00:00,254.258,4.905,11.139
2026-02-25T13:45:00+00:00,266.358,5.129,11.108
2026-02-25T13:50:00+00:00,268.105,5.146,11.087
2026-02-25T13:55:00+00:00,266.906,5.132,11.103
2026-02-25T14:00:00+00:00,264.115,5.083,11.11
2026-02-25T14:05:00+00:00,272.076,5.239,11.107
2026-02-25T14:10:00+00:00,293.338,5.639,11.1
2026-02-25T14:15:00+00:00,314.62,6.054,11.098
2026-02-25T14:20:00+00:00,315.448,6.065,11.09
2026-02-25T14:25:00+00:00,329.816,6.3,11.05
2026-02-25T14:30:00+00:00,329.875,6.317,11.074
2026-02-25T14:35:00+00:00,332.128,6.358,11.048
2026-02-25T14:40:00+00:00,331.204,6.33,11.05
2026-02-25T14:45:00+00:00,323.584,6.189,11.061
2026-02-25T14:50:00+00:00,309.115,5.94,11.076
2026-02-25T14:55:00+00:00,314.331,6.054,11.127
2026-02-25T15:00:00+00:00,334.179,6.398,11.09
2026-02-25T15:05:00+00:00,320.72,6.17,11.102
2026-02-25T15:10:00+00:00,319.17,6.154,11.129
2026-02-25T15:15:00+00:00,325.074,6.262,11.124
2026-02-25T15:20:00+00:00,327.908,6.326,11.144
2026-02-25T15:25:00+00:00,331.097,6.387,11.15
2026-02-25T15:30:00+00:00,340.216,6.549,11.127
2026-02-25T15:35:00+00:00,338.612,6.524,11.127
2026-02-25T15:40:00+00:00,363.954,7.012,11.162
2026-02-25T15:45:00+00:00,355.624,6.864,11.142
2026-02-25T15:50:00+00:00,363.89,6.992,11.1
2026-02-25T15:55:00+00:00,366.198,7.026,11.069
2026-02-25T16:00:00+00:00,370.526,7.093,11.05
2026-02-25T16:05:00+00:00,371.212,7.094,11.036
