ValueDate,Amps,HH Val,MVA,MVAr,MW,Volts
2026-02-24T00:05:00+00:00,15.312,-0.013,0.3,-0.1,0.3,11.156
2026-02-24T00:10:00+00:00,14.728,-0.013,0.3,-0.1,0.286,11.15
2026-02-24T00:15:00+00:00,14.47,-0.013,0.279,-0.1,0.282,11.15
2026-02-24T00:20:00+00:00,14.994,-0.013,0.298,-0.1,0.298,11.16
2026-02-24T00:25:00+00:00,15.32,-0.013,0.3,-0.1,0.3,11.18
2026-02-24T00:30:00+00:00,15.687,-0.014,0.3,-0.1,0.3,11.182
2026-02-24T00:35:00+00:00,16.023,-0.014,0.3,-0.1,0.3,11.149
2026-02-24T00:40:00+00:00,16.81,-0.013,0.3,-0.1,0.3,11.121
2026-02-24T00:45:00+00:00,16.722,-0.014,0.3,-0.1,0.3,11.1
2026-02-24T00:50:00+00:00,16.764,-0.014,0.3,-0.1,0.3,11.1
2026-02-24T00:55:00+00:00,16.596,-0.014,0.3,-0.1,0.3,11.1
2026-02-24T01:00:00+00:00,16.865,-0.014,0.3,-0.1,0.3,11.1
2026-02-24T01:05:00+00:00,16.704,-0.008,0.3,-0.1,0.3,11.1
2026-02-24T01:10:00+00:00,16.838,0.004,0.3,-0.1,0.3,11.112
2026-02-24T01:15:00+00:00,16.573,0.015,0.3,-0.1,0.3,11.142
2026-02-24T01:20:00+00:00,16.833,0.026,0.3,-0.1,0.3,11.182
2026-02-24T01:25:00+00:00,15.648,0.038,0.3,-0.1,0.3,11.2
2026-02-24T01:30:00+00:00,15.779,0.05,0.3,-0.1,0.3,11.2
2026-02-24T01:35:00+00:00,16.272,0.054,0.3,-0.1,0.3,11.2
2026-02-24T01:40:00+00:00,15.814,0.053,0.3,-0.1,0.3,11.2
2026-02-24T01:45:00+00:00,16.731,0.052,0.3,-0.1,0.3,11.2
2026-02-24T01:50:00+00:00,16.766,0.05,0.3,-0.1,0.3,11.2
2026-02-24T01:55:00+00:00,16.767,0.048,0.3,-0.1,0.3,11.2
2026-02-24T02:00:00+00:00,16.885,0.047,0.302,-0.1,0.302,11.2
2026-02-24T02:05:00+00:00,17.596,0.046,0.324,-0.1,0.328,11.2
2026-02-24T02:10:00+00:00,16.89,0.044,0.306,-0.1,0.306,11.2
2026-02-24T02:15:00+00:00,16.806,0.042,0.302,-0.1,0.302,11.2
2026-02-24T02:20:00+00:00,17.709,0.041,0.326,-0.1,0.326,11.2
2026-02-24T02:25:00+00:00,16.812,0.039,0.3,-0.1,0.3,11.2
2026-02-24T02:30:00+00:00,16.662,0.038,0.3,-0.1,0.3,11.2
2026-02-24T02:35:00+00:00,17.08,0.036,0.3,-0.1,0.3,11.2
2026-02-24T02:40:00+00:00,16.837,0.035,0.3,-0.1,0.3,11.2
2026-02-24T02:45:00+00:00,16.816,0.033,0.3,-0.1,0.3,11.206
2026-02-24T02:50:00+00:00,16.749,0.032,0.311,-0.1,0.3,11.265
2026-02-24T02:55:00+00:00,16.716,0.03,0.311,-0.1,0.3,11.285
2026-02-24T03:00:00+00:00,16.852,0.028,0.3,-0.1,0.3,11.25
2026-02-24T03:05:00+00:00,17.581,0.027,0.319,-0.1,0.314,11.214
2026-02-24T03:10:00+00:00,17.471,0.026,0.313,-0.1,0.326,11.24
2026-02-24T03:15:00+00:00,17.133,0.024,0.314,-0.1,0.321,11.286
2026-02-24T03:20:00+00:00,16.748,0.022,0.314,-0.1,0.318,11.3
2026-02-24T03:25:00+00:00,16.596,0.021,0.324,-0.1,0.3,11.3
2026-02-24T03:30:00+00:00,16.076,0.02,0.306,-0.1,0.3,11.3
2026-02-24T03:35:00+00:00,15.236,0.018,0.3,-0.1,0.288,11.3
2026-02-24T03:40:00+00:00,15.43,0.016,0.3,-0.1,0.292,11.3
2026-02-24T03:45:00+00:00,15.199,0.015,0.3,-0.1,0.279,11.3
2026-02-24T03:50:00+00:00,14.928,0.014,0.3,-0.1,0.273,11.3
2026-02-24T03:55:00+00:00,15.112,0.012,0.3,-0.1,0.276,11.3
2026-02-24T04:00:00+00:00,15.086,0.01,0.3,-0.1,0.274,11.3
2026-02-24T04:05:00+00:00,14.882,0.009,0.272,-0.1,0.254,11.221
2026-02-24T04:10:00+00:00,14.877,0.007,0.271,-0.1,0.25,11.2
2026-02-24T04:15:00+00:00,15.087,0.006,0.276,-0.1,0.277,11.207
2026-02-24T04:20:00+00:00,15.095,0.005,0.292,-0.1,0.283,11.229
2026-02-24T04:25:00+00:00,14.936,0.003,0.292,-0.1,0.276,11.255
2026-02-24T04:30:00+00:00,15.096,0.001,0.3,-0.1,0.275,11.26
2026-02-24T04:35:00+00:00,15.065,0.002,0.289,-0.1,0.27,11.227
2026-02-24T04:40:00+00:00,14.958,0.004,0.292,-0.1,0.279,11.25
2026-02-24T04:45:00+00:00,15.121,0.006,0.294,-0.1,0.273,11.267
2026-02-24T04:50:00+00:00,14.933,0.008,0.3,-0.1,0.274,11.288
2026-02-24T04:55:00+00:00,14.933,0.01,0.3,-0.1,0.277,11.3
2026-02-24T05:00:00+00:00,15.09,0.013,0.298,-0.1,0.273,11.248
2026-02-24T05:05:00+00:00,14.329,0.015,0.277,-0.1,0.275,11.151
2026-02-24T05:10:00+00:00,14.662,0.017,0.3,-0.1,0.275,11.114
2026-02-24T05:15:00+00:00,14.518,0.019,0.293,-0.1,0.279,11.196
2026-02-24T05:20:00+00:00,14.241,0.021,0.283,-0.1,0.274,11.2
2026-02-24T05:25:00+00:00,14.363,0.023,0.279,-0.1,0.274,11.2
2026-02-24T05:30:00+00:00,14.24,0.025,0.28,-0.1,0.277,11.2
2026-02-24T05:35:00+00:00,14.988,0.028,0.3,-0.1,0.294,11.2
2026-02-24T05:40:00+00:00,14.994,0.029,0.3,-0.1,0.298,11.2
2026-02-24T05:45:00+00:00,14.605,0.032,0.282,-0.1,0.273,11.2
2026-02-24T05:50:00+00:00,14.908,0.034,0.3,-0.1,0.3,11.2
2026-02-24T05:55:00+00:00,14.864,0.036,0.3,-0.1,0.296,11.17
2026-02-24T06:00:00+00:00,15.181,0.038,0.293,-0.1,0.275,11.11
2026-02-24T06:05:00+00:00,16.022,0.041,0.3,-0.1,0.292,11.1
2026-02-24T06:10:00+00:00,15.912,0.043,0.302,-0.1,0.306,11.073
2026-02-24T06:15:00+00:00,16.736,0.045,0.304,-0.1,0.325,11.188
2026-02-24T06:20:00+00:00,16.677,0.048,0.306,-0.1,0.303,11.276
2026-02-24T06:25:00+00:00,16.739,0.049,0.318,-0.1,0.3,11.349
2026-02-24T06:30:00+00:00,16.967,0.052,0.338,-0.1,0.3,11.294
2026-02-24T06:35:00+00:00,17.39,0.054,0.305,-0.1,0.316,11.2
2026-02-24T06:40:00+00:00,17.412,0.056,0.312,-0.1,0.316,11.2
2026-02-24T06:45:00+00:00,17.385,0.058,0.303,-0.1,0.326,11.266
2026-02-24T06:50:00+00:00,18.793,0.06,0.35,-0.1,0.366,11.282
2026-02-24T06:55:00+00:00,19.32,0.062,0.368,-0.1,0.374,11.229
2026-02-24T07:00:00+00:00,18.72,0.065,0.377,-0.1,0.359,11.265
2026-02-24T07:05:00+00:00,18.79,0.068,0.355,-0.093,0.354,11.225
2026-02-24T07:10:00+00:00,18.611,0.069,0.35,-0.09,0.35,11.158
2026-02-24T07:15:00+00:00,18.743,0.072,0.35,-0.09,0.358,11.103
2026-02-24T07:20:00+00:00,20.642,0.074,0.378,-0.071,0.382,11.1
2026-02-24T07:25:00+00:00,20.618,0.076,0.358,-0.07,0.367,11.1
2026-02-24T07:30:00+00:00,19.204,0.078,0.354,-0.096,0.359,11.1
2026-02-24T07:35:00+00:00,18.882,0.081,0.35,-0.082,0.35,11.1
2026-02-24T07:40:00+00:00,18.565,0.085,0.35,-0.02,0.353,11.102
2026-02-24T07:45:00+00:00,19.498,0.09,0.355,-0.061,0.359,11.104
