ValueDate,Amps,MVA,MVAr,MW,Volts
2026-02-24T00:05:00+00:00,239.546,4.701,0.054,-4.611,11.337
2026-02-24T00:10:00+00:00,254.906,4.998,0.042,-4.891,11.333
2026-02-24T00:15:00+00:00,244.857,4.804,0.082,-4.708,11.333
2026-02-24T00:20:00+00:00,236.681,4.654,0.095,-4.558,11.333
2026-02-24T00:25:00+00:00,239.972,4.715,0.097,-4.621,11.346
2026-02-24T00:30:00+00:00,234.17,4.617,0.088,-4.513,11.352
2026-02-24T00:35:00+00:00,236.946,4.653,0.126,-4.56,11.333
2026-02-24T00:40:00+00:00,237.059,4.672,0.075,-4.564,11.364
2026-02-24T00:45:00+00:00,236.581,4.669,0.078,-4.56,11.369
2026-02-24T00:50:00+00:00,239.598,4.728,0.084,-4.631,11.367
2026-02-24T00:55:00+00:00,238.774,4.714,0.029,-4.62,11.382
2026-02-24T01:00:00+00:00,246.689,4.87,0.0,-4.781,11.409
2026-02-24T01:05:00+00:00,234.436,4.642,0.078,-4.549,11.418
2026-02-24T01:10:00+00:00,230.7,4.569,0.069,-4.458,11.414
2026-02-24T01:15:00+00:00,230.028,4.567,0.085,-4.445,11.422
2026-02-24T01:20:00+00:00,227.588,4.512,0.07,-4.408,11.43
2026-02-24T01:25:00+00:00,228.278,4.526,0.073,-4.427,11.433
2026-02-24T01:30:00+00:00,221.817,4.399,0.097,-4.314,11.433
2026-02-24T01:35:00+00:00,230.838,4.573,0.088,-4.461,11.43
2026-02-24T01:40:00+00:00,228.233,4.527,0.084,-4.412,11.433
2026-02-24T01:45:00+00:00,228.858,4.536,0.095,-4.434,11.431
2026-02-24T01:50:00+00:00,229.472,4.544,0.097,-4.446,11.433
2026-02-24T01:55:00+00:00,227.169,4.512,0.095,-4.414,11.433
2026-02-24T02:00:00+00:00,226.195,4.493,0.092,-4.387,11.433
2026-02-24T02:05:00+00:00,226.863,4.505,0.09,-4.392,11.433
2026-02-24T02:10:00+00:00,229.514,4.545,0.057,-4.45,11.428
2026-02-24T02:15:00+00:00,221.041,4.384,0.076,-4.296,11.433
2026-02-24T02:20:00+00:00,225.581,4.463,0.091,-4.366,11.433
2026-02-24T02:25:00+00:00,222.947,4.416,0.065,-4.318,11.433
2026-02-24T02:30:00+00:00,219.877,4.355,0.086,-4.273,11.433
2026-02-24T02:35:00+00:00,217.96,4.314,0.112,-4.231,11.433
2026-02-24T02:40:00+00:00,219.716,4.346,0.083,-4.258,11.433
2026-02-24T02:45:00+00:00,219.499,4.347,0.122,-4.263,11.437
2026-02-24T02:50:00+00:00,214.818,4.262,0.099,-4.185,11.462
2026-02-24T02:55:00+00:00,224.754,4.459,0.084,-4.372,11.47
2026-02-24T03:00:00+00:00,218.602,4.33,0.125,-4.216,11.429
2026-02-24T03:05:00+00:00,219.251,4.335,0.131,-4.209,11.4
2026-02-24T03:10:00+00:00,218.303,4.31,0.131,-4.197,11.4
