ValueDate,Current Inst,Volts Inst
2026-02-26T07:30:00+00:00,221.812,11.149
2026-02-26T07:35:00+00:00,228.414,11.159
2026-02-26T07:40:00+00:00,234.296,11.169
2026-02-26T07:45:00+00:00,232.646,11.178
2026-02-26T07:50:00+00:00,235.003,11.188
2026-02-26T07:55:00+00:00,235.178,11.198
2026-02-26T08:00:00+00:00,236.089,11.208
2026-02-26T08:05:00+00:00,232.286,11.218
2026-02-26T08:10:00+00:00,228.05,11.228
2026-02-26T08:15:00+00:00,224.176,11.234
2026-02-26T08:20:00+00:00,223.028,11.235
2026-02-26T08:25:00+00:00,225.395,11.236
2026-02-26T08:30:00+00:00,225.578,11.236
2026-02-26T08:35:00+00:00,227.174,11.236
2026-02-26T08:40:00+00:00,231.498,11.237
2026-02-26T08:45:00+00:00,231.634,11.238
2026-02-26T08:50:00+00:00,230.704,11.238
2026-02-26T08:55:00+00:00,223.776,11.238
2026-02-26T09:00:00+00:00,220.154,11.239
2026-02-26T09:05:00+00:00,229.52,11.24
2026-02-26T09:10:00+00:00,226.903,11.24
2026-02-26T09:15:00+00:00,229.732,11.24
2026-02-26T09:20:00+00:00,233.125,11.24
2026-02-26T09:25:00+00:00,238.136,11.241
2026-02-26T09:30:00+00:00,229.656,11.242
2026-02-26T09:35:00+00:00,223.782,11.242
2026-02-26T09:40:00+00:00,226.34,11.242
2026-02-26T09:45:00+00:00,232.554,11.243
2026-02-26T09:50:00+00:00,229.807,11.244
2026-02-26T09:55:00+00:00,233.541,11.244
2026-02-26T10:00:00+00:00,230.761,11.244
2026-02-26T10:05:00+00:00,228.875,11.244
2026-02-26T10:10:00+00:00,226.171,11.245
2026-02-26T10:15:00+00:00,224.5,11.246
2026-02-26T10:20:00+00:00,222.517,11.246
2026-02-26T10:25:00+00:00,222.178,11.247
2026-02-26T10:30:00+00:00,223.448,11.247
2026-02-26T10:35:00+00:00,223.11,11.248
2026-02-26T10:40:00+00:00,220.942,11.248
2026-02-26T10:45:00+00:00,219.352,11.248
2026-02-26T10:50:00+00:00,224.735,11.248
2026-02-26T10:55:00+00:00,227.55,11.249
2026-02-26T11:00:00+00:00,225.709,11.25
2026-02-26T11:05:00+00:00,223.4,11.25
2026-02-26T11:10:00+00:00,230.135,11.25
2026-02-26T11:15:00+00:00,229.736,11.251
2026-02-26T11:20:00+00:00,226.714,11.252
2026-02-26T11:25:00+00:00,227.791,11.252
2026-02-26T11:30:00+00:00,216.551,11.253
2026-02-26T11:35:00+00:00,206.719,11.253
2026-02-26T11:40:00+00:00,202.941,11.25
2026-02-26T11:45:00+00:00,213.932,11.241
2026-02-26T11:50:00+00:00,216.252,11.232
2026-02-26T11:55:00+00:00,226.993,11.222
2026-02-26T12:00:00+00:00,230.568,11.212
2026-02-26T12:05:00+00:00,227.954,11.203
2026-02-26T12:10:00+00:00,215.784,11.194
2026-02-26T12:15:00+00:00,218.792,11.184
2026-02-26T12:20:00+00:00,217.31,11.175
2026-02-26T12:25:00+00:00,215.866,11.165
2026-02-26T12:30:00+00:00,216.178,11.156
2026-02-26T12:35:00+00:00,217.62,11.146
2026-02-26T12:40:00+00:00,225.734,11.146
2026-02-26T12:45:00+00:00,222.468,11.158
2026-02-26T12:50:00+00:00,222.776,11.17
2026-02-26T12:55:00+00:00,224.098,11.182
2026-02-26T13:00:00+00:00,229.227,11.194
2026-02-26T13:05:00+00:00,225.61,11.205
2026-02-26T13:10:00+00:00,220.578,11.217
2026-02-26T13:15:00+00:00,227.658,11.228
2026-02-26T13:20:00+00:00,232.814,11.209
2026-02-26T13:25:00+00:00,226.733,11.169
2026-02-26T13:30:00+00:00,229.915,11.136
2026-02-26T13:35:00+00:00,225.855,11.135
2026-02-26T13:40:00+00:00,216.43,11.139
2026-02-26T13:45:00+00:00,219.489,11.143
2026-02-26T13:50:00+00:00,235.913,11.148
2026-02-26T13:55:00+00:00,234.222,11.151
2026-02-26T14:00:00+00:00,227.639,11.156
2026-02-26T14:05:00+00:00,231.682,11.16
2026-02-26T14:10:00+00:00,231.746,11.164
2026-02-26T14:15:00+00:00,229.166,11.168
2026-02-26T14:20:00+00:00,233.047,11.172
2026-02-26T14:25:00+00:00,236.642,11.176
2026-02-26T14:30:00+00:00,235.515,11.18
2026-02-26T14:35:00+00:00,233.378,11.185
2026-02-26T14:40:00+00:00,231.746,11.189
2026-02-26T14:45:00+00:00,236.24,11.193
2026-02-26T14:50:00+00:00,235.255,11.197
2026-02-26T14:55:00+00:00,239.005,11.201
2026-02-26T15:00:00+00:00,243.945,11.206
2026-02-26T15:05:00+00:00,241.373,11.209
2026-02-26T15:10:00+00:00,239.25,11.214
2026-02-26T15:15:00+00:00,236.708,11.209
2026-02-26T15:20:00+00:00,232.538,11.202
2026-02-26T15:25:00+00:00,232.313,11.194
2026-02-26T15:30:00+00:00,237.358,11.186
2026-02-26T15:35:00+00:00,236.391,11.179
2026-02-26T15:40:00+00:00,233.806,11.171
2026-02-26T15:45:00+00:00,236.934,11.164
2026-02-26T15:50:00+00:00,240.388,11.156
2026-02-26T15:55:00+00:00,243.984,11.148
2026-02-26T16:00:00+00:00,242.734,11.141
2026-02-26T16:05:00+00:00,243.382,11.133
2026-02-26T16:10:00+00:00,246.709,11.125
2026-02-26T16:15:00+00:00,243.254,11.118
2026-02-26T16:20:00+00:00,244.117,11.11
2026-02-26T16:25:00+00:00,247.988,11.103
2026-02-26T16:30:00+00:00,185.953,11.095
2026-02-26T16:35:00+00:00,87.477,11.087
2026-02-26T16:40:00+00:00,109.717,11.076
2026-02-26T16:45:00+00:00,101.836,11.064
2026-02-26T16:50:00+00:00,103.798,11.052
2026-02-26T16:55:00+00:00,108.184,11.044
2026-02-26T17:00:00+00:00,106.688,11.035
2026-02-26T17:05:00+00:00,92.044,11.028
2026-02-26T17:10:00+00:00,54.406,11.02
2026-02-26T17:15:00+00:00,38.237,11.012
2026-02-26T17:20:00+00:00,89.414,11.008
2026-02-26T17:25:00+00:00,99.9,11.025
2026-02-26T17:30:00+00:00,102.543,11.046
2026-02-26T17:35:00+00:00,94.626,11.067
2026-02-26T17:40:00+00:00,100.938,11.088
2026-02-26T17:45:00+00:00,98.948,11.11
2026-02-26T17:50:00+00:00,73.977,11.114
2026-02-26T17:55:00+00:00,68.712,11.1
2026-02-26T18:00:00+00:00,48.25,11.086
2026-02-26T18:05:00+00:00,87.873,11.072
2026-02-26T18:10:00+00:00,96.48,11.056
2026-02-26T18:15:00+00:00,89.399,11.042
2026-02-26T18:20:00+00:00,91.777,11.044
2026-02-26T18:25:00+00:00,67.65,11.064
2026-02-26T18:30:00+00:00,47.199,11.082
2026-02-26T18:35:00+00:00,49.829,11.102
2026-02-26T18:40:00+00:00,50.84,11.121
2026-02-26T18:45:00+00:00,60.134,11.14
2026-02-26T18:50:00+00:00,99.09,11.16
2026-02-26T18:55:00+00:00,103.844,11.178
2026-02-26T19:00:00+00:00,104.59,11.195
2026-02-26T19:05:00+00:00,103.51,11.21
2026-02-26T19:10:00+00:00,112.273,11.227
2026-02-26T19:15:00+00:00,110.13,11.242
2026-02-26T19:20:00+00:00,110.291,11.259
2026-02-26T19:25:00+00:00,113.356,11.274
2026-02-26T19:30:00+00:00,114.04,11.288
2026-02-26T19:35:00+00:00,177.89,11.266
2026-02-26T19:40:00+00:00,260.789,11.2
2026-02-26T19:45:00+00:00,257.194,11.144
2026-02-26T19:50:00+00:00,258.676,11.125
2026-02-26T19:55:00+00:00,250.999,11.11
2026-02-26T20:00:00+00:00,251.804,11.121
2026-02-26T20:05:00+00:00,252.517,11.144
2026-02-26T20:10:00+00:00,250.62,11.166
2026-02-26T20:15:00+00:00,245.718,11.189
2026-02-26T20:20:00+00:00,244.258,11.212
2026-02-26T20:25:00+00:00,239.311,11.21
2026-02-26T20:30:00+00:00,236.613,11.186
2026-02-26T20:35:00+00:00,232.684,11.163
2026-02-26T20:40:00+00:00,228.001,11.143
2026-02-26T20:45:00+00:00,228.54,11.164
2026-02-26T20:50:00+00:00,230.894,11.195
2026-02-26T20:55:00+00:00,229.435,11.226
2026-02-26T21:00:00+00:00,228.041,11.248
2026-02-26T21:05:00+00:00,228.452,11.25
2026-02-26T21:10:00+00:00,221.692,11.25
2026-02-26T21:15:00+00:00,221.108,11.25
2026-02-26T21:20:00+00:00,217.866,11.251
2026-02-26T21:25:00+00:00,213.596,11.251
2026-02-26T21:30:00+00:00,210.514,11.252
2026-02-26T21:35:00+00:00,206.744,11.252
2026-02-26T21:40:00+00:00,203.934,11.252
2026-02-26T21:45:00+00:00,205.084,11.252
2026-02-26T21:50:00+00:00,200.62,11.253
2026-02-26T21:55:00+00:00,199.171,11.252
2026-02-26T22:00:00+00:00,193.993,11.25
2026-02-26T22:05:00+00:00,192.0,11.218
2026-02-26T22:10:00+00:00,189.996,11.18
2026-02-26T22:15:00+00:00,190.933,11.142
2026-02-26T22:20:00+00:00,189.598,11.131
2026-02-26T22:25:00+00:00,189.606,11.13
2026-02-26T22:30:00+00:00,185.304,11.129
2026-02-26T22:35:00+00:00,181.192,11.128
2026-02-26T22:40:00+00:00,180.796,11.126
2026-02-26T22:45:00+00:00,178.721,11.124
2026-02-26T22:50:00+00:00,175.358,11.123
2026-02-26T22:55:00+00:00,175.624,11.122
2026-02-26T23:00:00+00:00,171.334,11.121
2026-02-26T23:05:00+00:00,169.218,11.12
2026-02-26T23:10:00+00:00,170.738,11.118
2026-02-26T23:15:00+00:00,170.184,11.116
2026-02-26T23:20:00+00:00,168.8,11.115
2026-02-26T23:25:00+00:00,169.012,11.114
2026-02-26T23:30:00+00:00,164.626,11.121
2026-02-26T23:35:00+00:00,161.996,11.129
2026-02-26T23:40:00+00:00,161.98,11.137
2026-02-26T23:45:00+00:00,161.342,11.144
2026-02-26T23:50:00+00:00,160.778,11.152
2026-02-26T23:55:00+00:00,160.228,11.16
2026-02-27T00:00:00+00:00,158.088,11.168
2026-02-27T00:05:00+00:00,167.876,11.176
2026-02-27T00:10:00+00:00,171.346,11.184
2026-02-27T00:15:00+00:00,170.356,11.192
2026-02-27T00:20:00+00:00,169.741,11.199
2026-02-27T00:25:00+00:00,170.172,11.207
2026-02-27T00:30:00+00:00,168.288,11.215
2026-02-27T00:35:00+00:00,164.668,11.223
2026-02-27T00:40:00+00:00,161.871,11.23
2026-02-27T00:45:00+00:00,163.231,11.238
2026-02-27T00:50:00+00:00,160.484,11.246
2026-02-27T00:55:00+00:00,158.261,11.253
2026-02-27T01:00:00+00:00,161.041,11.262
2026-02-27T01:05:00+00:00,159.739,11.27
2026-02-27T01:10:00+00:00,156.81,11.278
2026-02-27T01:15:00+00:00,156.329,11.274
2026-02-27T01:20:00+00:00,152.735,11.224
2026-02-27T01:25:00+00:00,154.357,11.192
2026-02-27T01:30:00+00:00,152.164,11.201
2026-02-27T01:35:00+00:00,152.128,11.211
2026-02-27T01:40:00+00:00,149.932,11.222
2026-02-27T01:45:00+00:00,149.838,11.232
2026-02-27T01:50:00+00:00,150.144,11.242
2026-02-27T01:55:00+00:00,151.57,11.252
2026-02-27T02:00:00+00:00,148.786,11.262
2026-02-27T02:05:00+00:00,152.618,11.272
2026-02-27T02:10:00+00:00,150.216,11.282
2026-02-27T02:15:00+00:00,152.158,11.293
2026-02-27T02:20:00+00:00,149.95,11.303
2026-02-27T02:25:00+00:00,149.336,11.312
2026-02-27T02:30:00+00:00,150.052,11.311
2026-02-27T02:35:00+00:00,149.015,11.308
2026-02-27T02:40:00+00:00,149.486,11.304
2026-02-27T02:45:00+00:00,146.676,11.293
2026-02-27T02:50:00+00:00,145.402,11.28
2026-02-27T02:55:00+00:00,144.194,11.268
2026-02-27T03:00:00+00:00,144.324,11.255
2026-02-27T03:05:00+00:00,143.664,11.242
2026-02-27T03:10:00+00:00,144.114,11.23
2026-02-27T03:15:00+00:00,143.983,11.217
2026-02-27T03:20:00+00:00,141.871,11.204
2026-02-27T03:25:00+00:00,141.984,11.191
2026-02-27T03:30:00+00:00,139.74,11.178
2026-02-27T03:35:00+00:00,139.24,11.166
2026-02-27T03:40:00+00:00,139.28,11.152
2026-02-27T03:45:00+00:00,138.373,11.142
2026-02-27T03:50:00+00:00,136.928,11.141
2026-02-27T03:55:00+00:00,138.304,11.142
2026-02-27T04:00:00+00:00,136.706,11.144
2026-02-27T04:05:00+00:00,138.127,11.152
2026-02-27T04:10:00+00:00,137.58,11.176
2026-02-27T04:15:00+00:00,138.514,11.204
2026-02-27T04:20:00+00:00,137.894,11.23
2026-02-27T04:25:00+00:00,138.998,11.257
2026-02-27T04:30:00+00:00,137.236,11.282
2026-02-27T04:35:00+00:00,138.123,11.29
2026-02-27T04:40:00+00:00,138.07,11.292
2026-02-27T04:45:00+00:00,137.874,11.296
2026-02-27T04:50:00+00:00,138.066,11.299
2026-02-27T04:55:00+00:00,137.914,11.302
2026-02-27T05:00:00+00:00,138.033,11.3
2026-02-27T05:05:00+00:00,140.344,11.29
2026-02-27T05:10:00+00:00,139.964,11.279
2026-02-27T05:15:00+00:00,138.799,11.268
2026-02-27T05:20:00+00:00,138.094,11.256
2026-02-27T05:25:00+00:00,139.764,11.246
2026-02-27T05:30:00+00:00,139.964,11.234
2026-02-27T05:35:00+00:00,141.536,11.224
2026-02-27T05:40:00+00:00,141.928,11.212
2026-02-27T05:45:00+00:00,143.256,11.201
2026-02-27T05:50:00+00:00,146.352,11.19
2026-02-27T05:55:00+00:00,146.042,11.178
2026-02-27T06:00:00+00:00,147.37,11.168
2026-02-27T06:05:00+00:00,149.888,11.157
2026-02-27T06:10:00+00:00,158.51,11.147
2026-02-27T06:15:00+00:00,161.889,11.144
2026-02-27T06:20:00+00:00,165.038,11.142
2026-02-27T06:25:00+00:00,167.932,11.14
2026-02-27T06:30:00+00:00,170.279,11.137
2026-02-27T06:35:00+00:00,175.412,11.134
2026-02-27T06:40:00+00:00,180.374,11.132
2026-02-27T06:45:00+00:00,183.856,11.13
2026-02-27T06:50:00+00:00,189.145,11.127
2026-02-27T06:55:00+00:00,192.135,11.125
2026-02-27T07:00:00+00:00,196.984,11.122
2026-02-27T07:05:00+00:00,208.75,11.12
2026-02-27T07:10:00+00:00,211.126,11.124
2026-02-27T07:15:00+00:00,211.454,11.132
2026-02-27T07:20:00+00:00,212.588,11.14
2026-02-27T07:25:00+00:00,216.101,11.147
2026-02-27T07:30:00+00:00,216.442,11.155
2026-02-27T07:35:00+00:00,216.879,11.162
2026-02-27T07:40:00+00:00,219.369,11.17
2026-02-27T07:45:00+00:00,216.818,11.177
2026-02-27T07:50:00+00:00,221.484,11.185
2026-02-27T07:55:00+00:00,222.899,11.192
2026-02-27T08:00:00+00:00,225.975,11.2
2026-02-27T08:05:00+00:00,231.553,11.208
2026-02-27T08:10:00+00:00,233.845,11.215
2026-02-27T08:15:00+00:00,242.746,11.222
2026-02-27T08:20:00+00:00,243.872,11.23
2026-02-27T08:25:00+00:00,242.27,11.237
2026-02-27T08:30:00+00:00,243.199,11.239
2026-02-27T08:35:00+00:00,247.031,11.239
2026-02-27T08:40:00+00:00,244.854,11.239
2026-02-27T08:45:00+00:00,235.153,11.24
2026-02-27T08:50:00+00:00,223.699,11.24
2026-02-27T08:55:00+00:00,207.991,11.24
2026-02-27T09:00:00+00:00,211.048,11.24
2026-02-27T09:05:00+00:00,213.696,11.24
2026-02-27T09:10:00+00:00,212.193,11.24
2026-02-27T09:15:00+00:00,218.456,11.24
2026-02-27T09:20:00+00:00,225.282,11.24
2026-02-27T09:25:00+00:00,215.318,11.241
2026-02-27T09:30:00+00:00,210.091,11.24
2026-02-27T09:35:00+00:00,211.261,11.241
2026-02-27T09:40:00+00:00,220.471,11.241
2026-02-27T09:45:00+00:00,220.954,11.241
2026-02-27T09:50:00+00:00,214.499,11.242
2026-02-27T09:55:00+00:00,199.934,11.242
2026-02-27T10:00:00+00:00,186.092,11.242
2026-02-27T10:05:00+00:00,185.612,11.241
2026-02-27T10:10:00+00:00,172.511,11.242
2026-02-27T10:15:00+00:00,181.226,11.242
2026-02-27T10:20:00+00:00,161.557,11.242
2026-02-27T10:25:00+00:00,162.134,11.242
2026-02-27T10:30:00+00:00,171.291,11.243
2026-02-27T10:35:00+00:00,203.473,11.242
2026-02-27T10:40:00+00:00,195.815,11.243
2026-02-27T10:45:00+00:00,203.36,11.243
2026-02-27T10:50:00+00:00,205.194,11.244
2026-02-27T10:55:00+00:00,203.577,11.244
2026-02-27T11:00:00+00:00,208.418,11.244
2026-02-27T11:05:00+00:00,210.734,11.244
2026-02-27T11:10:00+00:00,218.36,11.244
2026-02-27T11:15:00+00:00,226.018,11.244
2026-02-27T11:20:00+00:00,230.466,11.244
2026-02-27T11:25:00+00:00,224.009,11.244
2026-02-27T11:30:00+00:00,223.474,11.244
2026-02-27T11:35:00+00:00,222.272,11.245
2026-02-27T11:40:00+00:00,223.051,11.244
2026-02-27T11:45:00+00:00,219.813,11.245
2026-02-27T11:50:00+00:00,218.736,11.245
2026-02-27T11:55:00+00:00,221.79,11.246
2026-02-27T12:00:00+00:00,227.126,11.246
2026-02-27T12:05:00+00:00,230.808,11.246
2026-02-27T12:10:00+00:00,235.462,11.246
2026-02-27T12:15:00+00:00,238.491,11.246
2026-02-27T12:20:00+00:00,237.338,11.246
2026-02-27T12:25:00+00:00,234.346,11.247
2026-02-27T12:30:00+00:00,239.751,11.247
2026-02-27T12:35:00+00:00,234.043,11.246
2026-02-27T12:40:00+00:00,236.282,11.247
2026-02-27T12:45:00+00:00,241.409,11.247
2026-02-27T12:50:00+00:00,247.263,11.247
2026-02-27T12:55:00+00:00,245.6,11.247
2026-02-27T13:00:00+00:00,241.982,11.247
2026-02-27T13:05:00+00:00,223.19,11.247
2026-02-27T13:10:00+00:00,191.548,11.248
2026-02-27T13:15:00+00:00,189.459,11.247
2026-02-27T13:20:00+00:00,192.926,11.244
2026-02-27T13:25:00+00:00,205.376,11.24
2026-02-27T13:30:00+00:00,219.392,11.236
2026-02-27T13:35:00+00:00,199.616,11.232
2026-02-27T13:40:00+00:00,190.706,11.229
2026-02-27T13:45:00+00:00,178.789,11.226
2026-02-27T13:50:00+00:00,186.556,11.222
2026-02-27T13:55:00+00:00,201.786,11.218
2026-02-27T14:00:00+00:00,202.774,11.214
2026-02-27T14:05:00+00:00,200.264,11.21
2026-02-27T14:10:00+00:00,205.576,11.206
2026-02-27T14:15:00+00:00,207.226,11.203
2026-02-27T14:20:00+00:00,211.714,11.2
2026-02-27T14:25:00+00:00,210.95,11.196
2026-02-27T14:30:00+00:00,205.652,11.192
2026-02-27T14:35:00+00:00,191.304,11.188
2026-02-27T14:40:00+00:00,165.35,11.184
2026-02-27T14:45:00+00:00,175.517,11.18
2026-02-27T14:50:00+00:00,155.575,11.177
2026-02-27T14:55:00+00:00,143.879,11.174
2026-02-27T15:00:00+00:00,181.33,11.17
2026-02-27T15:05:00+00:00,190.746,11.166
2026-02-27T15:10:00+00:00,208.227,11.162
2026-02-27T15:15:00+00:00,215.416,11.158
2026-02-27T15:20:00+00:00,213.382,11.154
2026-02-27T15:25:00+00:00,203.848,11.151
2026-02-27T15:30:00+00:00,154.655,11.148
2026-02-27T15:35:00+00:00,141.69,11.144
2026-02-27T15:40:00+00:00,147.332,11.14
2026-02-27T15:45:00+00:00,171.838,11.136
2026-02-27T15:50:00+00:00,199.392,11.132
2026-02-27T15:55:00+00:00,207.952,11.128
2026-02-27T16:00:00+00:00,217.022,11.125
2026-02-27T16:05:00+00:00,214.386,11.121
2026-02-27T16:10:00+00:00,204.532,11.118
2026-02-27T16:15:00+00:00,202.117,11.114
2026-02-27T16:20:00+00:00,216.18,11.11
2026-02-27T16:25:00+00:00,225.145,11.106
2026-02-27T16:30:00+00:00,133.388,11.102
2026-02-27T16:35:00+00:00,180.882,11.094
2026-02-27T16:40:00+00:00,206.854,11.076
2026-02-27T16:45:00+00:00,193.406,11.056
2026-02-27T16:50:00+00:00,193.336,11.036
2026-02-27T16:55:00+00:00,180.592,11.018
2026-02-27T17:00:00+00:00,129.285,10.998
2026-02-27T17:05:00+00:00,151.144,10.979
2026-02-27T17:10:00+00:00,185.824,10.96
2026-02-27T17:15:00+00:00,174.291,10.942
2026-02-27T17:20:00+00:00,125.69,10.938
2026-02-27T17:25:00+00:00,173.546,10.939
2026-02-27T17:30:00+00:00,180.76,10.939
2026-02-27T17:35:00+00:00,173.448,10.939
2026-02-27T17:40:00+00:00,175.266,10.938
2026-02-27T17:45:00+00:00,180.764,10.939
2026-02-27T17:50:00+00:00,180.092,10.939
2026-02-27T17:55:00+00:00,178.782,10.939
2026-02-27T18:00:00+00:00,175.924,10.939
2026-02-27T18:05:00+00:00,178.087,11.008
2026-02-27T18:10:00+00:00,181.186,11.061
2026-02-27T18:15:00+00:00,184.133,11.072
2026-02-27T18:20:00+00:00,182.666,11.084
2026-02-27T18:25:00+00:00,179.529,11.096
2026-02-27T18:30:00+00:00,182.304,11.106
2026-02-27T18:35:00+00:00,184.667,11.118
2026-02-27T18:40:00+00:00,186.203,11.129
2026-02-27T18:45:00+00:00,175.306,11.141
2026-02-27T18:50:00+00:00,122.306,11.137
2026-02-27T18:55:00+00:00,175.267,11.114
2026-02-27T19:00:00+00:00,190.235,11.091
2026-02-27T19:05:00+00:00,194.022,11.077
2026-02-27T19:10:00+00:00,195.023,11.129
2026-02-27T19:15:00+00:00,140.446,11.176
2026-02-27T19:20:00+00:00,173.059,11.153
2026-02-27T19:25:00+00:00,196.54,11.123
2026-02-27T19:30:00+00:00,199.13,11.14
2026-02-27T19:35:00+00:00,176.556,11.21
2026-02-27T19:40:00+00:00,246.449,11.186
2026-02-27T19:45:00+00:00,242.764,11.156
2026-02-27T19:50:00+00:00,243.463,11.133
2026-02-27T19:55:00+00:00,233.21,11.209
2026-02-27T20:00:00+00:00,229.748,11.182
2026-02-27T20:05:00+00:00,228.873,11.15
2026-02-27T20:10:00+00:00,225.401,11.149
2026-02-27T20:15:00+00:00,222.882,11.165
2026-02-27T20:20:00+00:00,222.376,11.181
2026-02-27T20:25:00+00:00,220.895,11.198
2026-02-27T20:30:00+00:00,219.902,11.214
2026-02-27T20:35:00+00:00,217.066,11.23
2026-02-27T20:40:00+00:00,209.341,11.246
2026-02-27T20:45:00+00:00,206.79,11.262
2026-02-27T20:50:00+00:00,205.96,11.278
2026-02-27T20:55:00+00:00,204.017,11.293
2026-02-27T21:00:00+00:00,203.612,11.302
2026-02-27T21:05:00+00:00,203.299,11.306
2026-02-27T21:10:00+00:00,200.949,11.311
2026-02-27T21:15:00+00:00,199.843,11.308
2026-02-27T21:20:00+00:00,196.779,11.297
2026-02-27T21:25:00+00:00,195.813,11.285
2026-02-27T21:30:00+00:00,194.184,11.274
2026-02-27T21:35:00+00:00,188.292,11.262
2026-02-27T21:40:00+00:00,190.368,11.25
2026-02-27T21:45:00+00:00,187.368,11.238
2026-02-27T21:50:00+00:00,190.034,11.227
2026-02-27T21:55:00+00:00,190.46,11.215
2026-02-27T22:00:00+00:00,192.181,11.213
2026-02-27T22:05:00+00:00,189.46,11.221
2026-02-27T22:10:00+00:00,186.292,11.229
2026-02-27T22:15:00+00:00,184.416,11.237
2026-02-27T22:20:00+00:00,184.764,11.245
2026-02-27T22:25:00+00:00,183.352,11.253
2026-02-27T22:30:00+00:00,180.858,11.26
