ValueDate,Volts Inst
2026-02-28T07:30:00+00:00,66.279
2026-02-28T07:35:00+00:00,66.449
2026-02-28T07:40:00+00:00,66.497
2026-02-28T07:45:00+00:00,66.365
2026-02-28T07:50:00+00:00,66.375
2026-02-28T07:55:00+00:00,66.3
2026-02-28T08:00:00+00:00,66.198
2026-02-28T08:05:00+00:00,66.286
2026-02-28T08:10:00+00:00,66.205
2026-02-28T08:15:00+00:00,66.294
2026-02-28T08:20:00+00:00,66.309
2026-02-28T08:25:00+00:00,66.234
2026-02-28T08:30:00+00:00,66.202
2026-02-28T08:35:00+00:00,66.235
2026-02-28T08:40:00+00:00,66.331
2026-02-28T08:45:00+00:00,66.343
2026-02-28T08:50:00+00:00,66.304
2026-02-28T08:55:00+00:00,66.246
2026-02-28T09:00:00+00:00,66.15
2026-02-28T09:05:00+00:00,66.201
2026-02-28T09:10:00+00:00,66.207
2026-02-28T09:15:00+00:00,66.344
2026-02-28T09:20:00+00:00,66.356
2026-02-28T09:25:00+00:00,66.334
2026-02-28T09:30:00+00:00,66.35
2026-02-28T09:35:00+00:00,66.272
2026-02-28T09:40:00+00:00,66.307
2026-02-28T09:45:00+00:00,66.339
2026-02-28T09:50:00+00:00,66.233
2026-02-28T09:55:00+00:00,66.236
2026-02-28T10:00:00+00:00,66.309
2026-02-28T10:05:00+00:00,66.393
2026-02-28T10:10:00+00:00,66.373
2026-02-28T10:15:00+00:00,66.266
2026-02-28T10:20:00+00:00,66.308
2026-02-28T10:25:00+00:00,66.288
2026-02-28T10:30:00+00:00,66.294
2026-02-28T10:35:00+00:00,66.285
2026-02-28T10:40:00+00:00,66.445
2026-02-28T10:45:00+00:00,66.449
2026-02-28T10:50:00+00:00,66.402
2026-02-28T10:55:00+00:00,66.376
2026-02-28T11:00:00+00:00,66.311
2026-02-28T11:05:00+00:00,66.02
2026-02-28T11:10:00+00:00,65.89
2026-02-28T11:15:00+00:00,65.968
2026-02-28T11:20:00+00:00,65.977
2026-02-28T11:25:00+00:00,66.004
2026-02-28T11:30:00+00:00,66.095
2026-02-28T11:35:00+00:00,66.099
2026-02-28T11:40:00+00:00,66.184
2026-02-28T11:45:00+00:00,66.162
2026-02-28T11:50:00+00:00,66.173
2026-02-28T11:55:00+00:00,66.131
2026-02-28T12:00:00+00:00,66.095
2026-02-28T12:05:00+00:00,66.01
2026-02-28T12:10:00+00:00,66.089
2026-02-28T12:15:00+00:00,66.065
2026-02-28T12:20:00+00:00,66.114
2026-02-28T12:25:00+00:00,66.094
2026-02-28T12:30:00+00:00,66.09
2026-02-28T12:35:00+00:00,66.021
2026-02-28T12:40:00+00:00,66.098
2026-02-28T12:45:00+00:00,66.121
2026-02-28T12:50:00+00:00,66.092
2026-02-28T12:55:00+00:00,66.003
2026-02-28T13:00:00+00:00,65.986
2026-02-28T13:05:00+00:00,66.038
2026-02-28T13:10:00+00:00,66.192
2026-02-28T13:15:00+00:00,66.08
2026-02-28T13:20:00+00:00,66.012
2026-02-28T13:25:00+00:00,66.022
2026-02-28T13:30:00+00:00,66.059
2026-02-28T13:35:00+00:00,66.035
2026-02-28T13:40:00+00:00,66.065
2026-02-28T13:45:00+00:00,66.054
2026-02-28T13:50:00+00:00,66.079
2026-02-28T13:55:00+00:00,66.099
2026-02-28T14:00:00+00:00,66.178
2026-02-28T14:05:00+00:00,65.95
2026-02-28T14:10:00+00:00,65.9
2026-02-28T14:15:00+00:00,65.835
2026-02-28T14:20:00+00:00,65.808
2026-02-28T14:25:00+00:00,65.879
2026-02-28T14:30:00+00:00,65.907
2026-02-28T14:35:00+00:00,65.928
2026-02-28T14:40:00+00:00,66.041
2026-02-28T14:45:00+00:00,66.044
2026-02-28T14:50:00+00:00,66.089
2026-02-28T14:55:00+00:00,66.113
2026-02-28T15:00:00+00:00,66.21
2026-02-28T15:05:00+00:00,66.227
2026-02-28T15:10:00+00:00,66.132
2026-02-28T15:15:00+00:00,65.97
2026-02-28T15:20:00+00:00,66.068
2026-02-28T15:25:00+00:00,66.253
2026-02-28T15:30:00+00:00,66.205
2026-02-28T15:35:00+00:00,66.203
2026-02-28T15:40:00+00:00,66.125
2026-02-28T15:45:00+00:00,66.079
2026-02-28T15:50:00+00:00,65.998
2026-02-28T15:55:00+00:00,66.004
2026-02-28T16:00:00+00:00,66.062
2026-02-28T16:05:00+00:00,66.168
2026-02-28T16:10:00+00:00,66.093
2026-02-28T16:15:00+00:00,65.985
2026-02-28T16:20:00+00:00,65.938
2026-02-28T16:25:00+00:00,65.901
2026-02-28T16:30:00+00:00,65.935
2026-02-28T16:35:00+00:00,66.064
2026-02-28T16:40:00+00:00,66.09
2026-02-28T16:45:00+00:00,66.029
2026-02-28T16:50:00+00:00,66.018
2026-02-28T16:55:00+00:00,65.923
2026-02-28T17:00:00+00:00,65.833
2026-02-28T17:05:00+00:00,65.887
2026-02-28T17:10:00+00:00,65.827
2026-02-28T17:15:00+00:00,65.703
2026-02-28T17:20:00+00:00,65.613
2026-02-28T17:25:00+00:00,65.559
2026-02-28T17:30:00+00:00,65.544
2026-02-28T17:35:00+00:00,65.672
2026-02-28T17:40:00+00:00,65.657
2026-02-28T17:45:00+00:00,65.66
2026-02-28T17:50:00+00:00,65.646
2026-02-28T17:55:00+00:00,65.61
2026-02-28T18:00:00+00:00,65.609
2026-02-28T18:05:00+00:00,65.534
2026-02-28T18:10:00+00:00,65.512
2026-02-28T18:15:00+00:00,65.511
2026-02-28T18:20:00+00:00,65.475
2026-02-28T18:25:00+00:00,65.482
2026-02-28T18:30:00+00:00,65.514
2026-02-28T18:35:00+00:00,65.38
2026-02-28T18:40:00+00:00,65.256
2026-02-28T18:45:00+00:00,64.89
2026-02-28T18:50:00+00:00,64.924
2026-02-28T18:55:00+00:00,65.019
2026-02-28T19:00:00+00:00,65.091
2026-02-28T19:05:00+00:00,65.098
2026-02-28T19:10:00+00:00,65.111
2026-02-28T19:15:00+00:00,65.126
2026-02-28T19:20:00+00:00,65.14
2026-02-28T19:25:00+00:00,65.222
2026-02-28T19:30:00+00:00,65.219
2026-02-28T19:35:00+00:00,65.229
2026-02-28T19:40:00+00:00,65.241
2026-02-28T19:45:00+00:00,65.273
2026-02-28T19:50:00+00:00,65.275
2026-02-28T19:55:00+00:00,65.327
2026-02-28T20:00:00+00:00,65.477
2026-02-28T20:05:00+00:00,65.331
2026-02-28T20:10:00+00:00,65.274
2026-02-28T20:15:00+00:00,65.321
2026-02-28T20:20:00+00:00,65.376
2026-02-28T20:25:00+00:00,65.578
2026-02-28T20:30:00+00:00,65.681
2026-02-28T20:35:00+00:00,65.657
2026-02-28T20:40:00+00:00,65.555
2026-02-28T20:45:00+00:00,65.555
2026-02-28T20:50:00+00:00,65.561
2026-02-28T20:55:00+00:00,65.529
2026-02-28T21:00:00+00:00,65.459
2026-02-28T21:05:00+00:00,65.455
2026-02-28T21:10:00+00:00,65.576
2026-02-28T21:15:00+00:00,65.788
2026-02-28T21:20:00+00:00,65.813
2026-02-28T21:25:00+00:00,65.847
2026-02-28T21:30:00+00:00,65.903
2026-02-28T21:35:00+00:00,65.97
2026-02-28T21:40:00+00:00,66.052
2026-02-28T21:45:00+00:00,66.096
2026-02-28T21:50:00+00:00,66.154
2026-02-28T21:55:00+00:00,66.237
2026-02-28T22:00:00+00:00,66.256
2026-02-28T22:05:00+00:00,66.162
2026-02-28T22:10:00+00:00,66.214
2026-02-28T22:15:00+00:00,66.261
2026-02-28T22:20:00+00:00,66.099
2026-02-28T22:25:00+00:00,65.888
2026-02-28T22:30:00+00:00,65.755
2026-02-28T22:35:00+00:00,65.709
2026-02-28T22:40:00+00:00,65.767
2026-02-28T22:45:00+00:00,65.829
2026-02-28T22:50:00+00:00,65.873
2026-02-28T22:55:00+00:00,65.881
2026-02-28T23:00:00+00:00,65.97
2026-02-28T23:05:00+00:00,66.139
2026-02-28T23:10:00+00:00,66.193
2026-02-28T23:15:00+00:00,66.393
2026-02-28T23:20:00+00:00,66.574
2026-02-28T23:25:00+00:00,66.683
2026-02-28T23:30:00+00:00,66.592
2026-02-28T23:35:00+00:00,66.477
2026-02-28T23:40:00+00:00,66.257
2026-02-28T23:45:00+00:00,66.166
2026-02-28T23:50:00+00:00,66.134
2026-02-28T23:55:00+00:00,66.2
2026-03-01T00:00:00+00:00,66.314
2026-03-01T00:05:00+00:00,66.106
2026-03-01T00:10:00+00:00,66.068
2026-03-01T00:15:00+00:00,66.057
2026-03-01T00:20:00+00:00,66.053
2026-03-01T00:25:00+00:00,66.105
2026-03-01T00:30:00+00:00,66.134
2026-03-01T00:35:00+00:00,66.041
2026-03-01T00:40:00+00:00,65.952
2026-03-01T00:45:00+00:00,65.84
2026-03-01T00:50:00+00:00,65.818
2026-03-01T00:55:00+00:00,65.912
2026-03-01T01:00:00+00:00,65.982
2026-03-01T01:05:00+00:00,65.885
2026-03-01T01:10:00+00:00,65.924
2026-03-01T01:15:00+00:00,66.012
2026-03-01T01:20:00+00:00,66.056
2026-03-01T01:25:00+00:00,66.085
2026-03-01T01:30:00+00:00,66.117
2026-03-01T01:35:00+00:00,66.159
2026-03-01T01:40:00+00:00,66.242
2026-03-01T01:45:00+00:00,66.186
2026-03-01T01:50:00+00:00,66.186
2026-03-01T01:55:00+00:00,66.169
2026-03-01T02:00:00+00:00,66.202
2026-03-01T02:05:00+00:00,66.09
2026-03-01T02:10:00+00:00,66.107
2026-03-01T02:15:00+00:00,66.102
2026-03-01T02:20:00+00:00,66.153
2026-03-01T02:25:00+00:00,66.239
2026-03-01T02:30:00+00:00,66.342
2026-03-01T02:35:00+00:00,66.534
2026-03-01T02:40:00+00:00,66.535
2026-03-01T02:45:00+00:00,66.534
2026-03-01T02:50:00+00:00,66.578
2026-03-01T02:55:00+00:00,66.607
2026-03-01T03:00:00+00:00,66.684
2026-03-01T03:05:00+00:00,66.608
2026-03-01T03:10:00+00:00,66.38
2026-03-01T03:15:00+00:00,66.436
2026-03-01T03:20:00+00:00,66.482
2026-03-01T03:25:00+00:00,66.607
2026-03-01T03:30:00+00:00,66.595
2026-03-01T03:35:00+00:00,66.488
2026-03-01T03:40:00+00:00,66.448
2026-03-01T03:45:00+00:00,66.496
2026-03-01T03:50:00+00:00,66.496
2026-03-01T03:55:00+00:00,66.591
2026-03-01T04:00:00+00:00,66.548
2026-03-01T04:05:00+00:00,66.571
2026-03-01T04:10:00+00:00,66.604
2026-03-01T04:15:00+00:00,66.62
2026-03-01T04:20:00+00:00,66.678
2026-03-01T04:25:00+00:00,66.693
2026-03-01T04:30:00+00:00,66.648
2026-03-01T04:35:00+00:00,66.609
2026-03-01T04:40:00+00:00,66.621
2026-03-01T04:45:00+00:00,66.594
2026-03-01T04:50:00+00:00,66.584
2026-03-01T04:55:00+00:00,66.509
2026-03-01T05:00:00+00:00,66.496
2026-03-01T05:05:00+00:00,66.543
2026-03-01T05:10:00+00:00,66.646
2026-03-01T05:15:00+00:00,66.696
2026-03-01T05:20:00+00:00,66.819
2026-03-01T05:25:00+00:00,66.844
2026-03-01T05:30:00+00:00,66.807
2026-03-01T05:35:00+00:00,66.75
2026-03-01T05:40:00+00:00,66.743
2026-03-01T05:45:00+00:00,66.733
2026-03-01T05:50:00+00:00,66.683
2026-03-01T05:55:00+00:00,66.729
2026-03-01T06:00:00+00:00,66.709
2026-03-01T06:05:00+00:00,66.526
2026-03-01T06:10:00+00:00,66.445
2026-03-01T06:15:00+00:00,66.56
2026-03-01T06:20:00+00:00,66.553
2026-03-01T06:25:00+00:00,66.579
2026-03-01T06:30:00+00:00,66.595
2026-03-01T06:35:00+00:00,66.488
2026-03-01T06:40:00+00:00,66.363
2026-03-01T06:45:00+00:00,66.551
2026-03-01T06:50:00+00:00,66.637
2026-03-01T06:55:00+00:00,66.486
2026-03-01T07:00:00+00:00,66.433
2026-03-01T07:05:00+00:00,66.5
2026-03-01T07:10:00+00:00,66.364
2026-03-01T07:15:00+00:00,66.251
2026-03-01T07:20:00+00:00,66.209
2026-03-01T07:25:00+00:00,66.351
2026-03-01T07:30:00+00:00,66.377
2026-03-01T07:35:00+00:00,66.311
2026-03-01T07:40:00+00:00,66.247
2026-03-01T07:45:00+00:00,66.715
2026-03-01T07:50:00+00:00,66.711
2026-03-01T07:55:00+00:00,66.584
2026-03-01T08:00:00+00:00,66.612
2026-03-01T08:05:00+00:00,66.555
2026-03-01T08:10:00+00:00,66.505
2026-03-01T08:15:00+00:00,66.431
2026-03-01T08:20:00+00:00,66.432
2026-03-01T08:25:00+00:00,66.301
2026-03-01T08:30:00+00:00,66.055
2026-03-01T08:35:00+00:00,66.032
2026-03-01T08:40:00+00:00,66.06
2026-03-01T08:45:00+00:00,65.961
2026-03-01T08:50:00+00:00,65.95
2026-03-01T08:55:00+00:00,65.951
2026-03-01T09:00:00+00:00,65.858
2026-03-01T09:05:00+00:00,65.691
2026-03-01T09:10:00+00:00,65.668
2026-03-01T09:15:00+00:00,65.773
2026-03-01T09:20:00+00:00,65.747
2026-03-01T09:25:00+00:00,65.646
2026-03-01T09:30:00+00:00,65.524
2026-03-01T09:35:00+00:00,65.508
2026-03-01T09:40:00+00:00,65.775
2026-03-01T09:45:00+00:00,65.726
2026-03-01T09:50:00+00:00,65.693
2026-03-01T09:55:00+00:00,65.588
2026-03-01T10:00:00+00:00,65.53
2026-03-01T10:05:00+00:00,65.49
2026-03-01T10:10:00+00:00,65.531
2026-03-01T10:15:00+00:00,65.51
2026-03-01T10:20:00+00:00,65.385
2026-03-01T10:25:00+00:00,65.296
2026-03-01T10:30:00+00:00,65.436
2026-03-01T10:35:00+00:00,65.367
2026-03-01T10:40:00+00:00,65.368
2026-03-01T10:45:00+00:00,65.407
2026-03-01T10:50:00+00:00,65.421
2026-03-01T10:55:00+00:00,65.366
2026-03-01T11:00:00+00:00,65.29
2026-03-01T11:05:00+00:00,65.297
2026-03-01T11:10:00+00:00,65.263
2026-03-01T11:15:00+00:00,65.32
2026-03-01T11:20:00+00:00,65.356
2026-03-01T11:25:00+00:00,65.362
2026-03-01T11:30:00+00:00,65.369
2026-03-01T11:35:00+00:00,65.46
2026-03-01T11:40:00+00:00,65.469
2026-03-01T11:45:00+00:00,65.544
2026-03-01T11:50:00+00:00,65.537
2026-03-01T11:55:00+00:00,65.626
2026-03-01T12:00:00+00:00,65.575
2026-03-01T12:05:00+00:00,65.622
2026-03-01T12:10:00+00:00,65.707
2026-03-01T12:15:00+00:00,65.672
2026-03-01T12:20:00+00:00,65.703
2026-03-01T12:25:00+00:00,65.75
2026-03-01T12:30:00+00:00,65.726
2026-03-01T12:35:00+00:00,65.791
2026-03-01T12:40:00+00:00,65.759
2026-03-01T12:45:00+00:00,65.704
2026-03-01T12:50:00+00:00,65.739
2026-03-01T12:55:00+00:00,65.722
2026-03-01T13:00:00+00:00,65.919
2026-03-01T13:05:00+00:00,65.857
2026-03-01T13:10:00+00:00,65.967
2026-03-01T13:15:00+00:00,65.942
2026-03-01T13:20:00+00:00,65.991
2026-03-01T13:25:00+00:00,66.101
2026-03-01T13:30:00+00:00,66.086
2026-03-01T13:35:00+00:00,66.144
2026-03-01T13:40:00+00:00,66.087
2026-03-01T13:45:00+00:00,66.053
2026-03-01T13:50:00+00:00,66.098
2026-03-01T13:55:00+00:00,66.27
2026-03-01T14:00:00+00:00,66.286
2026-03-01T14:05:00+00:00,66.38
2026-03-01T14:10:00+00:00,66.426
2026-03-01T14:15:00+00:00,66.575
2026-03-01T14:20:00+00:00,66.687
2026-03-01T14:25:00+00:00,66.799
2026-03-01T14:30:00+00:00,66.843
2026-03-01T14:35:00+00:00,66.778
2026-03-01T14:40:00+00:00,66.784
2026-03-01T14:45:00+00:00,66.693
2026-03-01T14:50:00+00:00,66.698
2026-03-01T14:55:00+00:00,66.587
2026-03-01T15:00:00+00:00,66.476
2026-03-01T15:05:00+00:00,66.288
2026-03-01T15:10:00+00:00,66.262
2026-03-01T15:15:00+00:00,66.09
2026-03-01T15:20:00+00:00,65.914
2026-03-01T15:25:00+00:00,65.629
2026-03-01T15:30:00+00:00,65.623
2026-03-01T15:35:00+00:00,65.511
2026-03-01T15:40:00+00:00,65.497
2026-03-01T15:45:00+00:00,65.454
2026-03-01T15:50:00+00:00,65.329
2026-03-01T15:55:00+00:00,65.282
2026-03-01T16:00:00+00:00,65.242
2026-03-01T16:05:00+00:00,65.265
2026-03-01T16:10:00+00:00,66.635
2026-03-01T16:15:00+00:00,66.64
2026-03-01T16:20:00+00:00,66.584
2026-03-01T16:25:00+00:00,66.375
2026-03-01T16:30:00+00:00,66.292
2026-03-01T16:35:00+00:00,66.357
2026-03-01T16:40:00+00:00,66.276
2026-03-01T16:45:00+00:00,66.237
2026-03-01T16:50:00+00:00,66.125
2026-03-01T16:55:00+00:00,66.18
2026-03-01T17:00:00+00:00,66.172
2026-03-01T17:05:00+00:00,65.786
2026-03-01T17:10:00+00:00,66.007
2026-03-01T17:15:00+00:00,66.042
2026-03-01T17:20:00+00:00,65.987
2026-03-01T17:25:00+00:00,66.034
2026-03-01T17:30:00+00:00,65.913
2026-03-01T17:35:00+00:00,65.74
2026-03-01T17:40:00+00:00,65.899
2026-03-01T17:45:00+00:00,66.093
2026-03-01T17:50:00+00:00,66.214
2026-03-01T17:55:00+00:00,66.207
2026-03-01T18:00:00+00:00,66.213
2026-03-01T18:05:00+00:00,66.255
2026-03-01T18:10:00+00:00,66.101
2026-03-01T18:15:00+00:00,66.028
2026-03-01T18:20:00+00:00,66.053
2026-03-01T18:25:00+00:00,66.14
2026-03-01T18:30:00+00:00,66.403
2026-03-01T18:35:00+00:00,66.393
2026-03-01T18:40:00+00:00,65.9
2026-03-01T18:45:00+00:00,65.887
2026-03-01T18:50:00+00:00,65.913
2026-03-01T18:55:00+00:00,66.028
2026-03-01T19:00:00+00:00,66.039
2026-03-01T19:05:00+00:00,65.918
2026-03-01T19:10:00+00:00,66.018
2026-03-01T19:15:00+00:00,66.089
2026-03-01T19:20:00+00:00,66.145
2026-03-01T19:25:00+00:00,66.097
2026-03-01T19:30:00+00:00,66.128
2026-03-01T19:35:00+00:00,66.154
2026-03-01T19:40:00+00:00,66.311
2026-03-01T19:45:00+00:00,66.269
2026-03-01T19:50:00+00:00,66.272
2026-03-01T19:55:00+00:00,66.322
2026-03-01T20:00:00+00:00,66.221
2026-03-01T20:05:00+00:00,66.033
2026-03-01T20:10:00+00:00,66.087
2026-03-01T20:15:00+00:00,65.99
2026-03-01T20:20:00+00:00,66.019
2026-03-01T20:25:00+00:00,65.941
2026-03-01T20:30:00+00:00,66.013
2026-03-01T20:35:00+00:00,65.963
2026-03-01T20:40:00+00:00,65.953
2026-03-01T20:45:00+00:00,65.957
2026-03-01T20:50:00+00:00,65.872
2026-03-01T20:55:00+00:00,66.271
2026-03-01T21:00:00+00:00,66.449
2026-03-01T21:05:00+00:00,66.184
2026-03-01T21:10:00+00:00,66.267
2026-03-01T21:15:00+00:00,66.161
2026-03-01T21:20:00+00:00,66.154
2026-03-01T21:25:00+00:00,66.236
2026-03-01T21:30:00+00:00,66.496
2026-03-01T21:35:00+00:00,66.652
2026-03-01T21:40:00+00:00,66.948
2026-03-01T21:45:00+00:00,66.587
2026-03-01T21:50:00+00:00,66.053
2026-03-01T21:55:00+00:00,65.97
2026-03-01T22:00:00+00:00,66.078
2026-03-01T22:05:00+00:00,66.123
2026-03-01T22:10:00+00:00,66.214
2026-03-01T22:15:00+00:00,66.552
2026-03-01T22:20:00+00:00,66.543
2026-03-01T22:25:00+00:00,66.584
2026-03-01T22:30:00+00:00,66.516
2026-03-01T22:35:00+00:00,66.383
2026-03-01T22:40:00+00:00,65.743
2026-03-01T22:45:00+00:00,65.625
2026-03-01T22:50:00+00:00,65.8
2026-03-01T22:55:00+00:00,65.91
2026-03-01T23:00:00+00:00,66.195
2026-03-01T23:05:00+00:00,66.084
2026-03-01T23:10:00+00:00,66.212
2026-03-01T23:15:00+00:00,66.198
2026-03-01T23:20:00+00:00,66.166
2026-03-01T23:25:00+00:00,66.283
2026-03-01T23:30:00+00:00,66.384
2026-03-01T23:35:00+00:00,66.497
2026-03-01T23:40:00+00:00,66.495
2026-03-01T23:45:00+00:00,66.471
2026-03-01T23:50:00+00:00,66.427
2026-03-01T23:55:00+00:00,66.416
2026-03-02T00:00:00+00:00,66.686
2026-03-02T00:05:00+00:00,66.762
2026-03-02T00:10:00+00:00,66.687
2026-03-02T00:15:00+00:00,66.39
2026-03-02T00:20:00+00:00,66.399
2026-03-02T00:25:00+00:00,66.541
2026-03-02T00:30:00+00:00,66.622
2026-03-02T00:35:00+00:00,66.352
2026-03-02T00:40:00+00:00,66.073
2026-03-02T00:45:00+00:00,66.072
2026-03-02T00:50:00+00:00,66.091
2026-03-02T00:55:00+00:00,66.115
2026-03-02T01:00:00+00:00,66.133
2026-03-02T01:05:00+00:00,66.215
2026-03-02T01:10:00+00:00,66.248
2026-03-02T01:15:00+00:00,66.196
2026-03-02T01:20:00+00:00,66.222
2026-03-02T01:25:00+00:00,66.342
2026-03-02T01:30:00+00:00,66.485
2026-03-02T01:35:00+00:00,66.595
2026-03-02T01:40:00+00:00,66.593
2026-03-02T01:45:00+00:00,66.693
2026-03-02T01:50:00+00:00,66.63
2026-03-02T01:55:00+00:00,66.614
2026-03-02T02:00:00+00:00,66.761
2026-03-02T02:05:00+00:00,66.573
2026-03-02T02:10:00+00:00,66.456
2026-03-02T02:15:00+00:00,66.392
2026-03-02T02:20:00+00:00,66.578
2026-03-02T02:25:00+00:00,66.733
2026-03-02T02:30:00+00:00,66.867
2026-03-02T02:35:00+00:00,66.83
2026-03-02T02:40:00+00:00,66.828
2026-03-02T02:45:00+00:00,66.858
2026-03-02T02:50:00+00:00,67.048
2026-03-02T02:55:00+00:00,66.691
2026-03-02T03:00:00+00:00,66.583
2026-03-02T03:05:00+00:00,66.312
2026-03-02T03:10:00+00:00,66.508
2026-03-02T03:15:00+00:00,66.608
2026-03-02T03:20:00+00:00,66.551
2026-03-02T03:25:00+00:00,66.653
2026-03-02T03:30:00+00:00,66.513
2026-03-02T03:35:00+00:00,66.479
2026-03-02T03:40:00+00:00,66.505
2026-03-02T03:45:00+00:00,66.735
2026-03-02T03:50:00+00:00,66.744
2026-03-02T03:55:00+00:00,66.868
2026-03-02T04:00:00+00:00,66.764
2026-03-02T04:05:00+00:00,66.683
2026-03-02T04:10:00+00:00,66.757
2026-03-02T04:15:00+00:00,66.691
2026-03-02T04:20:00+00:00,66.888
2026-03-02T04:25:00+00:00,66.934
2026-03-02T04:30:00+00:00,66.96
2026-03-02T04:35:00+00:00,66.769
2026-03-02T04:40:00+00:00,66.884
2026-03-02T04:45:00+00:00,67.248
2026-03-02T04:50:00+00:00,67.092
2026-03-02T04:55:00+00:00,67.087
2026-03-02T05:00:00+00:00,67.013
2026-03-02T05:05:00+00:00,67.218
2026-03-02T05:10:00+00:00,67.335
2026-03-02T05:15:00+00:00,67.251
2026-03-02T05:20:00+00:00,67.185
2026-03-02T05:25:00+00:00,67.156
2026-03-02T05:30:00+00:00,67.187
2026-03-02T05:35:00+00:00,67.373
2026-03-02T05:40:00+00:00,67.172
2026-03-02T05:45:00+00:00,66.993
2026-03-02T05:50:00+00:00,66.89
2026-03-02T05:55:00+00:00,66.985
2026-03-02T06:00:00+00:00,67.058
2026-03-02T06:05:00+00:00,66.904
2026-03-02T06:10:00+00:00,66.617
2026-03-02T06:15:00+00:00,66.732
2026-03-02T06:20:00+00:00,66.803
2026-03-02T06:25:00+00:00,66.694
2026-03-02T06:30:00+00:00,66.407
2026-03-02T06:35:00+00:00,66.247
2026-03-02T06:40:00+00:00,66.221
2026-03-02T06:45:00+00:00,66.359
2026-03-02T06:50:00+00:00,66.295
2026-03-02T06:55:00+00:00,66.258
2026-03-02T07:00:00+00:00,66.333
2026-03-02T07:05:00+00:00,66.258
2026-03-02T07:10:00+00:00,66.087
2026-03-02T07:15:00+00:00,66.25
2026-03-02T07:20:00+00:00,66.164
2026-03-02T07:25:00+00:00,66.134
2026-03-02T07:30:00+00:00,66.061
2026-03-02T07:35:00+00:00,65.95
2026-03-02T07:40:00+00:00,65.944
2026-03-02T07:45:00+00:00,65.967
2026-03-02T07:50:00+00:00,65.901
2026-03-02T07:55:00+00:00,65.765
2026-03-02T08:00:00+00:00,65.708
2026-03-02T08:05:00+00:00,65.512
2026-03-02T08:10:00+00:00,65.323
2026-03-02T08:15:00+00:00,65.334
2026-03-02T08:20:00+00:00,65.357
2026-03-02T08:25:00+00:00,65.398
2026-03-02T08:30:00+00:00,65.499
2026-03-02T08:35:00+00:00,65.427
2026-03-02T08:40:00+00:00,65.43
2026-03-02T08:45:00+00:00,65.466
2026-03-02T08:50:00+00:00,65.503
2026-03-02T08:55:00+00:00,65.609
2026-03-02T09:00:00+00:00,65.615
2026-03-02T09:05:00+00:00,65.975
2026-03-02T09:10:00+00:00,66.265
2026-03-02T09:15:00+00:00,66.296
2026-03-02T09:20:00+00:00,66.277
2026-03-02T09:25:00+00:00,66.258
2026-03-02T09:30:00+00:00,66.356
2026-03-02T09:35:00+00:00,66.716
2026-03-02T09:40:00+00:00,66.411
2026-03-02T09:45:00+00:00,66.386
2026-03-02T09:50:00+00:00,66.384
2026-03-02T09:55:00+00:00,66.325
2026-03-02T10:00:00+00:00,66.228
2026-03-02T10:05:00+00:00,66.197
2026-03-02T10:10:00+00:00,66.169
2026-03-02T10:15:00+00:00,66.216
2026-03-02T10:20:00+00:00,66.312
2026-03-02T10:25:00+00:00,66.327
2026-03-02T10:30:00+00:00,66.226
2026-03-02T10:35:00+00:00,66.057
2026-03-02T10:40:00+00:00,65.977
2026-03-02T10:45:00+00:00,66.0
2026-03-02T10:50:00+00:00,66.021
2026-03-02T10:55:00+00:00,66.058
2026-03-02T11:00:00+00:00,66.107
2026-03-02T11:05:00+00:00,65.992
2026-03-02T11:10:00+00:00,65.846
2026-03-02T11:15:00+00:00,65.882
2026-03-02T11:20:00+00:00,65.905
2026-03-02T11:25:00+00:00,65.938
2026-03-02T11:30:00+00:00,66.107
2026-03-02T11:35:00+00:00,65.999
2026-03-02T11:40:00+00:00,66.024
2026-03-02T11:45:00+00:00,66.012
2026-03-02T11:50:00+00:00,66.065
2026-03-02T11:55:00+00:00,66.082
2026-03-02T12:00:00+00:00,66.167
2026-03-02T12:05:00+00:00,66.011
2026-03-02T12:10:00+00:00,65.954
2026-03-02T12:15:00+00:00,66.023
2026-03-02T12:20:00+00:00,66.104
2026-03-02T12:25:00+00:00,66.245
2026-03-02T12:30:00+00:00,66.404
2026-03-02T12:35:00+00:00,66.578
2026-03-02T12:40:00+00:00,66.576
2026-03-02T12:45:00+00:00,66.578
2026-03-02T12:50:00+00:00,66.597
2026-03-02T12:55:00+00:00,66.685
2026-03-02T13:00:00+00:00,66.779
2026-03-02T13:05:00+00:00,66.684
2026-03-02T13:10:00+00:00,66.504
2026-03-02T13:15:00+00:00,66.582
2026-03-02T13:20:00+00:00,66.489
2026-03-02T13:25:00+00:00,66.433
2026-03-02T13:30:00+00:00,66.38
2026-03-02T13:35:00+00:00,66.322
2026-03-02T13:40:00+00:00,66.18
2026-03-02T13:45:00+00:00,65.966
2026-03-02T13:50:00+00:00,65.955
2026-03-02T13:55:00+00:00,65.899
2026-03-02T14:00:00+00:00,65.964
2026-03-02T14:05:00+00:00,66.173
2026-03-02T14:10:00+00:00,66.106
2026-03-02T14:15:00+00:00,66.105
2026-03-02T14:20:00+00:00,66.117
2026-03-02T14:25:00+00:00,66.136
2026-03-02T14:30:00+00:00,66.156
2026-03-02T14:35:00+00:00,66.13
2026-03-02T14:40:00+00:00,66.082
2026-03-02T14:45:00+00:00,66.068
2026-03-02T14:50:00+00:00,66.081
2026-03-02T14:55:00+00:00,66.127
