ValueDate,MVAr,MW,Volts
2026-02-26T15:10:00+00:00,0.373,37.596,34.179
2026-02-26T15:15:00+00:00,-0.412,37.172,34.156
2026-02-26T15:20:00+00:00,-0.391,37.322,34.104
2026-02-26T15:25:00+00:00,-0.296,37.8,34.066
2026-02-26T15:30:00+00:00,-0.313,37.93,33.986
2026-02-26T15:35:00+00:00,-0.347,37.88,33.9
2026-02-26T15:40:00+00:00,-0.334,37.97,33.872
2026-02-26T15:45:00+00:00,-0.219,38.28,33.78
2026-02-26T15:50:00+00:00,-0.41,38.315,33.71
2026-02-26T15:55:00+00:00,-0.466,38.38,33.72
2026-02-26T16:00:00+00:00,-0.476,38.721,33.725
2026-02-26T16:05:00+00:00,-0.425,38.69,33.612
2026-02-26T16:10:00+00:00,-0.425,38.686,33.609
2026-02-26T16:15:00+00:00,-0.399,38.87,33.667
2026-02-26T16:20:00+00:00,-0.414,39.092,33.645
2026-02-26T16:25:00+00:00,-0.425,38.925,33.73
2026-02-26T16:30:00+00:00,-0.466,38.744,33.814
2026-02-26T16:35:00+00:00,-0.578,38.574,33.873
2026-02-26T16:40:00+00:00,-0.624,38.382,33.822
2026-02-26T16:45:00+00:00,-0.589,38.411,33.738
2026-02-26T16:50:00+00:00,-0.533,38.726,33.62
2026-02-26T16:55:00+00:00,-0.415,38.915,33.639
2026-02-26T17:00:00+00:00,-0.378,39.098,33.806
2026-02-26T17:05:00+00:00,-0.406,38.917,33.697
2026-02-26T17:10:00+00:00,-0.36,39.27,33.904
2026-02-26T17:15:00+00:00,-0.348,39.29,33.832
2026-02-26T17:20:00+00:00,-0.357,39.376,33.756
2026-02-26T17:25:00+00:00,-0.365,39.678,33.888
2026-02-26T17:30:00+00:00,-0.373,39.775,33.897
2026-02-26T17:35:00+00:00,-0.382,39.752,33.779
2026-02-26T17:40:00+00:00,-0.39,39.912,33.79
2026-02-26T17:45:00+00:00,-0.399,39.856,33.9
2026-02-26T17:50:00+00:00,-0.407,39.87,34.09
2026-02-26T17:55:00+00:00,-0.417,39.692,34.125
2026-02-26T18:00:00+00:00,-0.45,39.633,34.183
2026-02-26T18:05:00+00:00,-0.465,39.85,34.176
2026-02-26T18:10:00+00:00,-0.454,39.856,34.066
2026-02-26T18:15:00+00:00,-0.414,39.607,34.042
2026-02-26T18:20:00+00:00,-0.434,39.42,33.977
2026-02-26T18:25:00+00:00,-0.472,39.305,33.958
2026-02-26T18:30:00+00:00,-0.437,39.348,34.041
2026-02-26T18:35:00+00:00,-0.511,38.956,34.03
2026-02-26T18:40:00+00:00,-0.528,38.772,34.076
2026-02-26T18:45:00+00:00,-0.57,38.628,34.082
2026-02-26T18:50:00+00:00,-0.589,38.661,34.067
2026-02-26T18:55:00+00:00,-0.608,38.415,34.122
2026-02-26T19:00:00+00:00,-0.577,38.482,34.124
2026-02-26T19:05:00+00:00,-0.49,38.261,34.08
2026-02-26T19:10:00+00:00,-0.449,38.118,33.918
2026-02-26T19:15:00+00:00,-0.442,38.04,33.934
2026-02-26T19:20:00+00:00,-0.541,37.82,34.002
2026-02-26T19:25:00+00:00,-0.656,37.554,34.154
2026-02-26T19:30:00+00:00,-0.667,37.128,34.132
2026-02-26T19:35:00+00:00,-0.612,36.762,34.155
2026-02-26T19:40:00+00:00,-0.556,36.641,34.156
2026-02-26T19:45:00+00:00,-0.592,36.552,34.06
2026-02-26T19:50:00+00:00,-0.582,36.205,33.91
2026-02-26T19:55:00+00:00,-0.588,36.138,33.938
2026-02-26T20:00:00+00:00,-0.572,36.136,34.002
2026-02-26T20:05:00+00:00,-0.641,36.218,34.023
2026-02-26T20:10:00+00:00,-0.722,36.026,34.096
2026-02-26T20:15:00+00:00,-0.783,35.656,34.146
2026-02-26T20:20:00+00:00,-0.803,35.325,34.006
2026-02-26T20:25:00+00:00,-0.874,35.345,34.052
2026-02-26T20:30:00+00:00,-0.896,35.05,34.094
2026-02-26T20:35:00+00:00,-0.822,34.97,34.103
2026-02-26T20:40:00+00:00,-0.843,34.558,34.007
2026-02-26T20:45:00+00:00,-0.9,34.088,33.84
2026-02-26T20:50:00+00:00,-0.889,34.055,33.842
2026-02-26T20:55:00+00:00,-0.964,33.752,33.867
2026-02-26T21:00:00+00:00,-1.026,33.55,33.992
2026-02-26T21:05:00+00:00,-1.002,33.114,33.99
2026-02-26T21:10:00+00:00,-0.966,32.835,34.116
2026-02-26T21:15:00+00:00,-0.958,32.746,34.183
2026-02-26T21:20:00+00:00,-0.922,32.442,34.249
2026-02-26T21:25:00+00:00,-0.827,31.841,34.266
2026-02-26T21:30:00+00:00,-0.664,31.426,34.238
2026-02-26T21:35:00+00:00,-0.416,31.192,34.27
2026-02-26T21:40:00+00:00,-1.036,30.742,34.232
2026-02-26T21:45:00+00:00,-1.312,30.381,33.997
2026-02-26T21:50:00+00:00,-1.338,30.342,33.938
2026-02-26T21:55:00+00:00,-1.378,29.973,33.66
2026-02-26T22:00:00+00:00,-1.358,29.888,33.738
2026-02-26T22:05:00+00:00,-1.322,29.842,33.812
2026-02-26T22:10:00+00:00,-1.335,29.666,33.919
2026-02-26T22:15:00+00:00,-1.344,29.446,34.056
2026-02-26T22:20:00+00:00,-1.318,29.054,34.094
2026-02-26T22:25:00+00:00,-1.313,28.734,34.071
2026-02-26T22:30:00+00:00,-1.344,28.6,34.043
2026-02-26T22:35:00+00:00,-1.374,28.264,33.987
2026-02-26T22:40:00+00:00,-1.382,28.176,33.987
2026-02-26T22:45:00+00:00,-1.411,28.198,33.967
2026-02-26T22:50:00+00:00,-1.43,27.998,34.06
2026-02-26T22:55:00+00:00,-1.326,27.563,34.085
2026-02-26T23:00:00+00:00,-1.37,27.04,34.124
2026-02-26T23:05:00+00:00,-1.382,26.81,34.111
2026-02-26T23:10:00+00:00,-1.411,26.574,34.002
2026-02-26T23:15:00+00:00,-1.384,26.404,33.972
2026-02-26T23:20:00+00:00,-1.356,26.161,34.001
2026-02-26T23:25:00+00:00,-1.364,25.962,33.996
2026-02-26T23:30:00+00:00,-1.454,25.598,34.017
2026-02-26T23:35:00+00:00,-1.46,25.276,33.927
2026-02-26T23:40:00+00:00,-1.446,25.413,33.979
2026-02-26T23:45:00+00:00,-1.432,25.264,34.008
2026-02-26T23:50:00+00:00,-1.438,25.088,34.022
2026-02-26T23:55:00+00:00,-1.518,24.886,34.032
2026-02-27T00:00:00+00:00,-1.562,24.896,34.067
2026-02-27T00:05:00+00:00,-1.596,25.168,34.068
2026-02-27T00:10:00+00:00,-1.631,25.261,34.027
2026-02-27T00:15:00+00:00,-1.642,25.075,34.061
2026-02-27T00:20:00+00:00,-1.64,25.003,34.126
2026-02-27T00:25:00+00:00,-1.63,24.849,34.049
2026-02-27T00:30:00+00:00,-1.624,24.81,34.07
2026-02-27T00:35:00+00:00,-1.556,25.17,33.856
2026-02-27T00:40:00+00:00,-1.494,25.336,33.78
2026-02-27T00:45:00+00:00,-1.488,25.244,33.778
2026-02-27T00:50:00+00:00,-1.497,25.223,33.78
2026-02-27T00:55:00+00:00,-1.506,25.184,33.817
2026-02-27T01:00:00+00:00,-1.514,25.022,33.876
2026-02-27T01:05:00+00:00,-1.523,24.83,33.882
2026-02-27T01:10:00+00:00,-1.534,24.766,33.9
2026-02-27T01:15:00+00:00,-1.588,24.702,33.934
2026-02-27T01:20:00+00:00,-1.603,24.632,33.948
2026-02-27T01:25:00+00:00,-1.594,24.389,33.984
2026-02-27T01:30:00+00:00,-1.639,24.297,34.052
2026-02-27T01:35:00+00:00,-1.632,24.07,33.977
2026-02-27T01:40:00+00:00,-1.63,24.069,34.016
2026-02-27T01:45:00+00:00,-1.592,23.984,34.029
2026-02-27T01:50:00+00:00,-1.528,23.81,34.058
2026-02-27T01:55:00+00:00,-1.499,23.498,34.106
2026-02-27T02:00:00+00:00,-1.568,23.668,34.154
2026-02-27T02:05:00+00:00,-1.578,23.915,34.128
2026-02-27T02:10:00+00:00,-1.571,23.836,34.184
2026-02-27T02:15:00+00:00,-1.537,23.583,34.252
2026-02-27T02:20:00+00:00,-1.53,23.391,34.283
2026-02-27T02:25:00+00:00,-1.555,23.235,34.317
2026-02-27T02:30:00+00:00,-1.502,23.296,34.34
2026-02-27T02:35:00+00:00,-1.799,23.112,34.182
2026-02-27T02:40:00+00:00,-1.683,22.75,34.019
2026-02-27T02:45:00+00:00,-1.687,22.668,34.012
2026-02-27T02:50:00+00:00,-1.69,22.53,34.008
2026-02-27T02:55:00+00:00,-1.695,22.32,33.959
2026-02-27T03:00:00+00:00,-1.698,22.321,34.01
2026-02-27T03:05:00+00:00,-1.702,22.322,33.956
2026-02-27T03:10:00+00:00,-1.705,22.296,34.028
2026-02-27T03:15:00+00:00,-1.678,22.142,34.066
2026-02-27T03:20:00+00:00,-1.587,22.066,34.096
2026-02-27T03:25:00+00:00,-1.532,21.999,34.122
2026-02-27T03:30:00+00:00,-1.473,22.236,34.11
2026-02-27T03:35:00+00:00,-1.477,22.142,34.178
2026-02-27T03:40:00+00:00,-1.482,21.856,34.207
2026-02-27T03:45:00+00:00,-1.486,21.919,34.242
2026-02-27T03:50:00+00:00,-1.491,22.066,34.282
2026-02-27T03:55:00+00:00,-1.496,21.97,34.27
2026-02-27T04:00:00+00:00,-1.5,21.96,34.244
2026-02-27T04:05:00+00:00,-1.505,22.184,34.247
2026-02-27T04:10:00+00:00,-1.481,22.168,34.287
2026-02-27T04:15:00+00:00,-1.342,22.184,34.288
2026-02-27T04:20:00+00:00,-1.256,22.172,34.287
2026-02-27T04:25:00+00:00,-1.172,22.199,34.305
2026-02-27T04:30:00+00:00,-1.086,22.275,34.328
2026-02-27T04:35:00+00:00,-1.008,22.379,34.304
2026-02-27T04:40:00+00:00,-1.094,22.501,34.324
2026-02-27T04:45:00+00:00,-1.276,22.56,34.35
2026-02-27T04:50:00+00:00,-1.462,22.636,34.308
2026-02-27T04:55:00+00:00,-1.647,22.447,34.311
2026-02-27T05:00:00+00:00,-1.701,22.263,34.189
2026-02-27T05:05:00+00:00,-1.623,22.648,34.002
2026-02-27T05:10:00+00:00,-1.664,22.787,33.987
2026-02-27T05:15:00+00:00,-1.7,22.879,33.974
2026-02-27T05:20:00+00:00,-1.756,22.735,33.984
2026-02-27T05:25:00+00:00,-1.681,22.847,33.964
2026-02-27T05:30:00+00:00,-1.718,22.932,33.95
2026-02-27T05:35:00+00:00,-1.715,22.914,34.002
2026-02-27T05:40:00+00:00,-1.668,23.084,33.996
2026-02-27T05:45:00+00:00,-1.608,23.103,33.967
2026-02-27T05:50:00+00:00,-1.596,23.159,33.915
2026-02-27T05:55:00+00:00,-1.584,23.462,33.894
2026-02-27T06:00:00+00:00,-1.603,23.694,33.835
2026-02-27T06:05:00+00:00,-1.374,24.246,33.662
2026-02-27T06:10:00+00:00,-1.385,24.844,33.7
2026-02-27T06:15:00+00:00,-1.52,25.272,33.672
2026-02-27T06:20:00+00:00,-1.593,25.557,33.618
2026-02-27T06:25:00+00:00,-1.703,25.598,33.616
2026-02-27T06:30:00+00:00,-1.927,25.782,33.582
2026-02-27T06:35:00+00:00,-1.763,26.423,33.582
2026-02-27T06:40:00+00:00,-1.146,26.794,33.795
2026-02-27T06:45:00+00:00,-1.248,27.006,33.761
2026-02-27T06:50:00+00:00,-1.208,27.181,33.784
2026-02-27T06:55:00+00:00,-1.217,27.678,33.753
2026-02-27T07:00:00+00:00,-1.208,27.778,33.718
2026-02-27T07:05:00+00:00,-1.182,28.226,33.62
2026-02-27T07:10:00+00:00,-1.238,28.607,33.555
2026-02-27T07:15:00+00:00,-1.18,29.12,33.465
2026-02-27T07:20:00+00:00,-0.92,29.648,33.596
2026-02-27T07:25:00+00:00,-0.838,30.08,33.728
2026-02-27T07:30:00+00:00,-0.794,30.144,33.762
2026-02-27T07:35:00+00:00,-0.79,30.47,33.794
2026-02-27T07:40:00+00:00,-0.808,30.782,33.754
2026-02-27T07:45:00+00:00,-0.818,31.094,33.728
2026-02-27T07:50:00+00:00,-0.832,30.866,33.68
2026-02-27T07:55:00+00:00,-0.8,30.935,33.629
2026-02-27T08:00:00+00:00,-0.838,31.196,33.604
2026-02-27T08:05:00+00:00,-0.861,31.845,33.626
2026-02-27T08:10:00+00:00,-0.805,32.073,33.62
2026-02-27T08:15:00+00:00,-0.998,32.389,33.754
2026-02-27T08:20:00+00:00,-1.01,32.374,33.758
2026-02-27T08:25:00+00:00,-1.006,32.449,33.795
2026-02-27T08:30:00+00:00,-1.002,32.662,33.794
2026-02-27T08:35:00+00:00,-1.002,32.394,33.752
2026-02-27T08:40:00+00:00,-0.962,32.691,33.728
2026-02-27T08:45:00+00:00,-0.916,32.927,33.715
2026-02-27T08:50:00+00:00,-0.922,33.173,33.775
2026-02-27T08:55:00+00:00,-0.879,33.658,33.754
2026-02-27T09:00:00+00:00,-0.872,33.894,33.731
2026-02-27T09:05:00+00:00,-0.897,34.155,33.708
2026-02-27T09:10:00+00:00,-0.898,34.738,33.702
2026-02-27T09:15:00+00:00,-0.881,34.576,33.71
2026-02-27T09:20:00+00:00,-0.885,34.495,33.702
2026-02-27T09:25:00+00:00,-0.87,34.49,33.713
2026-02-27T09:30:00+00:00,-0.88,34.651,33.656
2026-02-27T09:35:00+00:00,-0.912,34.91,33.528
2026-02-27T09:40:00+00:00,-0.868,34.946,33.588
2026-02-27T09:45:00+00:00,-0.849,35.044,33.7
2026-02-27T09:50:00+00:00,-0.75,35.338,33.663
2026-02-27T09:55:00+00:00,-0.835,35.34,33.652
2026-02-27T10:00:00+00:00,-0.793,35.356,33.671
2026-02-27T10:05:00+00:00,-0.75,35.575,33.746
2026-02-27T10:10:00+00:00,-0.784,35.789,33.77
2026-02-27T10:15:00+00:00,-0.78,35.713,33.781
2026-02-27T10:20:00+00:00,-0.7,35.829,33.765
2026-02-27T10:25:00+00:00,-0.728,35.919,33.766
2026-02-27T10:30:00+00:00,-0.736,36.285,33.739
2026-02-27T10:35:00+00:00,-0.796,36.474,33.769
2026-02-27T10:40:00+00:00,-0.726,36.192,33.767
2026-02-27T10:45:00+00:00,-0.721,36.308,33.736
2026-02-27T10:50:00+00:00,-0.664,36.368,33.591
2026-02-27T10:55:00+00:00,-0.608,36.663,33.575
2026-02-27T11:00:00+00:00,-0.559,36.81,33.616
2026-02-27T11:05:00+00:00,-0.59,36.728,33.638
2026-02-27T11:10:00+00:00,-0.649,36.782,33.606
2026-02-27T11:15:00+00:00,-0.629,36.796,33.662
2026-02-27T11:20:00+00:00,-0.688,36.546,33.625
2026-02-27T11:25:00+00:00,-0.699,36.502,33.626
2026-02-27T11:30:00+00:00,-0.779,36.262,33.606
2026-02-27T11:35:00+00:00,-0.746,36.266,33.604
2026-02-27T11:40:00+00:00,-0.76,36.345,33.652
2026-02-27T11:45:00+00:00,-0.683,36.65,33.636
2026-02-27T11:50:00+00:00,-0.738,36.658,33.604
2026-02-27T11:55:00+00:00,-0.714,36.504,33.618
2026-02-27T12:00:00+00:00,-0.694,36.686,33.662
2026-02-27T12:05:00+00:00,-0.784,36.424,33.689
2026-02-27T12:10:00+00:00,-0.716,36.626,33.704
2026-02-27T12:15:00+00:00,-0.726,36.52,33.707
2026-02-27T12:20:00+00:00,-0.598,36.671,33.694
2026-02-27T12:25:00+00:00,-0.564,36.852,33.704
2026-02-27T12:30:00+00:00,-0.604,36.629,33.734
2026-02-27T12:35:00+00:00,-0.561,36.908,33.716
2026-02-27T12:40:00+00:00,-0.583,37.09,33.71
2026-02-27T12:45:00+00:00,-0.595,36.986,33.748
2026-02-27T12:50:00+00:00,-0.586,36.599,33.85
2026-02-27T12:55:00+00:00,-0.56,36.132,33.862
2026-02-27T13:00:00+00:00,-0.639,36.332,33.913
2026-02-27T13:05:00+00:00,-0.655,36.072,33.934
2026-02-27T13:10:00+00:00,-0.679,35.611,33.927
2026-02-27T13:15:00+00:00,-0.723,35.84,33.922
2026-02-27T13:20:00+00:00,-0.768,35.734,33.923
2026-02-27T13:25:00+00:00,-0.807,35.683,34.014
2026-02-27T13:30:00+00:00,-0.783,35.872,34.076
2026-02-27T13:35:00+00:00,-0.5,35.781,34.154
2026-02-27T13:40:00+00:00,-0.48,35.748,34.128
2026-02-27T13:45:00+00:00,-0.546,35.373,34.104
2026-02-27T13:50:00+00:00,-0.583,35.04,34.162
2026-02-27T13:55:00+00:00,-0.586,35.0,34.131
2026-02-27T14:00:00+00:00,-0.463,35.162,34.062
2026-02-27T14:05:00+00:00,-0.425,35.718,33.961
2026-02-27T14:10:00+00:00,-0.425,35.704,33.967
2026-02-27T14:15:00+00:00,-0.433,35.768,33.99
2026-02-27T14:20:00+00:00,-0.504,35.76,34.065
2026-02-27T14:25:00+00:00,-0.573,35.709,34.076
2026-02-27T14:30:00+00:00,-0.594,35.787,33.954
2026-02-27T14:35:00+00:00,-0.531,35.746,34.042
2026-02-27T14:40:00+00:00,-0.552,35.766,34.15
2026-02-27T14:45:00+00:00,-0.576,35.74,34.174
