ValueDate,MVAr,MW,Volts
2026-02-27T14:50:00+00:00,-2.059,18.527,34.086
2026-02-27T14:55:00+00:00,-2.144,18.66,34.11
2026-02-27T15:00:00+00:00,-2.102,18.755,34.164
2026-02-27T15:05:00+00:00,-2.339,18.468,34.098
2026-02-27T15:10:00+00:00,-2.919,18.357,33.8
2026-02-27T15:15:00+00:00,-2.729,18.379,33.788
2026-02-27T15:20:00+00:00,-2.711,18.512,33.771
2026-02-27T15:25:00+00:00,-2.702,18.629,33.751
2026-02-27T15:30:00+00:00,-2.723,17.52,33.707
2026-02-27T15:35:00+00:00,-2.762,17.485,33.724
2026-02-27T15:40:00+00:00,-2.782,17.704,33.711
2026-02-27T15:45:00+00:00,-2.736,18.101,33.7
2026-02-27T15:50:00+00:00,-2.546,18.504,33.7
2026-02-27T15:55:00+00:00,-2.388,18.798,33.7
2026-02-27T16:00:00+00:00,-2.263,19.165,33.718
2026-02-27T16:05:00+00:00,-2.219,16.002,33.949
2026-02-27T16:10:00+00:00,-1.893,14.633,33.997
2026-02-27T16:15:00+00:00,-2.06,14.574,34.001
2026-02-27T16:20:00+00:00,-2.032,14.432,34.001
2026-02-27T16:25:00+00:00,-1.988,14.736,34.0
2026-02-27T16:30:00+00:00,-1.963,14.89,33.898
2026-02-27T16:35:00+00:00,-2.143,14.552,33.802
2026-02-27T16:40:00+00:00,-2.334,14.661,33.856
2026-02-27T16:45:00+00:00,-2.261,15.399,33.809
2026-02-27T16:50:00+00:00,-2.253,15.745,33.8
2026-02-27T16:55:00+00:00,-2.352,15.659,33.8
2026-02-27T17:00:00+00:00,-2.547,15.659,33.804
2026-02-27T17:05:00+00:00,-2.451,16.088,33.8
2026-02-27T17:10:00+00:00,-2.405,16.304,33.8
2026-02-27T17:15:00+00:00,-2.424,16.784,33.8
2026-02-27T17:20:00+00:00,-2.392,16.929,33.788
2026-02-27T17:25:00+00:00,-2.372,17.008,33.91
2026-02-27T17:30:00+00:00,-2.374,17.29,33.928
2026-02-27T17:35:00+00:00,-2.43,17.5,33.907
2026-02-27T17:40:00+00:00,-2.581,17.385,33.976
2026-02-27T17:45:00+00:00,-2.661,17.548,33.999
2026-02-27T17:50:00+00:00,-2.562,17.935,33.982
2026-02-27T17:55:00+00:00,-2.323,18.504,33.821
2026-02-27T18:00:00+00:00,-2.322,18.64,33.783
2026-02-27T18:05:00+00:00,-2.207,18.901,33.676
2026-02-27T18:10:00+00:00,-2.266,19.212,33.657
2026-02-27T18:15:00+00:00,-3.134,19.053,33.742
2026-02-27T18:20:00+00:00,-3.145,18.838,33.794
2026-02-27T18:25:00+00:00,-2.993,18.512,33.769
2026-02-27T18:30:00+00:00,-2.911,18.319,33.784
2026-02-27T18:35:00+00:00,-2.754,18.477,33.781
2026-02-27T18:40:00+00:00,-2.801,18.216,33.789
2026-02-27T18:45:00+00:00,-2.869,18.052,33.827
2026-02-27T18:50:00+00:00,-2.936,18.142,33.836
2026-02-27T18:55:00+00:00,-2.916,18.084,33.891
2026-02-27T19:00:00+00:00,-3.114,17.618,33.925
2026-02-27T19:05:00+00:00,-2.997,17.359,33.858
2026-02-27T19:10:00+00:00,-3.021,17.26,33.809
2026-02-27T19:15:00+00:00,-3.014,17.441,33.882
2026-02-27T19:20:00+00:00,-3.051,17.543,33.88
2026-02-27T19:25:00+00:00,-3.089,17.328,33.889
2026-02-27T19:30:00+00:00,-3.127,17.006,33.899
2026-02-27T19:35:00+00:00,-3.17,17.111,33.782
2026-02-27T19:40:00+00:00,-3.166,16.866,33.7
2026-02-27T19:45:00+00:00,-3.198,16.699,33.711
2026-02-27T19:50:00+00:00,-3.193,16.747,33.711
2026-02-27T19:55:00+00:00,-3.145,16.693,33.709
2026-02-27T20:00:00+00:00,-3.269,21.43,33.688
2026-02-27T20:05:00+00:00,-3.275,21.952,33.569
2026-02-27T20:10:00+00:00,-3.257,21.929,33.518
2026-02-27T20:15:00+00:00,-3.18,22.714,33.512
2026-02-27T20:20:00+00:00,-3.057,22.956,33.462
2026-02-27T20:25:00+00:00,-3.099,23.055,33.491
2026-02-27T20:30:00+00:00,-3.207,22.826,33.5
2026-02-27T20:35:00+00:00,-3.198,22.768,33.501
2026-02-27T20:40:00+00:00,-3.209,22.521,33.524
2026-02-27T20:45:00+00:00,-3.222,22.067,33.596
2026-02-27T20:50:00+00:00,-3.259,21.726,33.6
2026-02-27T20:55:00+00:00,-3.209,21.703,33.6
2026-02-27T21:00:00+00:00,-3.207,21.839,33.626
2026-02-27T21:05:00+00:00,-3.237,22.131,33.714
2026-02-27T21:10:00+00:00,-3.33,21.868,33.811
2026-02-27T21:15:00+00:00,-3.262,21.672,33.883
2026-02-27T21:20:00+00:00,-3.312,21.417,33.899
2026-02-27T21:25:00+00:00,-3.413,21.22,33.916
2026-02-27T21:30:00+00:00,-3.429,21.099,33.946
2026-02-27T21:35:00+00:00,-3.47,20.494,33.9
2026-02-27T21:40:00+00:00,-3.65,20.262,33.956
2026-02-27T21:45:00+00:00,-3.595,20.261,33.945
2026-02-27T21:50:00+00:00,-3.575,20.066,33.74
2026-02-27T21:55:00+00:00,-3.563,19.957,33.604
2026-02-27T22:00:00+00:00,-3.655,19.402,33.67
2026-02-27T22:05:00+00:00,-3.685,19.557,33.697
2026-02-27T22:10:00+00:00,-3.779,19.442,33.7
2026-02-27T22:15:00+00:00,-3.836,19.259,33.7
2026-02-27T22:20:00+00:00,-3.901,19.147,33.702
2026-02-27T22:25:00+00:00,-3.95,19.14,33.786
2026-02-27T22:30:00+00:00,-3.83,19.385,33.802
2026-02-27T22:35:00+00:00,-3.825,18.954,33.89
2026-02-27T22:40:00+00:00,-3.819,18.798,33.899
2026-02-27T22:45:00+00:00,-3.767,18.932,33.9
2026-02-27T22:50:00+00:00,-3.706,18.412,33.9
2026-02-27T22:55:00+00:00,-3.809,18.266,33.906
2026-02-27T23:00:00+00:00,-4.115,18.213,33.972
2026-02-27T23:05:00+00:00,-4.033,17.764,33.991
2026-02-27T23:10:00+00:00,-4.136,17.913,34.0
2026-02-27T23:15:00+00:00,-4.123,18.108,34.001
2026-02-27T23:20:00+00:00,-4.049,18.186,33.983
2026-02-27T23:25:00+00:00,-4.155,17.749,33.999
2026-02-27T23:30:00+00:00,-4.14,17.324,34.019
2026-02-27T23:35:00+00:00,-3.419,17.873,34.04
2026-02-27T23:40:00+00:00,-3.044,17.872,34.033
2026-02-27T23:45:00+00:00,-3.13,17.686,34.079
2026-02-27T23:50:00+00:00,-3.321,17.557,34.1
2026-02-27T23:55:00+00:00,-3.301,17.559,34.1
2026-02-28T00:00:00+00:00,-3.394,17.409,34.107
2026-02-28T00:05:00+00:00,-3.299,17.953,34.037
2026-02-28T00:10:00+00:00,-3.208,18.333,33.96
2026-02-28T00:15:00+00:00,-3.496,18.051,33.841
2026-02-28T00:20:00+00:00,-3.538,18.418,33.844
2026-02-28T00:25:00+00:00,-3.551,18.457,33.898
2026-02-28T00:30:00+00:00,-3.456,18.003,33.9
2026-02-28T00:35:00+00:00,-3.453,18.316,33.826
2026-02-28T00:40:00+00:00,-3.513,18.165,33.841
2026-02-28T00:45:00+00:00,-3.673,18.118,33.896
2026-02-28T00:50:00+00:00,-3.663,17.977,33.873
2026-02-28T00:55:00+00:00,-3.59,18.03,33.867
2026-02-28T01:00:00+00:00,-3.599,17.988,33.881
2026-02-28T01:05:00+00:00,-3.427,18.198,33.8
2026-02-28T01:10:00+00:00,-3.376,18.252,33.8
2026-02-28T01:15:00+00:00,-3.427,18.024,33.797
2026-02-28T01:20:00+00:00,-3.528,17.757,33.819
2026-02-28T01:25:00+00:00,-3.565,17.651,33.858
2026-02-28T01:30:00+00:00,-3.637,17.473,33.9
2026-02-28T01:35:00+00:00,-3.564,17.634,33.866
2026-02-28T01:40:00+00:00,-3.579,17.472,33.867
2026-02-28T01:45:00+00:00,-3.592,17.487,33.823
2026-02-28T01:50:00+00:00,-3.566,17.414,33.877
2026-02-28T01:55:00+00:00,-3.532,17.522,33.899
2026-02-28T02:00:00+00:00,-3.452,18.004,33.913
2026-02-28T02:05:00+00:00,-3.55,18.106,33.915
2026-02-28T02:10:00+00:00,-3.628,17.946,33.927
2026-02-28T02:15:00+00:00,-3.521,17.574,33.905
2026-02-28T02:20:00+00:00,-3.423,17.346,33.9
2026-02-28T02:25:00+00:00,-3.448,17.257,33.902
2026-02-28T02:30:00+00:00,-3.427,17.253,33.97
2026-02-28T02:35:00+00:00,-3.493,17.015,33.996
2026-02-28T02:40:00+00:00,-3.509,17.04,33.997
2026-02-28T02:45:00+00:00,-3.502,16.839,33.998
2026-02-28T02:50:00+00:00,-3.559,16.768,34.002
2026-02-28T02:55:00+00:00,-3.566,17.061,34.001
2026-02-28T03:00:00+00:00,-3.693,16.9,34.052
2026-02-28T03:05:00+00:00,-3.809,16.96,34.055
2026-02-28T03:10:00+00:00,-3.767,16.811,34.032
2026-02-28T03:15:00+00:00,-3.758,16.726,34.021
2026-02-28T03:20:00+00:00,-3.773,16.683,34.051
2026-02-28T03:25:00+00:00,-3.769,16.598,34.085
2026-02-28T03:30:00+00:00,-3.796,16.469,34.1
2026-02-28T03:35:00+00:00,-3.819,16.378,34.1
2026-02-28T03:40:00+00:00,-3.823,16.377,34.102
2026-02-28T03:45:00+00:00,-3.79,16.38,34.125
2026-02-28T03:50:00+00:00,-3.844,16.316,34.13
2026-02-28T03:55:00+00:00,-3.835,16.328,34.128
2026-02-28T04:00:00+00:00,-3.859,16.201,34.133
2026-02-28T04:05:00+00:00,-3.828,16.203,34.101
2026-02-28T04:10:00+00:00,-3.848,16.03,34.105
2026-02-28T04:15:00+00:00,-3.922,16.039,34.153
2026-02-28T04:20:00+00:00,-4.096,15.999,34.191
2026-02-28T04:25:00+00:00,-5.385,15.522,33.803
2026-02-28T04:30:00+00:00,-5.499,15.261,33.8
2026-02-28T04:35:00+00:00,-5.475,15.37,33.8
2026-02-28T04:40:00+00:00,-5.418,15.428,33.805
2026-02-28T04:45:00+00:00,-5.42,15.39,33.8
2026-02-28T04:50:00+00:00,-5.446,15.13,33.8
2026-02-28T04:55:00+00:00,-5.5,15.109,33.804
2026-02-28T05:00:00+00:00,-5.481,15.173,33.83
2026-02-28T05:05:00+00:00,-5.542,14.743,33.812
2026-02-28T05:10:00+00:00,-5.489,14.718,33.8
2026-02-28T05:15:00+00:00,-5.508,14.763,33.848
2026-02-28T05:20:00+00:00,-5.544,14.979,33.843
2026-02-28T05:25:00+00:00,-5.572,14.881,33.813
2026-02-28T05:30:00+00:00,-5.569,14.875,33.861
2026-02-28T05:35:00+00:00,-5.489,14.799,33.848
2026-02-28T05:40:00+00:00,-5.534,14.573,33.865
2026-02-28T05:45:00+00:00,-5.513,14.337,33.85
2026-02-28T05:50:00+00:00,-5.453,14.274,33.806
2026-02-28T05:55:00+00:00,-5.366,14.457,33.8
2026-02-28T06:00:00+00:00,-5.4,14.364,33.796
2026-02-28T06:05:00+00:00,-5.338,14.688,33.752
2026-02-28T06:10:00+00:00,-5.194,15.053,33.703
2026-02-28T06:15:00+00:00,-4.718,15.203,33.642
2026-02-28T06:20:00+00:00,-4.628,15.017,33.61
2026-02-28T06:25:00+00:00,-4.592,15.132,33.6
2026-02-28T06:30:00+00:00,-4.522,15.24,33.6
2026-02-28T06:35:00+00:00,-4.501,15.452,33.606
2026-02-28T06:40:00+00:00,-4.475,15.485,33.6
2026-02-28T06:45:00+00:00,-4.428,15.527,33.776
2026-02-28T06:50:00+00:00,-4.363,15.725,33.827
2026-02-28T06:55:00+00:00,-4.233,15.964,33.8
2026-02-28T07:00:00+00:00,-4.171,16.267,33.8
2026-02-28T07:05:00+00:00,-4.238,16.248,33.724
2026-02-28T07:10:00+00:00,-4.233,16.414,33.716
2026-02-28T07:15:00+00:00,-4.295,16.581,33.744
2026-02-28T07:20:00+00:00,-4.33,16.725,33.7
2026-02-28T07:25:00+00:00,-4.369,16.953,33.7
2026-02-28T07:30:00+00:00,-4.313,17.083,33.673
2026-02-28T07:35:00+00:00,-4.2,17.221,33.64
2026-02-28T07:40:00+00:00,-4.128,17.298,33.629
2026-02-28T07:45:00+00:00,-4.087,17.377,33.6
2026-02-28T07:50:00+00:00,-4.103,17.336,33.583
2026-02-28T07:55:00+00:00,-3.797,17.676,33.504
2026-02-28T08:00:00+00:00,-3.8,17.858,33.468
2026-02-28T08:05:00+00:00,-3.557,18.289,33.403
2026-02-28T08:10:00+00:00,-3.285,18.408,33.369
2026-02-28T08:15:00+00:00,-3.262,18.551,33.418
2026-02-28T08:20:00+00:00,-3.11,18.602,33.498
2026-02-28T08:25:00+00:00,-3.014,18.844,33.446
2026-02-28T08:30:00+00:00,-2.893,19.101,33.4
2026-02-28T08:35:00+00:00,-3.007,18.98,33.408
2026-02-28T08:40:00+00:00,-3.125,18.899,33.435
2026-02-28T08:45:00+00:00,-3.095,18.936,33.409
2026-02-28T08:50:00+00:00,-3.116,18.614,33.4
2026-02-28T08:55:00+00:00,-3.207,18.956,33.395
2026-02-28T09:00:00+00:00,-2.809,19.379,33.487
2026-02-28T09:05:00+00:00,-2.476,20.025,33.7
2026-02-28T09:10:00+00:00,-3.083,20.118,33.703
2026-02-28T09:15:00+00:00,-3.114,19.967,33.732
2026-02-28T09:20:00+00:00,-3.087,19.839,33.703
2026-02-28T09:25:00+00:00,-3.137,19.843,33.7
2026-02-28T09:30:00+00:00,-3.244,19.305,33.722
2026-02-28T09:35:00+00:00,-3.109,18.836,33.711
2026-02-28T09:40:00+00:00,-3.052,19.025,33.7
2026-02-28T09:45:00+00:00,-3.233,18.72,33.7
2026-02-28T09:50:00+00:00,-3.09,18.472,33.7
2026-02-28T09:55:00+00:00,-3.093,18.877,33.727
2026-02-28T10:00:00+00:00,-3.168,19.428,33.731
2026-02-28T10:05:00+00:00,-3.181,19.231,33.798
2026-02-28T10:10:00+00:00,-3.143,19.324,33.792
2026-02-28T10:15:00+00:00,-3.156,19.795,33.782
2026-02-28T10:20:00+00:00,-3.41,19.989,33.752
2026-02-28T10:25:00+00:00,-3.298,20.212,33.711
2026-02-28T10:30:00+00:00,-3.315,20.439,33.7
2026-02-28T10:35:00+00:00,-3.198,19.888,33.7
2026-02-28T10:40:00+00:00,-3.042,19.94,33.677
2026-02-28T10:45:00+00:00,-3.11,20.106,33.691
2026-02-28T10:50:00+00:00,-3.166,20.063,33.7
2026-02-28T10:55:00+00:00,-3.113,20.145,33.7
2026-02-28T11:00:00+00:00,-3.138,20.456,33.7
2026-02-28T11:05:00+00:00,-3.162,20.676,33.7
2026-02-28T11:10:00+00:00,-3.015,20.601,33.64
2026-02-28T11:15:00+00:00,-3.007,21.29,33.6
2026-02-28T11:20:00+00:00,-3.062,21.93,33.6
2026-02-28T11:25:00+00:00,-3.08,21.926,33.6
2026-02-28T11:30:00+00:00,-3.147,22.115,33.6
2026-02-28T11:35:00+00:00,-2.892,21.417,33.599
2026-02-28T11:40:00+00:00,-2.763,19.915,33.591
2026-02-28T11:45:00+00:00,-2.852,18.945,33.6
2026-02-28T11:50:00+00:00,-3.031,18.719,33.616
2026-02-28T11:55:00+00:00,-3.099,17.935,33.685
2026-02-28T12:00:00+00:00,-3.09,17.547,33.7
2026-02-28T12:05:00+00:00,-3.249,16.34,33.709
2026-02-28T12:10:00+00:00,-3.37,13.909,33.818
2026-02-28T12:15:00+00:00,-3.24,12.175,33.886
2026-02-28T12:20:00+00:00,-3.282,10.941,33.911
2026-02-28T12:25:00+00:00,-3.156,9.573,33.914
2026-02-28T12:30:00+00:00,-3.489,12.437,33.956
2026-02-28T12:35:00+00:00,-3.602,14.138,33.903
2026-02-28T12:40:00+00:00,-3.739,15.724,33.871
2026-02-28T12:45:00+00:00,-3.822,17.33,33.815
2026-02-28T12:50:00+00:00,-4.039,18.925,33.825
2026-02-28T12:55:00+00:00,-3.92,18.064,33.802
2026-02-28T13:00:00+00:00,-3.884,17.752,33.8
2026-02-28T13:05:00+00:00,-3.792,18.677,33.83
2026-02-28T13:10:00+00:00,-3.834,18.817,33.836
2026-02-28T13:15:00+00:00,-3.835,18.542,33.827
2026-02-28T13:20:00+00:00,-3.819,18.432,33.841
2026-02-28T13:25:00+00:00,-3.837,18.79,33.893
2026-02-28T13:30:00+00:00,-3.772,19.051,33.821
2026-02-28T13:35:00+00:00,-3.699,19.479,33.8
2026-02-28T13:40:00+00:00,-3.737,19.942,33.8
2026-02-28T13:45:00+00:00,-3.74,19.949,33.8
2026-02-28T13:50:00+00:00,-3.858,19.848,33.8
2026-02-28T13:55:00+00:00,-3.815,19.808,33.801
2026-02-28T14:00:00+00:00,-3.678,19.231,33.841
2026-02-28T14:05:00+00:00,-3.969,18.847,33.9
2026-02-28T14:10:00+00:00,-4.07,18.612,33.91
2026-02-28T14:15:00+00:00,-4.094,17.866,33.901
2026-02-28T14:20:00+00:00,-4.16,17.799,33.907
2026-02-28T14:25:00+00:00,-4.182,17.775,33.917
2026-02-28T14:30:00+00:00,-4.152,18.05,33.916
2026-02-28T14:35:00+00:00,-4.13,18.703,33.988
2026-02-28T14:40:00+00:00,-4.178,18.798,33.973
2026-02-28T14:45:00+00:00,-4.171,19.338,33.968
2026-02-28T14:50:00+00:00,-4.254,19.483,33.978
2026-02-28T14:55:00+00:00,-4.266,19.281,33.992
2026-02-28T15:00:00+00:00,-4.318,19.376,34.0
2026-02-28T15:05:00+00:00,-4.235,19.295,33.943
2026-02-28T15:10:00+00:00,-4.255,19.471,33.92
2026-02-28T15:15:00+00:00,-4.225,19.712,33.941
2026-02-28T15:20:00+00:00,-4.33,19.783,33.98
2026-02-28T15:25:00+00:00,-4.343,19.73,33.987
2026-02-28T15:30:00+00:00,-4.169,19.413,33.983
2026-02-28T15:35:00+00:00,-4.208,19.548,34.0
2026-02-28T15:40:00+00:00,-4.256,19.23,34.0
2026-02-28T15:45:00+00:00,-4.249,18.55,34.0
2026-02-28T15:50:00+00:00,-4.295,18.02,33.975
2026-02-28T15:55:00+00:00,-4.318,18.004,33.964
2026-02-28T16:00:00+00:00,-4.333,18.377,33.983
2026-02-28T16:05:00+00:00,-3.832,19.063,34.031
2026-02-28T16:10:00+00:00,-3.049,19.336,33.91
2026-02-28T16:15:00+00:00,-3.03,19.314,33.891
2026-02-28T16:20:00+00:00,-2.939,19.136,33.9
2026-02-28T16:25:00+00:00,-2.841,18.844,33.907
2026-02-28T16:30:00+00:00,-2.974,17.72,34.004
2026-02-28T16:35:00+00:00,-3.215,17.445,34.098
2026-02-28T16:40:00+00:00,-3.13,17.522,34.1
2026-02-28T16:45:00+00:00,-3.139,18.197,34.092
2026-02-28T16:50:00+00:00,-3.171,18.639,34.017
2026-02-28T16:55:00+00:00,-3.059,19.124,33.993
2026-02-28T17:00:00+00:00,-3.005,19.204,33.929
2026-02-28T17:05:00+00:00,-3.212,19.816,33.9
2026-02-28T17:10:00+00:00,-3.213,20.333,33.877
2026-02-28T17:15:00+00:00,-3.426,20.757,33.82
2026-02-28T17:20:00+00:00,-4.111,20.485,33.842
2026-02-28T17:25:00+00:00,-4.016,20.653,33.8
2026-02-28T17:30:00+00:00,-3.991,20.758,33.8
2026-02-28T17:35:00+00:00,-4.087,21.237,33.871
2026-02-28T17:40:00+00:00,-4.183,21.126,33.907
2026-02-28T17:45:00+00:00,-3.965,21.256,33.923
2026-02-28T17:50:00+00:00,-3.925,18.433,33.983
2026-02-28T17:55:00+00:00,-3.912,16.779,34.0
2026-02-28T18:00:00+00:00,-3.854,17.133,33.996
2026-02-28T18:05:00+00:00,-3.853,17.152,33.925
2026-02-28T18:10:00+00:00,-3.923,17.37,33.922
2026-02-28T18:15:00+00:00,-3.935,17.681,33.902
2026-02-28T18:20:00+00:00,-3.884,17.514,33.901
2026-02-28T18:25:00+00:00,-3.946,17.581,33.9
2026-02-28T18:30:00+00:00,-4.037,18.595,33.886
2026-02-28T18:35:00+00:00,-3.816,22.062,33.739
2026-02-28T18:40:00+00:00,-3.808,21.923,33.725
2026-02-28T18:45:00+00:00,-3.821,22.046,33.707
2026-02-28T18:50:00+00:00,-3.831,22.082,33.708
2026-02-28T18:55:00+00:00,-3.72,21.951,33.731
2026-02-28T19:00:00+00:00,-3.891,22.006,33.8
2026-02-28T19:05:00+00:00,-3.867,21.61,33.753
2026-02-28T19:10:00+00:00,-3.773,21.512,33.795
2026-02-28T19:15:00+00:00,-3.885,21.252,33.8
2026-02-28T19:20:00+00:00,-4.029,21.115,33.813
2026-02-28T19:25:00+00:00,-4.033,21.053,33.843
2026-02-28T19:30:00+00:00,-3.996,21.054,33.842
2026-02-28T19:35:00+00:00,-3.785,21.261,33.7
2026-02-28T19:40:00+00:00,-3.78,21.024,33.71
2026-02-28T19:45:00+00:00,-3.896,21.083,33.784
2026-02-28T19:50:00+00:00,-3.981,20.977,33.792
2026-02-28T19:55:00+00:00,-4.058,20.923,33.801
2026-02-28T20:00:00+00:00,-4.132,20.848,33.893
2026-02-28T20:05:00+00:00,-4.042,21.814,33.812
2026-02-28T20:10:00+00:00,-3.954,22.197,33.8
2026-02-28T20:15:00+00:00,-4.017,22.315,33.808
2026-02-28T20:20:00+00:00,-4.033,22.353,33.829
2026-02-28T20:25:00+00:00,-4.016,22.179,33.978
2026-02-28T20:30:00+00:00,-3.361,22.13,33.996
2026-02-28T20:35:00+00:00,-3.317,21.943,34.0
2026-02-28T20:40:00+00:00,-3.26,21.896,33.996
2026-02-28T20:45:00+00:00,-3.26,21.961,34.006
2026-02-28T20:50:00+00:00,-3.291,21.781,34.067
2026-02-28T20:55:00+00:00,-3.508,21.434,34.063
2026-02-28T21:00:00+00:00,-3.411,21.321,34.0
2026-02-28T21:05:00+00:00,-3.278,21.191,34.0
2026-02-28T21:10:00+00:00,-3.374,21.174,34.086
2026-02-28T21:15:00+00:00,-3.464,21.202,34.167
2026-02-28T21:20:00+00:00,-3.491,21.009,34.198
2026-02-28T21:25:00+00:00,-4.021,20.772,33.977
2026-02-28T21:30:00+00:00,-4.42,20.385,33.8
2026-02-28T21:35:00+00:00,-4.398,19.723,33.8
2026-02-28T21:40:00+00:00,-4.464,19.993,33.856
2026-02-28T21:45:00+00:00,-4.561,20.104,33.925
2026-02-28T21:50:00+00:00,-4.459,19.952,33.723
2026-02-28T21:55:00+00:00,-4.471,19.789,33.7
2026-02-28T22:00:00+00:00,-4.53,19.675,33.725
2026-02-28T22:05:00+00:00,-4.539,19.777,33.702
2026-02-28T22:10:00+00:00,-4.506,19.695,33.729
2026-02-28T22:15:00+00:00,-4.575,19.713,33.749
2026-02-28T22:20:00+00:00,-4.517,19.562,33.707
2026-02-28T22:25:00+00:00,-4.466,19.44,33.718
2026-02-28T22:30:00+00:00,-4.572,19.056,33.787
2026-02-28T22:35:00+00:00,-4.524,18.634,33.714
2026-02-28T22:40:00+00:00,-4.552,18.533,33.759
2026-02-28T22:45:00+00:00,-4.564,18.291,33.799
2026-02-28T22:50:00+00:00,-4.6,18.194,33.797
2026-02-28T22:55:00+00:00,-4.612,18.164,33.795
2026-02-28T23:00:00+00:00,-4.595,18.072,33.74
2026-02-28T23:05:00+00:00,-4.489,18.017,33.726
2026-02-28T23:10:00+00:00,-4.493,17.578,33.7
2026-02-28T23:15:00+00:00,-4.59,17.605,33.7
2026-02-28T23:20:00+00:00,-4.575,17.699,33.748
2026-02-28T23:25:00+00:00,-4.728,17.485,33.797
2026-02-28T23:30:00+00:00,-4.728,17.294,33.798
2026-02-28T23:35:00+00:00,-4.664,17.386,33.708
2026-02-28T23:40:00+00:00,-4.623,17.407,33.723
2026-02-28T23:45:00+00:00,-4.677,17.212,33.764
2026-02-28T23:50:00+00:00,-4.612,17.254,33.781
2026-02-28T23:55:00+00:00,-4.633,17.292,33.75
2026-03-01T00:00:00+00:00,-4.735,17.073,33.796
2026-03-01T00:05:00+00:00,-4.577,17.396,33.705
2026-03-01T00:10:00+00:00,-4.499,17.468,33.7
2026-03-01T00:15:00+00:00,-4.513,17.513,33.697
2026-03-01T00:20:00+00:00,-4.591,17.397,33.7
2026-03-01T00:25:00+00:00,-4.595,17.395,33.7
2026-03-01T00:30:00+00:00,-4.674,17.048,33.7
2026-03-01T00:35:00+00:00,-4.581,17.288,33.592
2026-03-01T00:40:00+00:00,-4.585,17.381,33.542
2026-03-01T00:45:00+00:00,-4.644,17.399,33.53
2026-03-01T00:50:00+00:00,-4.914,17.215,33.6
2026-03-01T00:55:00+00:00,-4.966,17.176,33.705
2026-03-01T01:00:00+00:00,-4.979,17.139,33.8
2026-03-01T01:05:00+00:00,-4.87,17.096,33.8
2026-03-01T01:10:00+00:00,-4.887,17.288,33.8
2026-03-01T01:15:00+00:00,-4.895,17.136,33.8
2026-03-01T01:20:00+00:00,-4.884,17.0,33.824
2026-03-01T01:25:00+00:00,-4.992,16.704,33.833
2026-03-01T01:30:00+00:00,-5.024,16.667,33.855
2026-03-01T01:35:00+00:00,-5.059,16.397,33.845
2026-03-01T01:40:00+00:00,-4.998,16.445,33.804
2026-03-01T01:45:00+00:00,-4.954,16.449,33.81
2026-03-01T01:50:00+00:00,-4.955,16.339,33.812
2026-03-01T01:55:00+00:00,-4.918,16.184,33.804
2026-03-01T02:00:00+00:00,-5.003,16.026,33.854
2026-03-01T02:05:00+00:00,-4.9,16.405,33.899
2026-03-01T02:10:00+00:00,-4.881,16.487,33.9
2026-03-01T02:15:00+00:00,-4.881,16.303,33.9
2026-03-01T02:20:00+00:00,-4.929,16.356,33.929
2026-03-01T02:25:00+00:00,-4.922,16.194,33.977
2026-03-01T02:30:00+00:00,-4.668,15.994,34.006
2026-03-01T02:35:00+00:00,-4.024,15.801,34.031
2026-03-01T02:40:00+00:00,-3.577,15.968,34.026
2026-03-01T02:45:00+00:00,-3.526,16.337,34.0
2026-03-01T02:50:00+00:00,-3.549,16.348,34.019
2026-03-01T02:55:00+00:00,-3.491,16.273,34.014
2026-03-01T03:00:00+00:00,-3.421,16.314,34.085
2026-03-01T03:05:00+00:00,-3.459,16.513,34.066
2026-03-01T03:10:00+00:00,-3.47,16.482,34.039
2026-03-01T03:15:00+00:00,-3.519,16.347,34.1
2026-03-01T03:20:00+00:00,-3.399,16.362,34.11
2026-03-01T03:25:00+00:00,-3.548,16.235,34.19
2026-03-01T03:30:00+00:00,-4.245,15.652,33.978
2026-03-01T03:35:00+00:00,-4.582,15.702,33.707
2026-03-01T03:40:00+00:00,-4.546,15.771,33.7
2026-03-01T03:45:00+00:00,-4.585,15.756,33.7
2026-03-01T03:50:00+00:00,-4.538,15.804,33.7
2026-03-01T03:55:00+00:00,-4.591,15.689,33.704
2026-03-01T04:00:00+00:00,-4.697,15.475,33.724
2026-03-01T04:05:00+00:00,-4.675,15.529,33.755
2026-03-01T04:10:00+00:00,-4.716,15.349,33.786
2026-03-01T04:15:00+00:00,-4.748,15.277,33.786
2026-03-01T04:20:00+00:00,-4.742,15.204,33.8
2026-03-01T04:25:00+00:00,-4.801,15.121,33.8
2026-03-01T04:30:00+00:00,-4.829,15.057,33.815
2026-03-01T04:35:00+00:00,-4.773,14.924,33.809
2026-03-01T04:40:00+00:00,-4.819,14.997,33.8
2026-03-01T04:45:00+00:00,-4.865,14.822,33.8
2026-03-01T04:50:00+00:00,-4.882,14.728,33.796
2026-03-01T04:55:00+00:00,-4.783,14.762,33.735
2026-03-01T05:00:00+00:00,-4.784,14.726,33.73
2026-03-01T05:05:00+00:00,-4.872,14.994,33.812
2026-03-01T05:10:00+00:00,-4.921,15.228,33.9
2026-03-01T05:15:00+00:00,-4.878,15.318,33.906
2026-03-01T05:20:00+00:00,-4.906,15.043,33.983
2026-03-01T05:25:00+00:00,-4.943,14.862,33.998
2026-03-01T05:30:00+00:00,-5.156,14.49,33.762
2026-03-01T05:35:00+00:00,-4.975,14.194,33.4
