ValueDate,MVA,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,7.119,-4.03,5.77,33.549
2026-02-26T00:10:00+00:00,7.502,-3.868,6.168,33.534
2026-02-26T00:15:00+00:00,7.256,-3.727,5.904,33.426
2026-02-26T00:20:00+00:00,6.601,-3.708,5.08,33.436
2026-02-26T00:25:00+00:00,6.792,-3.762,5.302,33.505
2026-02-26T00:30:00+00:00,7.343,-3.83,5.976,33.579
2026-02-26T00:35:00+00:00,8.223,-3.706,7.069,33.352
2026-02-26T00:40:00+00:00,9.276,-3.232,7.306,33.362
2026-02-26T00:45:00+00:00,9.438,-3.207,7.026,33.409
2026-02-26T00:50:00+00:00,8.5,-3.271,5.698,33.434
2026-02-26T00:55:00+00:00,8.586,-3.348,5.784,33.433
2026-02-26T01:00:00+00:00,8.66,-3.541,5.864,33.542
2026-02-26T01:05:00+00:00,7.225,-3.693,5.446,33.374
2026-02-26T01:10:00+00:00,7.001,-3.747,5.54,33.343
2026-02-26T01:15:00+00:00,8.078,-3.872,6.821,33.372
2026-02-26T01:20:00+00:00,8.12,-3.84,6.901,33.426
2026-02-26T01:25:00+00:00,7.822,-3.716,6.607,33.47
2026-02-26T01:30:00+00:00,6.621,-3.656,5.146,33.523
2026-02-26T01:35:00+00:00,6.26,-3.622,4.702,33.546
2026-02-26T01:40:00+00:00,5.796,-3.64,4.072,33.603
2026-02-26T01:45:00+00:00,4.71,-3.581,2.514,33.676
2026-02-26T01:50:00+00:00,3.979,-3.5,1.351,33.715
2026-02-26T01:55:00+00:00,3.732,-3.678,0.514,33.766
2026-02-26T02:00:00+00:00,3.672,-3.716,0.328,33.85
2026-02-26T02:05:00+00:00,3.992,-3.605,1.17,33.724
2026-02-26T02:10:00+00:00,4.396,-3.584,2.01,33.701
2026-02-26T02:15:00+00:00,4.831,-3.619,2.673,33.716
2026-02-26T02:20:00+00:00,5.85,-3.684,4.124,33.698
2026-02-26T02:25:00+00:00,6.382,-3.712,4.853,33.716
2026-02-26T02:30:00+00:00,6.398,-3.808,4.81,33.728
2026-02-26T02:35:00+00:00,6.426,-3.724,4.902,33.733
2026-02-26T02:40:00+00:00,6.833,-3.808,5.471,33.757
2026-02-26T02:45:00+00:00,7.719,-4.076,6.888,33.574
2026-02-26T02:50:00+00:00,8.279,-4.311,7.445,33.642
2026-02-26T02:55:00+00:00,8.529,-4.273,7.75,33.683
2026-02-26T03:00:00+00:00,8.488,-4.13,7.79,33.688
2026-02-26T03:05:00+00:00,8.404,-4.096,7.7,33.63
2026-02-26T03:10:00+00:00,8.562,-3.986,7.904,33.514
2026-02-26T03:15:00+00:00,8.14,-3.988,7.448,33.59
2026-02-26T03:20:00+00:00,7.186,-3.979,6.328,33.635
2026-02-26T03:25:00+00:00,6.159,-3.867,5.153,33.691
2026-02-26T03:30:00+00:00,5.706,-3.756,4.653,33.719
2026-02-26T03:35:00+00:00,5.692,-3.828,4.554,33.724
2026-02-26T03:40:00+00:00,6.118,-4.133,4.9,33.774
2026-02-26T03:45:00+00:00,6.104,-3.994,4.976,33.762
2026-02-26T03:50:00+00:00,5.887,-3.913,4.761,33.802
2026-02-26T03:55:00+00:00,5.768,-3.92,4.607,33.84
2026-02-26T04:00:00+00:00,5.072,-3.72,3.818,33.871
2026-02-26T04:05:00+00:00,5.434,-3.641,4.338,33.692
2026-02-26T04:10:00+00:00,5.861,-3.682,4.904,33.654
2026-02-26T04:15:00+00:00,6.014,-3.742,5.028,33.654
2026-02-26T04:20:00+00:00,5.714,-3.74,4.64,33.656
2026-02-26T04:25:00+00:00,4.926,-3.64,3.652,33.678
2026-02-26T04:30:00+00:00,4.8,-3.724,3.35,33.69
2026-02-26T04:35:00+00:00,4.299,-3.657,2.623,33.716
2026-02-26T04:40:00+00:00,4.508,-3.657,2.972,33.714
2026-02-26T04:45:00+00:00,5.07,-3.748,3.742,33.731
2026-02-26T04:50:00+00:00,4.948,-3.69,3.678,33.73
2026-02-26T04:55:00+00:00,4.18,-3.655,2.446,33.774
2026-02-26T05:00:00+00:00,4.086,-3.696,2.162,33.756
2026-02-26T05:05:00+00:00,3.748,-3.635,1.43,33.598
2026-02-26T05:10:00+00:00,3.496,-3.585,-0.053,33.554
2026-02-26T05:15:00+00:00,3.524,-3.576,-0.306,33.576
2026-02-26T05:20:00+00:00,3.64,-3.729,-0.456,33.623
2026-02-26T05:25:00+00:00,3.663,-3.762,0.263,33.562
2026-02-26T05:30:00+00:00,3.681,-3.591,-0.055,33.68
2026-02-26T05:35:00+00:00,3.503,-3.544,0.162,33.743
2026-02-26T05:40:00+00:00,3.406,-3.428,-0.339,33.799
2026-02-26T05:45:00+00:00,3.554,-3.385,-0.93,33.794
2026-02-26T05:50:00+00:00,3.427,-3.403,-0.48,33.727
2026-02-26T05:55:00+00:00,3.456,-3.381,0.358,33.683
2026-02-26T06:00:00+00:00,3.502,-3.35,0.618,33.604
2026-02-26T06:05:00+00:00,4.996,-3.44,0.252,33.507
2026-02-26T06:10:00+00:00,5.976,-3.294,0.755,33.476
2026-02-26T06:15:00+00:00,3.635,-3.572,0.438,33.554
2026-02-26T06:20:00+00:00,3.581,-3.54,0.256,33.516
2026-02-26T06:25:00+00:00,5.131,-3.353,0.193,33.516
2026-02-26T06:30:00+00:00,5.522,-3.33,1.298,33.516
2026-02-26T06:35:00+00:00,5.362,-3.298,2.382,33.392
2026-02-26T06:40:00+00:00,7.347,-3.314,3.81,33.411
2026-02-26T06:45:00+00:00,6.014,-3.372,3.546,33.419
2026-02-26T06:50:00+00:00,5.682,-3.438,4.008,33.34
2026-02-26T06:55:00+00:00,5.816,-3.404,4.207,33.287
2026-02-26T07:00:00+00:00,7.621,-2.843,5.008,33.314
2026-02-26T07:05:00+00:00,8.082,-2.873,5.21,33.306
2026-02-26T07:10:00+00:00,8.764,-3.082,6.109,33.08
2026-02-26T07:15:00+00:00,11.284,-2.824,6.911,33.186
2026-02-26T07:20:00+00:00,9.063,-2.841,5.995,33.127
2026-02-26T07:25:00+00:00,8.801,-2.698,5.513,33.084
2026-02-26T07:30:00+00:00,10.724,-2.554,5.811,33.207
2026-02-26T07:35:00+00:00,10.8,-2.577,6.005,33.091
2026-02-26T07:40:00+00:00,10.558,-2.504,5.542,33.102
2026-02-26T07:45:00+00:00,8.3,-2.606,4.845,33.185
2026-02-26T07:50:00+00:00,7.959,-2.678,5.082,33.129
2026-02-26T07:55:00+00:00,7.892,-2.612,4.982,33.12
2026-02-26T08:00:00+00:00,8.257,-2.639,5.533,33.064
2026-02-26T08:05:00+00:00,8.507,-2.379,4.402,33.09
2026-02-26T08:10:00+00:00,9.856,-2.296,4.076,33.284
2026-02-26T08:15:00+00:00,6.927,-2.319,3.092,33.138
2026-02-26T08:20:00+00:00,6.541,-2.064,2.781,33.06
2026-02-26T08:25:00+00:00,9.329,-1.807,3.794,33.216
2026-02-26T08:30:00+00:00,9.606,-1.856,3.545,33.302
2026-02-26T08:35:00+00:00,9.59,-1.771,3.531,33.288
2026-02-26T08:40:00+00:00,9.391,-1.759,3.049,33.254
2026-02-26T08:45:00+00:00,9.34,-1.748,2.834,33.212
2026-02-26T08:50:00+00:00,9.155,-1.817,2.182,33.224
2026-02-26T08:55:00+00:00,9.077,-1.875,1.865,33.232
2026-02-26T09:00:00+00:00,9.161,-1.836,2.152,33.21
2026-02-26T09:05:00+00:00,9.104,-1.796,1.954,33.232
2026-02-26T09:10:00+00:00,9.104,-1.758,2.016,33.224
2026-02-26T09:15:00+00:00,9.161,-1.724,2.302,33.183
2026-02-26T09:20:00+00:00,9.221,-1.693,2.504,33.226
2026-02-26T09:25:00+00:00,9.262,-1.616,2.6,33.207
2026-02-26T09:30:00+00:00,9.358,-1.597,2.892,33.233
2026-02-26T09:35:00+00:00,9.412,-1.62,3.11,33.252
2026-02-26T09:40:00+00:00,9.282,-1.697,2.536,33.246
2026-02-26T09:45:00+00:00,9.332,-1.696,2.756,33.288
2026-02-26T09:50:00+00:00,9.401,-1.809,3.018,33.34
2026-02-26T09:55:00+00:00,9.346,-1.849,2.965,33.329
2026-02-26T10:00:00+00:00,9.544,-1.674,3.505,33.272
2026-02-26T10:05:00+00:00,9.2,-1.653,2.377,33.3
2026-02-26T10:10:00+00:00,9.225,-1.658,2.534,33.307
2026-02-26T10:15:00+00:00,9.298,-1.538,2.7,33.346
2026-02-26T10:20:00+00:00,7.079,-1.798,2.318,33.181
2026-02-26T10:25:00+00:00,7.53,-1.916,2.03,33.156
2026-02-26T10:30:00+00:00,9.02,-1.812,1.864,33.28
2026-02-26T10:35:00+00:00,8.929,-1.823,1.459,33.284
2026-02-26T10:40:00+00:00,8.96,-1.837,1.422,33.128
2026-02-26T10:45:00+00:00,8.97,-1.932,1.576,33.08
2026-02-26T10:50:00+00:00,9.001,-2.054,1.665,33.084
2026-02-26T10:55:00+00:00,9.174,-2.156,2.343,33.066
2026-02-26T11:00:00+00:00,9.18,-2.226,2.194,33.144
2026-02-26T11:05:00+00:00,8.954,-2.152,2.005,33.261
2026-02-26T11:10:00+00:00,7.378,-1.987,1.999,33.14
2026-02-26T11:15:00+00:00,9.163,-1.884,2.165,33.295
2026-02-26T11:20:00+00:00,7.399,-2.035,2.486,33.181
2026-02-26T11:25:00+00:00,6.346,-2.13,2.362,33.097
2026-02-26T11:30:00+00:00,6.163,-2.172,2.029,33.106
2026-02-26T11:35:00+00:00,6.112,-2.072,1.897,33.091
2026-02-26T11:40:00+00:00,6.016,-1.917,1.557,33.128
2026-02-26T11:45:00+00:00,6.006,-1.732,1.624,33.207
2026-02-26T11:50:00+00:00,5.81,-1.79,0.89,33.363
2026-02-26T11:55:00+00:00,5.78,-1.855,0.408,33.442
2026-02-26T12:00:00+00:00,5.811,-1.882,-0.894,33.497
2026-02-26T12:05:00+00:00,5.755,-1.852,-0.898,33.407
2026-02-26T12:10:00+00:00,5.705,-1.92,-0.426,33.316
2026-02-26T12:15:00+00:00,5.759,-1.894,-0.838,33.224
2026-02-26T12:20:00+00:00,5.642,-1.9,-0.186,33.182
2026-02-26T12:25:00+00:00,6.586,-1.676,0.699,33.165
2026-02-26T12:30:00+00:00,7.338,-1.649,0.895,33.234
2026-02-26T12:35:00+00:00,7.517,-1.65,1.272,33.111
2026-02-26T12:40:00+00:00,8.928,-1.499,1.148,33.183
2026-02-26T12:45:00+00:00,8.916,-1.73,1.17,33.25
2026-02-26T12:50:00+00:00,6.714,-1.978,1.772,33.174
2026-02-26T12:55:00+00:00,5.95,-1.902,1.187,33.156
2026-02-26T13:00:00+00:00,5.822,-2.018,0.522,33.272
2026-02-26T13:05:00+00:00,5.708,-2.024,0.373,33.317
2026-02-26T13:10:00+00:00,5.712,-1.96,0.782,33.194
2026-02-26T13:15:00+00:00,5.743,-2.024,0.542,33.278
2026-02-26T13:20:00+00:00,5.677,-1.992,0.356,33.278
2026-02-26T13:25:00+00:00,5.616,-2.036,0.013,33.269
2026-02-26T13:30:00+00:00,7.058,-1.856,-0.031,33.208
2026-02-26T13:35:00+00:00,5.736,-1.987,0.408,33.173
2026-02-26T13:40:00+00:00,5.776,-2.037,0.522,33.07
2026-02-26T13:45:00+00:00,5.798,-1.93,0.678,33.067
2026-02-26T13:50:00+00:00,5.778,-1.894,0.629,33.047
2026-02-26T13:55:00+00:00,5.797,-1.96,1.064,33.134
2026-02-26T14:00:00+00:00,5.879,-1.969,0.932,33.188
2026-02-26T14:05:00+00:00,5.849,-1.969,0.691,33.194
2026-02-26T14:10:00+00:00,5.973,-1.9,1.255,33.246
2026-02-26T14:15:00+00:00,6.028,-1.869,1.512,33.214
2026-02-26T14:20:00+00:00,6.1,-1.949,1.764,33.206
2026-02-26T14:25:00+00:00,6.064,-1.898,1.72,33.185
2026-02-26T14:30:00+00:00,6.043,-1.862,1.692,33.14
2026-02-26T14:35:00+00:00,8.646,-1.705,2.043,33.264
2026-02-26T14:40:00+00:00,6.786,-1.941,1.663,33.168
2026-02-26T14:45:00+00:00,6.128,-2.144,1.818,33.083
2026-02-26T14:50:00+00:00,6.14,-2.176,1.756,33.088
2026-02-26T14:55:00+00:00,5.922,-2.176,1.051,33.123
2026-02-26T15:00:00+00:00,6.042,-2.238,1.38,33.269
2026-02-26T15:05:00+00:00,6.092,-2.339,1.52,33.367
2026-02-26T15:10:00+00:00,6.136,-2.28,1.654,33.496
2026-02-26T15:15:00+00:00,4.529,-2.031,0.674,33.51
2026-02-26T15:20:00+00:00,3.478,-1.798,0.684,33.492
2026-02-26T15:25:00+00:00,3.738,-1.568,0.665,33.472
2026-02-26T15:30:00+00:00,5.547,-1.47,1.814,33.492
2026-02-26T15:35:00+00:00,6.072,-1.562,1.312,33.49
2026-02-26T15:40:00+00:00,6.232,-1.54,1.917,33.447
2026-02-26T15:45:00+00:00,6.098,-1.473,1.417,33.362
2026-02-26T15:50:00+00:00,6.118,-1.824,1.548,33.23
2026-02-26T15:55:00+00:00,6.246,-1.997,2.026,33.252
2026-02-26T16:00:00+00:00,6.652,-1.988,2.959,33.184
2026-02-26T16:05:00+00:00,6.917,-1.988,3.472,33.1
2026-02-26T16:10:00+00:00,6.871,-2.05,3.451,33.134
2026-02-26T16:15:00+00:00,7.004,-2.049,3.632,33.216
2026-02-26T16:20:00+00:00,6.954,-2.011,3.563,33.206
2026-02-26T16:25:00+00:00,6.711,-2.091,2.992,33.318
2026-02-26T16:30:00+00:00,6.603,-2.235,2.688,33.452
2026-02-26T16:35:00+00:00,6.748,-2.223,3.057,33.484
2026-02-26T16:40:00+00:00,7.047,-2.046,3.65,33.454
2026-02-26T16:45:00+00:00,7.046,-1.975,3.738,33.323
2026-02-26T16:50:00+00:00,7.316,-2.05,4.192,33.13
2026-02-26T16:55:00+00:00,9.77,-2.076,4.742,33.238
2026-02-26T17:00:00+00:00,7.834,-2.302,4.975,33.157
2026-02-26T17:05:00+00:00,8.768,-2.204,4.029,33.124
2026-02-26T17:10:00+00:00,7.456,-2.275,3.598,33.189
2026-02-26T17:15:00+00:00,7.282,-2.331,3.734,33.096
2026-02-26T17:20:00+00:00,9.777,-2.234,3.861,33.203
2026-02-26T17:25:00+00:00,10.125,-2.452,4.545,33.308
2026-02-26T17:30:00+00:00,8.83,-2.529,4.686,33.286
2026-02-26T17:35:00+00:00,7.854,-2.544,4.93,33.124
2026-02-26T17:40:00+00:00,7.988,-2.56,5.115,33.124
2026-02-26T17:45:00+00:00,8.157,-2.534,5.388,33.189
2026-02-26T17:50:00+00:00,7.54,-2.144,4.504,33.435
2026-02-26T17:55:00+00:00,7.52,-2.128,4.491,33.466
2026-02-26T18:00:00+00:00,7.652,-2.244,4.68,33.565
2026-02-26T18:05:00+00:00,7.912,-2.236,5.094,33.548
2026-02-26T18:10:00+00:00,8.381,-2.374,5.783,33.494
2026-02-26T18:15:00+00:00,8.019,-2.188,5.28,33.506
2026-02-26T18:20:00+00:00,7.611,-2.23,4.616,33.452
2026-02-26T18:25:00+00:00,7.712,-2.256,4.78,33.43
2026-02-26T18:30:00+00:00,7.836,-2.23,4.975,33.468
2026-02-26T18:35:00+00:00,7.767,-2.315,4.864,33.294
2026-02-26T18:40:00+00:00,7.776,-2.306,4.871,33.305
2026-02-26T18:45:00+00:00,7.811,-2.284,4.905,33.27
2026-02-26T18:50:00+00:00,7.682,-2.324,4.694,33.252
2026-02-26T18:55:00+00:00,7.606,-2.316,4.607,33.335
2026-02-26T19:00:00+00:00,7.278,-2.376,4.037,33.391
2026-02-26T19:05:00+00:00,7.352,-2.404,4.12,33.397
