ValueDate,MVA,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,17.54,-4.805,15.348,33.305
2026-02-26T00:10:00+00:00,17.682,-4.687,15.516,33.264
2026-02-26T00:15:00+00:00,17.54,-4.696,15.542,33.249
2026-02-26T00:20:00+00:00,17.47,-4.59,15.372,33.263
2026-02-26T00:25:00+00:00,17.314,-4.675,15.346,33.292
2026-02-26T00:30:00+00:00,17.346,-4.732,15.318,33.347
2026-02-26T00:35:00+00:00,17.962,-4.486,15.915,33.216
2026-02-26T00:40:00+00:00,18.44,-4.386,16.401,33.135
2026-02-26T00:45:00+00:00,18.594,-4.306,16.498,33.1
2026-02-26T00:50:00+00:00,18.541,-4.416,16.465,33.1
2026-02-26T00:55:00+00:00,18.418,-4.508,16.358,33.102
2026-02-26T01:00:00+00:00,18.36,-4.555,16.311,33.156
2026-02-26T01:05:00+00:00,18.458,-4.604,16.44,33.15
2026-02-26T01:10:00+00:00,18.603,-4.499,16.282,33.148
2026-02-26T01:15:00+00:00,18.29,-4.546,16.108,33.186
2026-02-26T01:20:00+00:00,18.147,-4.658,15.979,33.216
2026-02-26T01:25:00+00:00,18.11,-4.568,16.056,33.276
2026-02-26T01:30:00+00:00,17.805,-4.614,15.925,33.3
2026-02-26T01:35:00+00:00,17.734,-4.628,15.8,33.3
2026-02-26T01:40:00+00:00,17.653,-4.652,15.708,33.3
2026-02-26T01:45:00+00:00,17.563,-4.686,15.561,33.3
2026-02-26T01:50:00+00:00,17.422,-4.696,15.492,33.335
2026-02-26T01:55:00+00:00,17.436,-4.666,15.47,33.366
2026-02-26T02:00:00+00:00,17.39,-4.616,15.465,33.445
2026-02-26T02:05:00+00:00,17.463,-4.681,15.552,33.35
2026-02-26T02:10:00+00:00,17.509,-4.628,15.699,33.346
2026-02-26T02:15:00+00:00,17.737,-4.684,15.71,33.363
2026-02-26T02:20:00+00:00,17.671,-4.688,15.66,33.35
2026-02-26T02:25:00+00:00,17.573,-4.662,15.592,33.457
2026-02-26T02:30:00+00:00,17.519,-4.676,15.545,33.454
2026-02-26T02:35:00+00:00,17.517,-4.664,15.545,33.47
2026-02-26T02:40:00+00:00,17.382,-4.696,15.432,33.5
2026-02-26T02:45:00+00:00,17.031,-4.608,15.34,33.526
2026-02-26T02:50:00+00:00,16.746,-4.702,15.254,33.58
2026-02-26T02:55:00+00:00,16.58,-4.833,15.032,33.563
2026-02-26T03:00:00+00:00,16.528,-4.738,14.953,33.531
2026-02-26T03:05:00+00:00,16.69,-4.627,15.065,33.514
2026-02-26T03:10:00+00:00,16.616,-4.688,14.872,33.5
2026-02-26T03:15:00+00:00,16.562,-4.871,14.683,33.335
2026-02-26T03:20:00+00:00,15.832,-4.792,14.612,33.059
2026-02-26T03:25:00+00:00,15.74,-4.794,14.508,33.088
2026-02-26T03:30:00+00:00,15.521,-4.893,14.381,33.113
2026-02-26T03:35:00+00:00,15.476,-4.939,14.32,33.124
2026-02-26T03:40:00+00:00,15.474,-4.815,14.226,33.136
2026-02-26T03:45:00+00:00,15.429,-4.926,14.177,33.15
2026-02-26T03:50:00+00:00,15.286,-4.849,14.043,33.166
2026-02-26T03:55:00+00:00,15.22,-4.766,14.048,33.136
2026-02-26T04:00:00+00:00,15.229,-4.704,14.062,33.168
2026-02-26T04:05:00+00:00,15.338,-4.521,14.124,33.008
2026-02-26T04:10:00+00:00,15.24,-4.55,14.048,32.956
2026-02-26T04:15:00+00:00,15.217,-4.523,14.052,32.925
2026-02-26T04:20:00+00:00,15.153,-4.518,13.955,32.967
2026-02-26T04:25:00+00:00,15.114,-4.478,13.964,32.998
2026-02-26T04:30:00+00:00,15.004,-4.505,13.881,33.064
2026-02-26T04:35:00+00:00,15.044,-4.422,14.013,33.056
2026-02-26T04:40:00+00:00,15.082,-4.47,14.054,33.058
2026-02-26T04:45:00+00:00,15.128,-4.464,14.007,33.079
2026-02-26T04:50:00+00:00,15.217,-4.539,14.162,33.067
2026-02-26T04:55:00+00:00,15.263,-4.611,14.218,33.1
2026-02-26T05:00:00+00:00,15.41,-4.618,14.282,33.069
2026-02-26T05:05:00+00:00,15.62,-4.93,14.152,32.966
2026-02-26T05:10:00+00:00,16.324,-4.387,14.26,33.1
2026-02-26T05:15:00+00:00,16.442,-4.412,14.384,33.1
2026-02-26T05:20:00+00:00,16.482,-4.322,14.4,33.1
2026-02-26T05:25:00+00:00,16.471,-4.405,14.313,33.093
2026-02-26T05:30:00+00:00,16.638,-4.341,14.438,33.044
2026-02-26T05:35:00+00:00,16.602,-4.388,14.318,33.044
2026-02-26T05:40:00+00:00,16.734,-4.251,14.492,33.069
2026-02-26T05:45:00+00:00,16.871,-4.297,14.686,33.026
2026-02-26T05:50:00+00:00,16.804,-4.221,14.868,32.974
2026-02-26T05:55:00+00:00,17.001,-4.205,15.052,32.922
2026-02-26T06:00:00+00:00,16.932,-4.19,15.3,32.9
2026-02-26T06:05:00+00:00,18.37,-3.914,16.13,32.911
2026-02-26T06:10:00+00:00,19.99,-3.561,16.804,33.15
2026-02-26T06:15:00+00:00,21.066,-3.504,17.104,33.262
2026-02-26T06:20:00+00:00,21.39,-3.428,17.277,33.268
2026-02-26T06:25:00+00:00,21.702,-3.393,17.498,33.182
2026-02-26T06:30:00+00:00,21.867,-3.295,17.864,33.196
2026-02-26T06:35:00+00:00,22.034,-3.154,18.17,33.192
2026-02-26T06:40:00+00:00,19.558,-3.268,18.562,33.424
2026-02-26T06:45:00+00:00,19.197,-3.189,18.635,33.349
2026-02-26T06:50:00+00:00,19.588,-3.084,18.93,33.392
2026-02-26T06:55:00+00:00,19.708,-3.061,19.084,33.328
2026-02-26T07:00:00+00:00,19.906,-2.926,19.312,33.248
2026-02-26T07:05:00+00:00,20.514,-2.894,19.828,33.239
2026-02-26T07:10:00+00:00,20.787,-2.796,20.118,33.097
2026-02-26T07:15:00+00:00,21.086,-2.7,20.456,33.052
2026-02-26T07:20:00+00:00,21.129,-2.672,20.57,33.28
2026-02-26T07:25:00+00:00,21.286,-2.672,20.688,33.249
2026-02-26T07:30:00+00:00,21.396,-2.654,20.75,33.2
2026-02-26T07:35:00+00:00,21.274,-2.66,20.703,33.105
2026-02-26T07:40:00+00:00,21.321,-2.562,20.888,33.185
2026-02-26T07:45:00+00:00,21.664,-2.507,21.222,33.158
2026-02-26T07:50:00+00:00,21.739,-2.456,21.245,33.15
2026-02-26T07:55:00+00:00,21.611,-2.394,21.187,33.146
2026-02-26T08:00:00+00:00,21.67,-2.46,21.21,33.101
2026-02-26T08:05:00+00:00,21.873,-2.292,21.259,32.985
2026-02-26T08:10:00+00:00,22.099,-2.27,21.435,33.004
2026-02-26T08:15:00+00:00,22.249,-2.3,21.577,33.1
2026-02-26T08:20:00+00:00,22.534,-2.226,21.792,33.058
2026-02-26T08:25:00+00:00,22.648,-2.168,21.908,33.079
2026-02-26T08:30:00+00:00,22.548,-2.391,21.908,33.1
2026-02-26T08:35:00+00:00,22.638,-2.383,21.925,33.1
2026-02-26T08:40:00+00:00,22.694,-2.41,21.967,33.071
2026-02-26T08:45:00+00:00,22.704,-2.391,21.822,33.021
2026-02-26T08:50:00+00:00,22.653,-2.252,21.812,32.948
2026-02-26T08:55:00+00:00,22.639,-1.951,21.726,32.95
2026-02-26T09:00:00+00:00,22.912,-1.95,21.949,32.977
2026-02-26T09:05:00+00:00,22.933,-2.058,21.994,32.992
2026-02-26T09:10:00+00:00,22.908,-2.022,21.994,33.014
2026-02-26T09:15:00+00:00,22.949,-2.101,22.045,32.947
2026-02-26T09:20:00+00:00,22.859,-2.324,22.171,33.032
2026-02-26T09:25:00+00:00,22.986,-1.964,22.263,33.049
2026-02-26T09:30:00+00:00,22.759,-2.081,22.103,33.073
2026-02-26T09:35:00+00:00,22.644,-2.157,21.966,33.1
2026-02-26T09:40:00+00:00,22.633,-2.234,21.945,33.066
2026-02-26T09:45:00+00:00,22.49,-2.47,21.805,33.1
2026-02-26T09:50:00+00:00,22.389,-2.399,21.762,33.1
2026-02-26T09:55:00+00:00,22.576,-2.302,21.947,33.1
2026-02-26T10:00:00+00:00,22.884,-2.487,22.263,33.092
2026-02-26T10:05:00+00:00,22.786,-2.464,22.236,33.044
2026-02-26T10:10:00+00:00,23.008,-2.214,22.338,33.077
2026-02-26T10:15:00+00:00,22.891,-2.176,22.19,33.1
2026-02-26T10:20:00+00:00,22.818,-2.123,22.144,33.1
2026-02-26T10:25:00+00:00,22.851,-2.085,22.122,33.061
2026-02-26T10:30:00+00:00,22.853,-2.266,22.156,32.989
2026-02-26T10:35:00+00:00,22.63,-2.398,22.019,33.046
2026-02-26T10:40:00+00:00,22.44,-2.452,21.723,32.92
2026-02-26T10:45:00+00:00,22.605,-2.311,21.851,32.9
2026-02-26T10:50:00+00:00,22.722,-2.308,22.009,32.909
2026-02-26T10:55:00+00:00,23.398,-2.324,22.351,33.128
2026-02-26T11:00:00+00:00,23.654,-2.254,22.414,33.244
2026-02-26T11:05:00+00:00,23.414,-2.294,22.29,33.335
2026-02-26T11:10:00+00:00,23.476,-2.274,22.312,33.344
2026-02-26T11:15:00+00:00,23.437,-2.214,22.35,33.328
2026-02-26T11:20:00+00:00,23.13,-2.162,22.455,33.427
2026-02-26T11:25:00+00:00,23.129,-2.078,22.408,33.426
2026-02-26T11:30:00+00:00,23.063,-2.011,22.323,33.353
2026-02-26T11:35:00+00:00,22.995,-2.006,22.179,33.39
2026-02-26T11:40:00+00:00,22.906,-2.1,21.966,33.451
