ValueDate,MVA,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,16.694,4.63,-16.113,33.886
2026-02-26T00:10:00+00:00,16.788,4.485,-16.211,33.844
2026-02-26T00:15:00+00:00,16.8,4.617,-16.245,33.863
2026-02-26T00:20:00+00:00,17.05,4.559,-16.534,33.874
2026-02-26T00:25:00+00:00,16.878,4.592,-16.318,33.901
2026-02-26T00:30:00+00:00,16.901,4.446,-16.23,33.766
2026-02-26T00:35:00+00:00,17.106,4.33,-16.316,33.469
2026-02-26T00:40:00+00:00,17.246,4.297,-16.494,33.397
2026-02-26T00:45:00+00:00,16.872,4.108,-16.154,33.352
2026-02-26T00:50:00+00:00,16.882,4.238,-16.124,33.355
2026-02-26T00:55:00+00:00,16.886,4.173,-15.994,33.189
2026-02-26T01:00:00+00:00,16.766,4.324,-15.824,33.192
2026-02-26T01:05:00+00:00,17.316,4.259,-16.602,33.255
2026-02-26T01:10:00+00:00,17.484,4.31,-16.791,33.269
2026-02-26T01:15:00+00:00,17.077,4.408,-16.393,33.327
2026-02-26T01:20:00+00:00,16.902,4.444,-16.179,33.397
2026-02-26T01:25:00+00:00,16.976,4.47,-16.123,33.445
2026-02-26T01:30:00+00:00,16.743,4.59,-15.947,33.45
2026-02-26T01:35:00+00:00,16.546,4.565,-15.761,33.349
2026-02-26T01:40:00+00:00,16.157,4.554,-15.274,33.258
2026-02-26T01:45:00+00:00,16.338,4.55,-15.437,33.284
2026-02-26T01:50:00+00:00,16.392,4.582,-15.472,33.284
2026-02-26T01:55:00+00:00,16.589,4.576,-15.772,33.396
2026-02-26T02:00:00+00:00,16.236,4.595,-15.436,33.494
2026-02-26T02:05:00+00:00,16.642,4.568,-15.68,33.299
2026-02-26T02:10:00+00:00,16.222,4.451,-15.326,33.336
2026-02-26T02:15:00+00:00,15.971,4.434,-15.167,33.425
2026-02-26T02:20:00+00:00,15.754,4.393,-14.942,33.388
2026-02-26T02:25:00+00:00,15.433,4.344,-14.648,33.378
2026-02-26T02:30:00+00:00,15.034,4.514,-14.214,33.385
2026-02-26T02:35:00+00:00,14.83,4.279,-14.0,33.484
2026-02-26T02:40:00+00:00,14.703,4.449,-13.907,33.567
2026-02-26T02:45:00+00:00,14.578,4.503,-13.81,33.602
2026-02-26T02:50:00+00:00,14.581,4.448,-13.819,33.644
2026-02-26T02:55:00+00:00,14.415,4.409,-13.713,33.65
2026-02-26T03:00:00+00:00,14.433,4.506,-13.678,33.656
2026-02-26T03:05:00+00:00,14.364,4.402,-13.59,33.591
2026-02-26T03:10:00+00:00,14.75,4.4,-13.942,33.448
2026-02-26T03:15:00+00:00,14.886,4.434,-14.137,33.455
2026-02-26T03:20:00+00:00,14.326,4.51,-13.54,33.464
2026-02-26T03:25:00+00:00,14.375,4.558,-13.554,33.526
2026-02-26T03:30:00+00:00,14.949,4.537,-14.13,33.546
2026-02-26T03:35:00+00:00,15.496,4.558,-14.666,33.64
2026-02-26T03:40:00+00:00,16.072,4.601,-15.402,33.655
2026-02-26T03:45:00+00:00,16.247,4.556,-15.578,33.653
2026-02-26T03:50:00+00:00,16.267,4.528,-15.575,33.644
2026-02-26T03:55:00+00:00,16.425,4.487,-15.748,33.582
2026-02-26T04:00:00+00:00,16.385,4.605,-15.664,33.557
2026-02-26T04:05:00+00:00,16.685,4.517,-15.966,33.472
2026-02-26T04:10:00+00:00,16.462,4.551,-15.809,33.583
2026-02-26T04:15:00+00:00,16.646,4.53,-15.856,33.563
2026-02-26T04:20:00+00:00,16.768,4.634,-15.911,33.417
2026-02-26T04:25:00+00:00,16.697,4.632,-15.792,33.439
2026-02-26T04:30:00+00:00,16.702,4.666,-15.955,33.556
2026-02-26T04:35:00+00:00,16.594,4.633,-15.856,33.642
2026-02-26T04:40:00+00:00,16.726,4.566,-15.912,33.484
2026-02-26T04:45:00+00:00,16.48,4.539,-15.772,33.606
2026-02-26T04:50:00+00:00,16.412,4.637,-15.646,33.576
2026-02-26T04:55:00+00:00,16.47,4.616,-15.684,33.481
2026-02-26T05:00:00+00:00,16.197,4.466,-15.33,33.468
2026-02-26T05:05:00+00:00,16.336,4.398,-15.539,33.352
2026-02-26T05:10:00+00:00,15.684,4.413,-14.945,33.431
2026-02-26T05:15:00+00:00,15.529,4.277,-14.636,33.446
2026-02-26T05:20:00+00:00,15.058,4.384,-14.247,33.443
2026-02-26T05:25:00+00:00,15.417,4.311,-14.563,33.298
2026-02-26T05:30:00+00:00,15.06,4.346,-14.135,33.15
2026-02-26T05:35:00+00:00,15.884,4.182,-14.75,33.119
2026-02-26T05:40:00+00:00,16.66,4.382,-15.786,33.18
2026-02-26T05:45:00+00:00,16.828,4.358,-15.99,33.194
2026-02-26T05:50:00+00:00,16.896,4.48,-16.047,33.185
2026-02-26T05:55:00+00:00,17.039,4.26,-16.315,33.281
2026-02-26T06:00:00+00:00,16.982,4.36,-16.266,33.253
2026-02-26T06:05:00+00:00,17.456,4.258,-16.802,33.284
2026-02-26T06:10:00+00:00,18.22,3.924,-17.452,33.29
2026-02-26T06:15:00+00:00,18.627,3.826,-17.96,33.397
2026-02-26T06:20:00+00:00,18.742,3.758,-18.236,33.49
2026-02-26T06:25:00+00:00,19.154,3.654,-18.552,33.282
2026-02-26T06:30:00+00:00,19.229,3.432,-18.666,33.214
2026-02-26T06:35:00+00:00,19.727,3.623,-19.22,33.332
2026-02-26T06:40:00+00:00,20.024,3.54,-19.38,33.27
2026-02-26T06:45:00+00:00,20.136,3.394,-19.51,33.308
2026-02-26T06:50:00+00:00,20.292,3.27,-19.535,33.134
2026-02-26T06:55:00+00:00,20.489,3.331,-19.829,33.15
2026-02-26T07:00:00+00:00,21.322,3.213,-20.656,33.378
2026-02-26T07:05:00+00:00,21.796,3.074,-21.316,33.565
2026-02-26T07:10:00+00:00,22.687,2.979,-22.311,33.508
2026-02-26T07:15:00+00:00,22.635,2.966,-22.28,33.495
2026-02-26T07:20:00+00:00,22.66,3.032,-22.405,33.614
2026-02-26T07:25:00+00:00,22.952,3.04,-22.684,33.538
2026-02-26T07:30:00+00:00,23.483,2.883,-23.034,33.326
2026-02-26T07:35:00+00:00,23.348,2.786,-22.651,33.262
2026-02-26T07:40:00+00:00,23.352,2.622,-23.072,33.652
2026-02-26T07:45:00+00:00,23.302,2.81,-22.938,33.498
2026-02-26T07:50:00+00:00,23.366,2.738,-22.922,33.461
2026-02-26T07:55:00+00:00,23.81,2.918,-23.42,33.42
2026-02-26T08:00:00+00:00,23.951,2.659,-23.16,33.236
2026-02-26T08:05:00+00:00,24.074,2.695,-23.451,33.188
2026-02-26T08:10:00+00:00,24.593,2.602,-23.997,33.276
2026-02-26T08:15:00+00:00,24.887,2.569,-24.351,33.341
2026-02-26T08:20:00+00:00,24.95,2.582,-24.352,33.311
2026-02-26T08:25:00+00:00,24.91,2.586,-24.172,33.142
2026-02-26T08:30:00+00:00,24.713,2.505,-24.066,33.167
2026-02-26T08:35:00+00:00,25.167,2.46,-24.55,33.304
2026-02-26T08:40:00+00:00,25.376,2.455,-24.853,33.338
2026-02-26T08:45:00+00:00,24.99,2.572,-24.345,33.277
2026-02-26T08:50:00+00:00,24.782,2.446,-24.102,33.212
2026-02-26T08:55:00+00:00,24.882,2.26,-23.946,33.189
2026-02-26T09:00:00+00:00,24.846,2.212,-24.158,33.402
2026-02-26T09:05:00+00:00,24.648,2.166,-24.01,33.552
2026-02-26T09:10:00+00:00,24.581,2.182,-23.885,33.554
2026-02-26T09:15:00+00:00,24.713,2.168,-23.97,33.483
2026-02-26T09:20:00+00:00,25.054,2.227,-24.306,33.382
2026-02-26T09:25:00+00:00,26.018,2.315,-25.156,33.376
2026-02-26T09:30:00+00:00,25.748,2.21,-24.914,33.392
2026-02-26T09:35:00+00:00,20.551,1.624,-19.737,33.474
2026-02-26T09:40:00+00:00,19.467,1.354,-18.675,33.548
2026-02-26T09:45:00+00:00,23.929,1.698,-23.206,33.528
2026-02-26T09:50:00+00:00,25.946,1.95,-25.19,33.526
2026-02-26T09:55:00+00:00,24.726,2.165,-23.892,33.533
2026-02-26T10:00:00+00:00,19.412,1.703,-18.474,33.467
2026-02-26T10:05:00+00:00,17.688,1.418,-16.644,33.348
2026-02-26T10:10:00+00:00,17.386,1.14,-16.099,33.283
2026-02-26T10:15:00+00:00,16.826,0.941,-15.758,33.342
2026-02-26T10:20:00+00:00,16.149,0.918,-15.014,33.375
2026-02-26T10:25:00+00:00,16.245,0.812,-15.224,33.447
2026-02-26T10:30:00+00:00,16.488,0.944,-15.492,33.484
2026-02-26T10:35:00+00:00,16.758,0.874,-15.808,33.422
2026-02-26T10:40:00+00:00,16.59,0.808,-15.634,33.317
2026-02-26T10:45:00+00:00,17.679,1.002,-17.072,33.604
2026-02-26T10:50:00+00:00,16.402,0.807,-15.744,33.549
2026-02-26T10:55:00+00:00,16.285,0.754,-15.74,33.506
2026-02-26T11:00:00+00:00,16.746,0.646,-16.166,33.602
2026-02-26T11:05:00+00:00,17.155,0.532,-16.715,33.731
2026-02-26T11:10:00+00:00,24.103,1.645,-23.691,33.607
2026-02-26T11:15:00+00:00,26.273,1.798,-25.876,33.562
2026-02-26T11:20:00+00:00,26.507,1.902,-26.168,33.586
2026-02-26T11:25:00+00:00,25.396,1.758,-24.945,33.634
2026-02-26T11:30:00+00:00,25.422,1.784,-25.032,33.612
2026-02-26T11:35:00+00:00,24.599,1.886,-24.355,33.77
2026-02-26T11:40:00+00:00,23.968,1.962,-23.802,33.834
2026-02-26T11:45:00+00:00,23.597,1.832,-23.452,33.793
2026-02-26T11:50:00+00:00,23.962,1.886,-23.658,33.657
2026-02-26T11:55:00+00:00,23.304,1.977,-22.88,33.652
2026-02-26T12:00:00+00:00,23.766,1.816,-23.454,33.776
2026-02-26T12:05:00+00:00,23.968,1.89,-23.567,33.653
2026-02-26T12:10:00+00:00,24.42,1.851,-24.078,33.638
2026-02-26T12:15:00+00:00,24.419,2.058,-24.033,33.643
2026-02-26T12:20:00+00:00,24.529,2.009,-24.142,33.652
2026-02-26T12:25:00+00:00,24.522,1.864,-24.12,33.64
2026-02-26T12:30:00+00:00,24.809,1.869,-24.436,33.74
2026-02-26T12:35:00+00:00,24.728,1.788,-24.396,33.684
2026-02-26T12:40:00+00:00,24.977,1.814,-24.382,33.486
2026-02-26T12:45:00+00:00,25.38,1.834,-24.908,33.52
2026-02-26T12:50:00+00:00,25.046,1.88,-24.709,33.586
2026-02-26T12:55:00+00:00,24.536,1.768,-24.17,33.652
2026-02-26T13:00:00+00:00,24.81,1.776,-24.518,33.678
2026-02-26T13:05:00+00:00,25.311,1.664,-25.134,33.672
2026-02-26T13:10:00+00:00,25.596,1.67,-25.288,33.624
2026-02-26T13:15:00+00:00,25.328,1.792,-25.178,33.754
2026-02-26T13:20:00+00:00,25.075,1.826,-24.954,33.753
2026-02-26T13:25:00+00:00,24.848,1.881,-24.614,33.763
2026-02-26T13:30:00+00:00,24.866,1.892,-24.55,33.666
2026-02-26T13:35:00+00:00,25.053,1.838,-24.74,33.632
2026-02-26T13:40:00+00:00,24.846,1.969,-24.456,33.616
2026-02-26T13:45:00+00:00,24.022,1.831,-23.7,33.665
2026-02-26T13:50:00+00:00,24.136,1.742,-23.848,33.761
2026-02-26T13:55:00+00:00,23.597,1.795,-23.298,33.86
2026-02-26T14:00:00+00:00,23.458,1.814,-23.226,33.928
2026-02-26T14:05:00+00:00,23.455,1.902,-23.127,33.837
2026-02-26T14:10:00+00:00,24.044,1.866,-23.782,33.779
2026-02-26T14:15:00+00:00,24.056,1.758,-23.916,33.879
2026-02-26T14:20:00+00:00,23.801,1.762,-23.608,33.922
2026-02-26T14:25:00+00:00,24.062,1.848,-23.778,33.77
2026-02-26T14:30:00+00:00,23.742,2.031,-23.402,33.734
2026-02-26T14:35:00+00:00,23.832,2.14,-23.579,33.781
2026-02-26T14:40:00+00:00,23.671,2.162,-23.431,33.85
2026-02-26T14:45:00+00:00,23.722,2.128,-23.278,33.768
2026-02-26T14:50:00+00:00,24.086,2.18,-23.636,33.652
2026-02-26T14:55:00+00:00,24.44,2.18,-24.018,33.66
2026-02-26T15:00:00+00:00,24.648,2.197,-24.24,33.704
2026-02-26T15:05:00+00:00,24.679,2.21,-24.317,33.742
2026-02-26T15:10:00+00:00,24.93,1.982,-24.483,33.748
2026-02-26T15:15:00+00:00,25.187,1.952,-24.781,33.754
2026-02-26T15:20:00+00:00,25.515,2.11,-25.178,33.825
2026-02-26T15:25:00+00:00,25.747,1.891,-25.238,33.717
2026-02-26T15:30:00+00:00,25.653,1.94,-25.234,33.695
2026-02-26T15:35:00+00:00,25.752,1.791,-25.348,33.671
2026-02-26T15:40:00+00:00,26.49,1.732,-26.058,33.561
2026-02-26T15:45:00+00:00,26.336,1.721,-25.696,33.431
2026-02-26T15:50:00+00:00,26.078,1.91,-25.369,33.391
2026-02-26T15:55:00+00:00,26.16,1.974,-25.463,33.426
2026-02-26T16:00:00+00:00,25.253,2.084,-24.505,33.406
2026-02-26T16:05:00+00:00,22.912,2.177,-22.278,33.519
2026-02-26T16:10:00+00:00,22.275,2.227,-21.804,33.62
2026-02-26T16:15:00+00:00,22.29,2.156,-21.795,33.522
2026-02-26T16:20:00+00:00,22.412,2.218,-21.927,33.432
2026-02-26T16:25:00+00:00,22.088,2.24,-21.712,33.502
2026-02-26T16:30:00+00:00,21.848,2.23,-21.492,33.603
2026-02-26T16:35:00+00:00,21.908,2.284,-21.636,33.72
2026-02-26T16:40:00+00:00,21.976,2.384,-21.653,33.648
2026-02-26T16:45:00+00:00,22.006,2.434,-21.658,33.645
2026-02-26T16:50:00+00:00,22.545,2.292,-22.15,33.565
2026-02-26T16:55:00+00:00,23.961,2.211,-23.304,33.453
2026-02-26T17:00:00+00:00,23.97,2.436,-23.44,33.492
2026-02-26T17:05:00+00:00,23.818,2.294,-23.096,33.323
2026-02-26T17:10:00+00:00,24.018,2.222,-23.382,33.35
2026-02-26T17:15:00+00:00,24.17,2.311,-23.552,33.378
2026-02-26T17:20:00+00:00,24.507,2.214,-23.84,33.322
2026-02-26T17:25:00+00:00,24.618,2.29,-24.024,33.409
2026-02-26T17:30:00+00:00,23.178,2.376,-22.594,33.432
2026-02-26T17:35:00+00:00,23.704,2.554,-23.036,33.283
2026-02-26T17:40:00+00:00,23.438,2.426,-22.772,33.31
2026-02-26T17:45:00+00:00,23.614,2.512,-22.932,33.392
2026-02-26T17:50:00+00:00,23.292,2.644,-22.785,33.528
2026-02-26T17:55:00+00:00,23.358,2.722,-22.906,33.564
2026-02-26T18:00:00+00:00,23.236,2.692,-22.703,33.636
2026-02-26T18:05:00+00:00,23.118,2.799,-22.496,33.628
2026-02-26T18:10:00+00:00,23.432,2.92,-22.943,33.716
2026-02-26T18:15:00+00:00,23.184,2.784,-22.746,33.657
2026-02-26T18:20:00+00:00,22.795,2.851,-22.251,33.5
2026-02-26T18:25:00+00:00,22.679,2.767,-22.069,33.525
2026-02-26T18:30:00+00:00,22.334,2.802,-21.722,33.562
2026-02-26T18:35:00+00:00,22.143,2.798,-21.72,33.588
2026-02-26T18:40:00+00:00,22.108,2.84,-21.624,33.619
2026-02-26T18:45:00+00:00,22.334,2.75,-21.888,33.596
2026-02-26T18:50:00+00:00,22.126,2.714,-21.673,33.553
2026-02-26T18:55:00+00:00,22.358,2.802,-22.093,33.646
2026-02-26T19:00:00+00:00,23.159,2.887,-22.906,33.71
2026-02-26T19:05:00+00:00,26.558,2.827,-25.907,33.391
2026-02-26T19:10:00+00:00,27.044,2.74,-26.282,33.242
2026-02-26T19:15:00+00:00,26.719,2.588,-25.844,33.228
2026-02-26T19:20:00+00:00,26.842,2.814,-26.123,33.322
2026-02-26T19:25:00+00:00,26.395,2.85,-25.77,33.394
2026-02-26T19:30:00+00:00,26.239,2.866,-25.743,33.53
2026-02-26T19:35:00+00:00,26.146,2.95,-25.688,33.56
2026-02-26T19:40:00+00:00,26.029,2.932,-25.722,33.574
2026-02-26T19:45:00+00:00,25.911,2.897,-25.628,33.539
2026-02-26T19:50:00+00:00,25.756,2.968,-25.298,33.513
2026-02-26T19:55:00+00:00,25.964,2.956,-25.473,33.538
2026-02-26T20:00:00+00:00,25.652,3.047,-25.078,33.5
2026-02-26T20:05:00+00:00,25.246,3.004,-24.68,33.496
2026-02-26T20:10:00+00:00,24.865,3.146,-24.412,33.548
2026-02-26T20:15:00+00:00,25.1,3.152,-24.72,33.574
2026-02-26T20:20:00+00:00,25.008,3.044,-24.343,33.146
2026-02-26T20:25:00+00:00,24.478,3.321,-23.869,33.219
2026-02-26T20:30:00+00:00,24.107,3.275,-23.384,33.226
2026-02-26T20:35:00+00:00,24.012,3.186,-23.318,33.191
2026-02-26T20:40:00+00:00,23.774,3.08,-23.238,33.338
2026-02-26T20:45:00+00:00,23.614,3.043,-23.232,33.498
2026-02-26T20:50:00+00:00,23.304,3.258,-22.786,33.432
2026-02-26T20:55:00+00:00,23.054,3.278,-22.554,33.412
2026-02-26T21:00:00+00:00,23.225,3.268,-22.669,33.506
2026-02-26T21:05:00+00:00,23.069,3.188,-22.559,33.548
2026-02-26T21:10:00+00:00,22.365,3.335,-21.995,33.74
2026-02-26T21:15:00+00:00,22.751,3.468,-22.377,33.816
2026-02-26T21:20:00+00:00,22.399,3.472,-22.156,33.847
2026-02-26T21:25:00+00:00,22.158,3.478,-21.946,33.876
2026-02-26T21:30:00+00:00,21.46,3.476,-21.34,33.934
2026-02-26T21:35:00+00:00,21.319,3.556,-21.112,33.943
2026-02-26T21:40:00+00:00,21.519,3.628,-21.151,33.926
2026-02-26T21:45:00+00:00,21.45,3.765,-20.914,33.598
2026-02-26T21:50:00+00:00,21.242,3.713,-20.598,33.5
2026-02-26T21:55:00+00:00,21.316,3.751,-20.592,33.252
2026-02-26T22:00:00+00:00,20.8,3.766,-20.13,33.274
2026-02-26T22:05:00+00:00,20.908,3.657,-20.314,33.323
2026-02-26T22:10:00+00:00,20.468,3.734,-19.939,33.4
2026-02-26T22:15:00+00:00,20.609,3.846,-20.056,33.444
2026-02-26T22:20:00+00:00,20.592,3.932,-20.042,33.466
2026-02-26T22:25:00+00:00,20.364,4.034,-19.928,33.482
2026-02-26T22:30:00+00:00,20.348,4.08,-19.824,33.459
2026-02-26T22:35:00+00:00,19.852,4.059,-19.239,33.32
2026-02-26T22:40:00+00:00,20.097,4.122,-19.438,33.272
2026-02-26T22:45:00+00:00,19.838,4.195,-19.073,33.289
2026-02-26T22:50:00+00:00,19.722,4.31,-18.969,33.377
2026-02-26T22:55:00+00:00,19.473,4.166,-18.817,33.418
2026-02-26T23:00:00+00:00,19.328,4.016,-18.714,33.451
2026-02-26T23:05:00+00:00,19.072,3.99,-18.541,33.53
2026-02-26T23:10:00+00:00,18.66,3.973,-18.039,33.37
2026-02-26T23:15:00+00:00,18.33,3.948,-17.447,33.266
2026-02-26T23:20:00+00:00,18.154,4.068,-17.454,33.358
2026-02-26T23:25:00+00:00,17.582,3.988,-16.934,33.454
2026-02-26T23:30:00+00:00,17.202,4.039,-16.451,33.36
2026-02-26T23:35:00+00:00,17.364,4.0,-16.609,33.322
2026-02-26T23:40:00+00:00,17.598,4.004,-16.88,33.422
2026-02-26T23:45:00+00:00,17.699,4.22,-17.026,33.566
2026-02-26T23:50:00+00:00,17.91,4.204,-17.212,33.442
2026-02-26T23:55:00+00:00,17.741,4.226,-17.086,33.439
2026-02-27T00:00:00+00:00,17.752,4.226,-17.09,33.482
2026-02-27T00:05:00+00:00,18.017,4.244,-17.376,33.483
2026-02-27T00:10:00+00:00,18.524,4.249,-17.965,33.536
2026-02-27T00:15:00+00:00,18.546,4.322,-17.949,33.574
2026-02-27T00:20:00+00:00,18.444,4.422,-17.8,33.606
