ValueDate,MVA,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,4.102,1.012,-3.956,11.1
2026-02-26T00:10:00+00:00,4.192,1.0,-4.032,11.034
2026-02-26T00:15:00+00:00,4.166,1.004,-4.016,11.0
2026-02-26T00:20:00+00:00,4.166,0.994,-4.001,11.0
2026-02-26T00:25:00+00:00,4.171,1.008,-4.004,11.074
2026-02-26T00:30:00+00:00,4.124,0.948,-3.992,11.1
2026-02-26T00:35:00+00:00,4.228,0.955,-4.088,11.014
2026-02-26T00:40:00+00:00,4.206,0.948,-4.046,11.0
2026-02-26T00:45:00+00:00,4.258,0.944,-4.09,11.0
2026-02-26T00:50:00+00:00,4.271,0.922,-4.099,11.033
2026-02-26T00:55:00+00:00,4.308,1.033,-4.1,11.1
2026-02-26T01:00:00+00:00,4.276,1.028,-4.078,11.1
2026-02-26T01:05:00+00:00,4.331,1.026,-4.129,11.1
2026-02-26T01:10:00+00:00,4.35,1.042,-4.154,11.1
2026-02-26T01:15:00+00:00,4.306,1.044,-4.114,11.1
2026-02-26T01:20:00+00:00,4.278,1.061,-4.084,11.1
2026-02-26T01:25:00+00:00,4.255,1.076,-4.05,11.1
2026-02-26T01:30:00+00:00,4.21,1.055,-4.018,11.11
2026-02-26T01:35:00+00:00,4.194,1.127,-3.996,11.1
2026-02-26T01:40:00+00:00,4.167,1.27,-3.97,11.1
2026-02-26T01:45:00+00:00,4.093,1.202,-3.911,11.134
2026-02-26T01:50:00+00:00,4.022,0.953,-3.878,11.1
2026-02-26T01:55:00+00:00,3.988,0.985,-3.845,11.1
2026-02-26T02:00:00+00:00,3.972,0.956,-3.843,11.1
2026-02-26T02:05:00+00:00,3.96,0.967,-3.828,11.1
2026-02-26T02:10:00+00:00,3.964,0.938,-3.836,11.1
2026-02-26T02:15:00+00:00,3.995,0.941,-3.88,11.1
2026-02-26T02:20:00+00:00,4.002,0.956,-3.886,11.1
2026-02-26T02:25:00+00:00,4.028,0.982,-3.904,11.1
2026-02-26T02:30:00+00:00,3.941,0.944,-3.824,11.1
2026-02-26T02:35:00+00:00,3.936,0.956,-3.796,11.1
2026-02-26T02:40:00+00:00,3.939,0.961,-3.815,11.1
2026-02-26T02:45:00+00:00,3.939,0.946,-3.843,11.103
2026-02-26T02:50:00+00:00,3.916,0.922,-3.824,11.17
2026-02-26T02:55:00+00:00,3.906,0.92,-3.806,11.194
2026-02-26T03:00:00+00:00,3.864,0.932,-3.775,11.2
2026-02-26T03:05:00+00:00,3.857,0.92,-3.76,11.133
2026-02-26T03:10:00+00:00,3.814,0.916,-3.706,11.1
2026-02-26T03:15:00+00:00,3.789,0.932,-3.687,11.164
2026-02-26T03:20:00+00:00,3.766,0.915,-3.668,11.196
2026-02-26T03:25:00+00:00,3.774,0.953,-3.676,11.2
2026-02-26T03:30:00+00:00,3.758,0.96,-3.648,11.2
2026-02-26T03:35:00+00:00,3.776,0.952,-3.674,11.2
2026-02-26T03:40:00+00:00,3.792,0.944,-3.692,11.2
2026-02-26T03:45:00+00:00,3.758,0.947,-3.674,11.2
2026-02-26T03:50:00+00:00,3.692,1.011,-3.605,11.188
