ValueDate,MVA,MVAr,MW,Volts
2026-02-26T00:05:00+00:00,20.57,-4.226,20.096,33.32
2026-02-26T00:10:00+00:00,20.658,-4.274,19.902,33.377
2026-02-26T00:15:00+00:00,20.871,-4.268,19.802,33.462
2026-02-26T00:20:00+00:00,20.219,-4.402,19.016,33.463
2026-02-26T00:25:00+00:00,19.672,-4.394,18.472,33.53
2026-02-26T00:30:00+00:00,19.37,-4.544,18.202,33.652
2026-02-26T00:35:00+00:00,19.714,-4.399,18.494,33.457
2026-02-26T00:40:00+00:00,20.08,-4.33,18.828,33.312
2026-02-26T00:45:00+00:00,19.873,-4.426,18.554,33.3
2026-02-26T00:50:00+00:00,19.091,-4.627,17.702,33.3
2026-02-26T00:55:00+00:00,18.964,-4.528,17.548,33.3
2026-02-26T01:00:00+00:00,18.852,-4.65,17.438,33.384
2026-02-26T01:05:00+00:00,18.956,-4.529,17.583,33.4
2026-02-26T01:10:00+00:00,19.148,-4.63,17.836,33.438
2026-02-26T01:15:00+00:00,19.058,-4.562,17.735,33.489
2026-02-26T01:20:00+00:00,18.739,-4.6,17.402,33.537
2026-02-26T01:25:00+00:00,18.894,-4.578,17.624,33.592
2026-02-26T01:30:00+00:00,18.628,-4.749,17.277,33.636
2026-02-26T01:35:00+00:00,19.437,-4.524,18.214,33.602
2026-02-26T01:40:00+00:00,19.894,-4.428,18.754,33.607
2026-02-26T01:45:00+00:00,18.707,-4.691,17.451,33.696
2026-02-26T01:50:00+00:00,17.626,-4.792,16.881,33.527
2026-02-26T01:55:00+00:00,17.526,-4.664,16.85,33.5
2026-02-26T02:00:00+00:00,17.578,-4.606,16.948,33.576
2026-02-26T02:05:00+00:00,17.968,-4.45,17.325,33.42
2026-02-26T02:10:00+00:00,17.454,-4.509,16.788,33.456
2026-02-26T02:15:00+00:00,17.294,-4.584,16.597,33.493
2026-02-26T02:20:00+00:00,17.084,-4.768,16.368,33.5
2026-02-26T02:25:00+00:00,17.339,-4.732,16.65,33.521
2026-02-26T02:30:00+00:00,17.344,-4.6,16.665,33.514
2026-02-26T02:35:00+00:00,17.048,-4.665,16.349,33.57
2026-02-26T02:40:00+00:00,17.293,-4.777,16.157,33.55
2026-02-26T02:45:00+00:00,17.332,-4.906,15.66,33.41
2026-02-26T02:50:00+00:00,17.428,-4.922,15.841,33.472
2026-02-26T02:55:00+00:00,17.202,-4.914,15.607,33.5
2026-02-26T03:00:00+00:00,17.416,-4.912,15.804,33.5
2026-02-26T03:05:00+00:00,17.068,-4.917,15.397,33.47
2026-02-26T03:10:00+00:00,16.99,-4.962,15.252,33.405
2026-02-26T03:15:00+00:00,16.84,-5.045,15.102,33.485
2026-02-26T03:20:00+00:00,16.722,-4.992,14.975,33.493
2026-02-26T03:25:00+00:00,16.767,-5.023,15.062,33.554
2026-02-26T03:30:00+00:00,16.03,-5.061,14.164,33.426
2026-02-26T03:35:00+00:00,16.074,-5.032,14.29,33.541
2026-02-26T03:40:00+00:00,16.194,-4.952,14.438,33.553
2026-02-26T03:45:00+00:00,16.401,-4.958,14.712,33.563
2026-02-26T03:50:00+00:00,16.25,-5.083,14.444,33.6
2026-02-26T03:55:00+00:00,16.164,-5.11,14.386,33.619
2026-02-26T04:00:00+00:00,16.218,-5.1,14.458,33.672
2026-02-26T04:05:00+00:00,16.144,-5.023,14.337,33.496
2026-02-26T04:10:00+00:00,16.244,-5.04,14.46,33.451
2026-02-26T04:15:00+00:00,16.2,-5.006,14.46,33.414
2026-02-26T04:20:00+00:00,16.538,-4.892,14.817,33.42
2026-02-26T04:25:00+00:00,17.021,-4.779,15.412,33.4
2026-02-26T04:30:00+00:00,16.994,-4.757,15.367,33.417
2026-02-26T04:35:00+00:00,17.246,-4.624,15.738,33.467
2026-02-26T04:40:00+00:00,17.123,-4.582,15.602,33.461
2026-02-26T04:45:00+00:00,16.865,-4.688,15.278,33.5
2026-02-26T04:50:00+00:00,17.056,-4.69,15.491,33.5
2026-02-26T04:55:00+00:00,16.734,-4.69,15.132,33.518
2026-02-26T05:00:00+00:00,17.243,-4.813,15.658,33.498
2026-02-26T05:05:00+00:00,17.323,-4.648,15.752,33.327
2026-02-26T05:10:00+00:00,17.222,-4.56,15.59,33.248
2026-02-26T05:15:00+00:00,17.41,-4.58,15.816,33.267
2026-02-26T05:20:00+00:00,16.72,-4.717,15.042,33.3
2026-02-26T05:25:00+00:00,16.476,-4.7,14.726,33.279
2026-02-26T05:30:00+00:00,16.523,-4.663,15.25,33.327
2026-02-26T05:35:00+00:00,16.63,-4.37,15.963,33.438
2026-02-26T05:40:00+00:00,16.352,-4.406,15.692,33.5
2026-02-26T05:45:00+00:00,16.414,-4.589,15.685,33.5
2026-02-26T05:50:00+00:00,16.668,-4.616,15.974,33.429
2026-02-26T05:55:00+00:00,17.135,-4.468,16.466,33.354
2026-02-26T06:00:00+00:00,16.73,-4.42,16.012,33.306
2026-02-26T06:05:00+00:00,17.85,-4.216,16.637,33.248
2026-02-26T06:10:00+00:00,17.868,-3.992,16.936,33.652
2026-02-26T06:15:00+00:00,17.658,-4.102,17.114,33.556
2026-02-26T06:20:00+00:00,17.844,-4.054,17.314,33.504
2026-02-26T06:25:00+00:00,17.96,-3.95,17.377,33.392
2026-02-26T06:30:00+00:00,18.521,-3.907,17.996,33.382
2026-02-26T06:35:00+00:00,18.842,-3.909,18.282,33.351
2026-02-26T06:40:00+00:00,19.712,-3.636,18.69,33.431
2026-02-26T06:45:00+00:00,19.508,-3.269,18.432,33.685
2026-02-26T06:50:00+00:00,19.412,-3.61,18.998,33.439
2026-02-26T06:55:00+00:00,19.38,-3.716,18.962,33.382
2026-02-26T07:00:00+00:00,20.173,-3.456,19.548,33.336
2026-02-26T07:05:00+00:00,21.052,-3.353,20.072,33.431
2026-02-26T07:10:00+00:00,21.292,-3.34,20.478,33.308
2026-02-26T07:15:00+00:00,22.237,-3.105,21.976,33.356
2026-02-26T07:20:00+00:00,22.935,-2.9,22.81,33.454
2026-02-26T07:25:00+00:00,22.821,-2.942,22.704,33.402
2026-02-26T07:30:00+00:00,22.904,-3.015,22.689,33.338
2026-02-26T07:35:00+00:00,24.148,-2.884,23.535,33.42
2026-02-26T07:40:00+00:00,24.498,-2.731,23.937,33.483
2026-02-26T07:45:00+00:00,24.759,-2.398,24.196,33.446
2026-02-26T07:50:00+00:00,24.862,-2.383,24.297,33.442
2026-02-26T07:55:00+00:00,24.92,-2.441,24.379,33.461
2026-02-26T08:00:00+00:00,25.071,-2.36,24.494,33.367
2026-02-26T08:05:00+00:00,25.239,-2.238,24.748,33.32
2026-02-26T08:10:00+00:00,24.863,-2.141,24.908,33.55
2026-02-26T08:15:00+00:00,25.137,-2.198,25.306,33.679
2026-02-26T08:20:00+00:00,25.202,-2.102,25.335,33.604
2026-02-26T08:25:00+00:00,25.286,-2.173,25.393,33.569
2026-02-26T08:30:00+00:00,25.094,-2.132,25.226,33.62
2026-02-26T08:35:00+00:00,24.918,-2.292,25.05,33.626
2026-02-26T08:40:00+00:00,24.976,-2.23,25.083,33.604
2026-02-26T08:45:00+00:00,25.428,-2.14,25.534,33.551
2026-02-26T08:50:00+00:00,25.225,-2.178,25.328,33.5
2026-02-26T08:55:00+00:00,25.511,-2.173,25.579,33.5
2026-02-26T09:00:00+00:00,25.652,-2.043,25.721,33.5
2026-02-26T09:05:00+00:00,25.794,-2.08,25.894,33.5
2026-02-26T09:10:00+00:00,26.144,-1.926,26.196,33.481
2026-02-26T09:15:00+00:00,26.002,-2.062,26.068,33.428
2026-02-26T09:20:00+00:00,25.796,-2.145,25.873,33.504
2026-02-26T09:25:00+00:00,25.818,-2.136,25.934,33.53
2026-02-26T09:30:00+00:00,26.054,-2.11,26.144,33.564
2026-02-26T09:35:00+00:00,25.98,-2.074,26.106,33.585
2026-02-26T09:40:00+00:00,26.15,-1.944,26.284,33.515
2026-02-26T09:45:00+00:00,26.034,-2.203,26.156,33.619
2026-02-26T09:50:00+00:00,26.002,-2.288,26.19,33.62
2026-02-26T09:55:00+00:00,26.28,-2.251,26.422,33.635
2026-02-26T10:00:00+00:00,25.987,-2.19,26.178,33.638
2026-02-26T10:05:00+00:00,26.028,-2.154,26.184,33.618
2026-02-26T10:10:00+00:00,26.224,-2.164,26.383,33.614
2026-02-26T10:15:00+00:00,26.038,-2.176,26.195,33.7
2026-02-26T10:20:00+00:00,25.822,-2.289,25.97,33.684
2026-02-26T10:25:00+00:00,26.266,-2.034,26.39,33.532
2026-02-26T10:30:00+00:00,26.177,-2.022,26.267,33.506
2026-02-26T10:35:00+00:00,26.22,-2.178,26.333,33.553
2026-02-26T10:40:00+00:00,25.964,-2.052,25.972,33.408
2026-02-26T10:45:00+00:00,26.166,-1.979,26.078,33.342
2026-02-26T10:50:00+00:00,25.957,-2.024,25.924,33.363
2026-02-26T10:55:00+00:00,26.319,-1.896,26.277,33.331
2026-02-26T11:00:00+00:00,26.865,-1.661,26.875,33.371
2026-02-26T11:05:00+00:00,26.195,-1.701,26.346,33.558
2026-02-26T11:10:00+00:00,26.086,-1.836,26.212,33.596
2026-02-26T11:15:00+00:00,25.861,-2.045,26.014,33.633
2026-02-26T11:20:00+00:00,26.021,-2.041,26.197,33.696
2026-02-26T11:25:00+00:00,25.36,-2.125,25.52,33.7
2026-02-26T11:30:00+00:00,25.33,-2.096,25.498,33.692
2026-02-26T11:35:00+00:00,25.28,-2.184,25.422,33.671
2026-02-26T11:40:00+00:00,25.328,-1.982,25.574,33.73
2026-02-26T11:45:00+00:00,24.642,-2.184,24.368,33.636
2026-02-26T11:50:00+00:00,24.65,-2.3,24.432,33.519
2026-02-26T11:55:00+00:00,24.813,-2.267,24.79,33.4
2026-02-26T12:00:00+00:00,25.275,-2.118,25.3,33.417
2026-02-26T12:05:00+00:00,25.377,-2.228,25.322,33.329
2026-02-26T12:10:00+00:00,25.6,-2.112,25.455,33.275
2026-02-26T12:15:00+00:00,26.02,-2.199,25.496,33.436
2026-02-26T12:20:00+00:00,26.52,-2.234,25.957,33.398
2026-02-26T12:25:00+00:00,26.181,-2.399,25.616,33.4
2026-02-26T12:30:00+00:00,26.357,-2.173,25.807,33.402
2026-02-26T12:35:00+00:00,26.016,-2.169,25.595,33.368
2026-02-26T12:40:00+00:00,25.412,-2.118,25.464,33.51
2026-02-26T12:45:00+00:00,25.748,-1.987,25.824,33.526
2026-02-26T12:50:00+00:00,25.353,-2.016,25.501,33.647
2026-02-26T12:55:00+00:00,25.242,-1.972,25.47,33.706
2026-02-26T13:00:00+00:00,25.962,-1.947,25.574,33.529
2026-02-26T13:05:00+00:00,25.924,-2.162,25.444,33.467
2026-02-26T13:10:00+00:00,25.196,-2.317,24.586,33.374
2026-02-26T13:15:00+00:00,25.402,-2.43,24.875,33.464
2026-02-26T13:20:00+00:00,24.465,-2.541,23.874,33.494
2026-02-26T13:25:00+00:00,23.693,-2.53,23.055,33.502
2026-02-26T13:30:00+00:00,23.717,-2.519,23.038,33.388
2026-02-26T13:35:00+00:00,23.726,-2.623,23.084,33.467
2026-02-26T13:40:00+00:00,24.164,-2.554,23.498,33.354
2026-02-26T13:45:00+00:00,24.489,-2.568,23.829,33.368
2026-02-26T13:50:00+00:00,24.196,-2.614,23.524,33.352
2026-02-26T13:55:00+00:00,23.844,-2.649,23.2,33.5
2026-02-26T14:00:00+00:00,24.088,-2.574,23.49,33.492
2026-02-26T14:05:00+00:00,24.218,-2.457,23.642,33.502
2026-02-26T14:10:00+00:00,24.062,-2.52,23.554,33.568
2026-02-26T14:15:00+00:00,24.262,-2.418,23.699,33.548
2026-02-26T14:20:00+00:00,24.512,-2.586,23.975,33.551
2026-02-26T14:25:00+00:00,24.573,-2.412,24.032,33.522
2026-02-26T14:30:00+00:00,24.258,-2.604,23.677,33.492
2026-02-26T14:35:00+00:00,24.289,-2.66,23.608,33.383
2026-02-26T14:40:00+00:00,24.411,-2.593,23.769,33.437
2026-02-26T14:45:00+00:00,24.307,-2.65,23.621,33.378
2026-02-26T14:50:00+00:00,24.206,-2.722,23.534,33.385
2026-02-26T14:55:00+00:00,24.41,-2.626,23.752,33.422
2026-02-26T15:00:00+00:00,24.523,-2.636,24.011,33.584
2026-02-26T15:05:00+00:00,24.362,-2.528,23.938,33.61
2026-02-26T15:10:00+00:00,23.082,-2.566,23.036,33.54
2026-02-26T15:15:00+00:00,23.738,-2.5,23.786,33.64
2026-02-26T15:20:00+00:00,23.614,-2.683,23.148,33.566
2026-02-26T15:25:00+00:00,24.224,-2.577,23.499,33.434
2026-02-26T15:30:00+00:00,24.492,-2.548,23.756,33.349
2026-02-26T15:35:00+00:00,23.858,-2.513,23.716,33.53
2026-02-26T15:40:00+00:00,23.428,-2.687,23.392,33.574
2026-02-26T15:45:00+00:00,23.723,-2.58,23.658,33.487
2026-02-26T15:50:00+00:00,24.072,-2.662,23.872,33.319
2026-02-26T15:55:00+00:00,24.102,-2.723,23.945,33.352
2026-02-26T16:00:00+00:00,23.984,-2.829,23.818,33.353
2026-02-26T16:05:00+00:00,24.2,-2.852,23.968,33.29
2026-02-26T16:10:00+00:00,24.516,-2.94,24.33,33.309
2026-02-26T16:15:00+00:00,24.503,-2.924,24.367,33.368
2026-02-26T16:20:00+00:00,23.97,-3.064,23.805,33.384
2026-02-26T16:25:00+00:00,24.292,-3.028,24.194,33.466
2026-02-26T16:30:00+00:00,23.768,-3.077,23.75,33.588
2026-02-26T16:35:00+00:00,23.654,-3.1,23.587,33.516
2026-02-26T16:40:00+00:00,23.667,-3.112,23.582,33.517
2026-02-26T16:45:00+00:00,23.851,-3.1,23.712,33.394
2026-02-26T16:50:00+00:00,24.358,-3.0,23.882,33.296
2026-02-26T16:55:00+00:00,24.53,-2.957,24.188,33.495
2026-02-26T17:00:00+00:00,24.424,-3.126,23.988,33.546
2026-02-26T17:05:00+00:00,24.806,-3.03,24.228,33.366
2026-02-26T17:10:00+00:00,25.55,-2.974,25.068,33.539
2026-02-26T17:15:00+00:00,25.949,-2.926,25.289,33.384
2026-02-26T17:20:00+00:00,25.575,-3.225,25.23,33.394
2026-02-26T17:25:00+00:00,25.094,-2.986,25.151,33.629
2026-02-26T17:30:00+00:00,25.039,-3.128,25.08,33.7
2026-02-26T17:35:00+00:00,25.03,-3.16,24.99,33.614
2026-02-26T17:40:00+00:00,25.318,-3.07,25.362,33.619
2026-02-26T17:45:00+00:00,25.313,-3.024,25.281,33.687
2026-02-26T17:50:00+00:00,25.57,-3.164,25.343,33.531
2026-02-26T17:55:00+00:00,25.946,-3.062,25.864,33.449
2026-02-26T18:00:00+00:00,25.813,-3.084,25.802,33.515
2026-02-26T18:05:00+00:00,25.869,-3.101,25.834,33.518
2026-02-26T18:10:00+00:00,25.821,-3.15,25.728,33.462
2026-02-26T18:15:00+00:00,25.946,-3.005,25.92,33.46
2026-02-26T18:20:00+00:00,25.989,-3.064,25.89,33.382
2026-02-26T18:25:00+00:00,27.326,-2.766,27.256,33.341
2026-02-26T18:30:00+00:00,26.877,-2.904,26.818,33.376
2026-02-26T18:35:00+00:00,26.572,-2.914,26.428,33.308
2026-02-26T18:40:00+00:00,26.128,-3.091,25.988,33.372
2026-02-26T18:45:00+00:00,25.856,-3.14,25.71,33.348
2026-02-26T18:50:00+00:00,25.922,-3.108,25.764,33.345
2026-02-26T18:55:00+00:00,25.543,-3.232,25.447,33.447
2026-02-26T19:00:00+00:00,25.771,-3.325,25.708,33.462
2026-02-26T19:05:00+00:00,25.22,-3.239,25.16,33.476
2026-02-26T19:10:00+00:00,25.504,-3.206,25.196,33.318
2026-02-26T19:15:00+00:00,25.95,-3.125,25.412,33.512
2026-02-26T19:20:00+00:00,25.835,-3.326,25.299,33.569
2026-02-26T19:25:00+00:00,24.44,-3.566,24.181,33.611
2026-02-26T19:30:00+00:00,24.764,-3.763,24.485,33.589
2026-02-26T19:35:00+00:00,25.061,-3.717,24.348,33.554
2026-02-26T19:40:00+00:00,25.163,-3.697,24.442,33.446
2026-02-26T19:45:00+00:00,24.803,-3.625,23.953,33.4
2026-02-26T19:50:00+00:00,23.962,-3.688,23.582,33.439
2026-02-26T19:55:00+00:00,23.921,-3.638,23.758,33.534
2026-02-26T20:00:00+00:00,24.562,-3.499,24.438,33.551
2026-02-26T20:05:00+00:00,24.138,-3.636,23.996,33.515
2026-02-26T20:10:00+00:00,23.46,-3.788,23.292,33.594
2026-02-26T20:15:00+00:00,23.364,-3.792,22.728,33.498
2026-02-26T20:20:00+00:00,23.755,-3.875,22.752,33.308
2026-02-26T20:25:00+00:00,23.612,-3.992,22.638,33.386
2026-02-26T20:30:00+00:00,23.4,-4.018,22.404,33.4
2026-02-26T20:35:00+00:00,23.166,-3.912,22.164,33.391
2026-02-26T20:40:00+00:00,23.388,-3.783,22.662,33.328
2026-02-26T20:45:00+00:00,23.337,-3.726,22.786,33.4
2026-02-26T20:50:00+00:00,22.667,-4.028,21.832,33.591
2026-02-26T20:55:00+00:00,22.726,-4.035,21.964,33.645
2026-02-26T21:00:00+00:00,23.005,-3.722,22.6,33.552
2026-02-26T21:05:00+00:00,22.297,-3.964,22.015,33.456
2026-02-26T21:10:00+00:00,22.026,-4.034,21.786,33.572
2026-02-26T21:15:00+00:00,22.065,-4.058,21.63,33.576
2026-02-26T21:20:00+00:00,22.628,-4.044,21.624,33.465
2026-02-26T21:25:00+00:00,22.162,-4.097,21.15,33.532
2026-02-26T21:30:00+00:00,21.504,-4.166,20.5,33.579
2026-02-26T21:35:00+00:00,22.028,-3.965,21.149,33.607
2026-02-26T21:40:00+00:00,21.63,-4.053,21.252,33.534
2026-02-26T21:45:00+00:00,21.013,-4.004,20.721,33.587
2026-02-26T21:50:00+00:00,20.877,-4.045,20.508,33.576
2026-02-26T21:55:00+00:00,21.534,-4.127,20.569,33.427
2026-02-26T22:00:00+00:00,21.342,-4.181,20.309,33.498
2026-02-26T22:05:00+00:00,20.932,-4.283,19.844,33.535
2026-02-26T22:10:00+00:00,20.922,-4.206,19.908,33.67
2026-02-26T22:15:00+00:00,20.568,-4.264,20.025,33.556
2026-02-26T22:20:00+00:00,19.896,-4.34,19.484,33.558
2026-02-26T22:25:00+00:00,19.904,-4.416,19.406,33.515
2026-02-26T22:30:00+00:00,20.007,-4.306,19.536,33.439
2026-02-26T22:35:00+00:00,19.454,-4.264,18.906,33.402
2026-02-26T22:40:00+00:00,19.996,-4.22,19.484,33.4
2026-02-26T22:45:00+00:00,20.124,-4.154,19.655,33.441
2026-02-26T22:50:00+00:00,19.355,-4.306,18.933,33.576
2026-02-26T22:55:00+00:00,18.96,-4.414,18.5,33.658
2026-02-26T23:00:00+00:00,19.125,-4.356,18.604,33.65
2026-02-26T23:05:00+00:00,19.906,-4.268,18.59,33.28
2026-02-26T23:10:00+00:00,19.622,-4.336,18.381,33.498
2026-02-26T23:15:00+00:00,19.353,-4.36,18.148,33.586
2026-02-26T23:20:00+00:00,19.409,-4.472,18.218,33.608
2026-02-26T23:25:00+00:00,18.894,-4.618,17.658,33.7
2026-02-26T23:30:00+00:00,19.118,-4.586,17.87,33.658
2026-02-26T23:35:00+00:00,19.276,-4.435,18.094,33.674
2026-02-26T23:40:00+00:00,18.928,-4.374,18.161,33.589
2026-02-26T23:45:00+00:00,18.918,-4.39,18.414,33.509
2026-02-26T23:50:00+00:00,18.526,-4.517,17.972,33.59
2026-02-26T23:55:00+00:00,18.599,-4.518,18.09,33.613
2026-02-27T00:00:00+00:00,18.814,-4.496,18.166,33.599
2026-02-27T00:05:00+00:00,19.998,-4.302,18.698,33.29
2026-02-27T00:10:00+00:00,19.792,-4.154,19.192,33.416
2026-02-27T00:15:00+00:00,19.391,-4.284,18.891,33.491
2026-02-27T00:20:00+00:00,19.656,-4.249,19.191,33.5
2026-02-27T00:25:00+00:00,19.515,-4.368,18.95,33.349
2026-02-27T00:30:00+00:00,18.92,-4.456,18.292,33.397
2026-02-27T00:35:00+00:00,19.99,-4.27,18.96,33.358
2026-02-27T00:40:00+00:00,20.912,-4.236,19.711,33.31
2026-02-27T00:45:00+00:00,21.114,-4.218,19.971,33.314
2026-02-27T00:50:00+00:00,20.62,-4.4,19.403,33.304
2026-02-27T00:55:00+00:00,20.684,-4.32,19.468,33.326
2026-02-27T01:00:00+00:00,20.371,-4.401,19.202,33.4
2026-02-27T01:05:00+00:00,19.931,-4.502,18.612,33.365
