Data,Unit ID,Time From,Time To,Pair ID,Availability Power,Utilisation Price,Service ID
AV,ENGQR-01,2025-11-06T14:30:00,2025-11-06T15:00:00,1,3.0,400.0,PQR
AV,EDFE-21,2025-11-06T14:30:00,2025-11-06T15:00:00,-1,0.0,48.67,NQR
AV,EDFE-11,2025-11-06T14:30:00,2025-11-06T15:00:00,1,0.0,151.64,PQR
AV,EDFE-8,2025-11-06T14:30:00,2025-11-06T15:00:00,1,0.0,151.64,PQR
AV,EDFE-8,2025-11-06T14:30:00,2025-11-06T15:00:00,-1,0.0,68.01,NQR
AV,EDFE-21,2025-11-06T14:30:00,2025-11-06T15:00:00,1,0.0,152.2,PQR
AV,EDFE-11,2025-11-06T14:30:00,2025-11-06T15:00:00,-1,0.0,47.89,NQR
AV,ENGQR-02,2025-11-06T15:30:00,2025-11-06T16:00:00,1,2.0,1000.0,PQR
AV,ENGQR-01,2025-11-06T15:30:00,2025-11-06T16:00:00,1,3.0,400.0,PQR
AV,EDFE-11,2025-11-06T15:30:00,2025-11-06T16:00:00,-1,0.0,47.07,NQR
AV,EDFE-21,2025-11-06T15:30:00,2025-11-06T16:00:00,-1,0.0,47.85,NQR
AV,EDFE-11,2025-11-06T15:30:00,2025-11-06T16:00:00,1,0.0,154.14,PQR
AV,EDFE-8,2025-11-06T15:30:00,2025-11-06T16:00:00,1,0.0,154.14,PQR
AV,EDFE-8,2025-11-06T15:30:00,2025-11-06T16:00:00,-1,0.0,-69.32,NQR
AV,EDFE-21,2025-11-06T15:30:00,2025-11-06T16:00:00,1,0.0,153.36,PQR
AV,ENGQR-02,2025-11-06T16:00:00,2025-11-06T16:30:00,1,2.0,1000.0,PQR
AV,ENGQR-01,2025-11-06T16:00:00,2025-11-06T16:30:00,1,3.0,400.0,PQR
AV,EDFE-11,2025-11-06T16:00:00,2025-11-06T16:30:00,-1,0.0,46.48,NQR
AV,EDFE-21,2025-11-06T16:00:00,2025-11-06T16:30:00,-1,0.0,47.27,NQR
AV,EDFE-11,2025-11-06T16:00:00,2025-11-06T16:30:00,1,0.0,154.97,PQR
AV,EDFE-8,2025-11-06T16:00:00,2025-11-06T16:30:00,1,0.0,151.14,PQR
AV,EDFE-8,2025-11-06T16:00:00,2025-11-06T16:30:00,-1,0.0,-65.5,NQR
AV,EDFE-21,2025-11-06T16:00:00,2025-11-06T16:30:00,1,0.0,154.18,PQR
AV,ENGQR-01,2025-11-06T16:30:00,2025-11-06T17:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T16:30:00,2025-11-06T17:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T16:30:00,2025-11-06T17:00:00,-1,0.0,57.6,NQR
AV,EDFE-11,2025-11-06T16:30:00,2025-11-06T17:00:00,-1,0.0,45.31,NQR
AV,EDFE-21,2025-11-06T16:30:00,2025-11-06T17:00:00,-1,0.0,56.41,NQR
AV,EDFE-11,2025-11-06T16:30:00,2025-11-06T17:00:00,1,0.0,156.62,PQR
AV,EDFE-8,2025-11-06T16:30:00,2025-11-06T17:00:00,1,0.0,152.79,PQR
AV,EDFE-21,2025-11-06T16:30:00,2025-11-06T17:00:00,1,0.0,155.83,PQR
AV,ENGQR-01,2025-11-06T17:00:00,2025-11-06T17:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T17:00:00,2025-11-06T17:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T17:00:00,2025-11-06T17:30:00,-1,0.0,47.38,NQR
AV,EDFE-11,2025-11-06T17:00:00,2025-11-06T17:30:00,-1,0.0,43.56,NQR
AV,EDFE-21,2025-11-06T17:00:00,2025-11-06T17:30:00,-1,0.0,54.65,NQR
AV,EDFE-11,2025-11-06T17:00:00,2025-11-06T17:30:00,1,0.0,152.96,PQR
AV,EDFE-8,2025-11-06T17:00:00,2025-11-06T17:30:00,1,0.0,149.13,PQR
AV,EDFE-21,2025-11-06T17:00:00,2025-11-06T17:30:00,1,0.0,152.17,PQR
AV,ENGQR-01,2025-11-06T17:30:00,2025-11-06T18:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T17:30:00,2025-11-06T18:00:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T17:30:00,2025-11-06T18:00:00,1,0.0,125.14,PQR
AV,EDFE-21,2025-11-06T17:30:00,2025-11-06T18:00:00,-1,0.0,82.73,NQR
AV,EDFE-8,2025-11-06T17:30:00,2025-11-06T18:00:00,-1,0.0,66.45,NQR
AV,EDFE-11,2025-11-06T17:30:00,2025-11-06T18:00:00,1,0.0,125.92,PQR
AV,EDFE-8,2025-11-06T17:30:00,2025-11-06T18:00:00,1,0.0,122.1,PQR
AV,EDFE-11,2025-11-06T17:30:00,2025-11-06T18:00:00,-1,0.0,67.99,NQR
AV,ENGQR-01,2025-11-06T18:00:00,2025-11-06T18:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T18:00:00,2025-11-06T18:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T18:00:00,2025-11-06T18:30:00,1,0.0,120.63,PQR
AV,EDFE-8,2025-11-06T18:00:00,2025-11-06T18:30:00,-1,0.0,68.76,NQR
AV,EDFE-21,2025-11-06T18:00:00,2025-11-06T18:30:00,1,0.0,126.89,PQR
AV,EDFE-11,2025-11-06T18:00:00,2025-11-06T18:30:00,1,0.0,116.68,PQR
AV,EDFE-21,2025-11-06T18:00:00,2025-11-06T18:30:00,-1,0.0,66.0,NQR
AV,EDFE-11,2025-11-06T18:00:00,2025-11-06T18:30:00,-1,0.0,65.21,NQR
AV,ENGQR-01,2025-11-06T18:30:00,2025-11-06T19:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T18:30:00,2025-11-06T19:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T18:30:00,2025-11-06T19:00:00,1,0.0,110.67,PQR
AV,EDFE-8,2025-11-06T18:30:00,2025-11-06T19:00:00,-1,0.0,69.16,NQR
AV,EDFE-21,2025-11-06T18:30:00,2025-11-06T19:00:00,1,0.0,120.77,PQR
AV,EDFE-21,2025-11-06T18:30:00,2025-11-06T19:00:00,-1,0.0,66.13,NQR
AV,EDFE-11,2025-11-06T18:30:00,2025-11-06T19:00:00,1,0.0,114.49,PQR
AV,EDFE-11,2025-11-06T18:30:00,2025-11-06T19:00:00,-1,0.0,65.34,NQR
AV,ENGQR-01,2025-11-06T19:00:00,2025-11-06T19:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T19:00:00,2025-11-06T19:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T19:00:00,2025-11-06T19:30:00,1,0.0,111.02,PQR
AV,EDFE-8,2025-11-06T19:00:00,2025-11-06T19:30:00,-1,0.0,76.58,NQR
AV,EDFE-11,2025-11-06T19:00:00,2025-11-06T19:30:00,1,0.0,111.02,PQR
AV,EDFE-11,2025-11-06T19:00:00,2025-11-06T19:30:00,-1,0.0,76.58,NQR
AV,EDFE-21,2025-11-06T19:00:00,2025-11-06T19:30:00,1,0.0,119.02,PQR
AV,EDFE-21,2025-11-06T19:00:00,2025-11-06T19:30:00,-1,0.0,66.37,NQR
AV,ENGQR-01,2025-11-06T19:30:00,2025-11-06T20:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T19:30:00,2025-11-06T20:00:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T19:30:00,2025-11-06T20:00:00,1,0.0,121.98,PQR
AV,EDFE-8,2025-11-06T19:30:00,2025-11-06T20:00:00,-1,0.0,66.03,NQR
AV,EDFE-21,2025-11-06T19:30:00,2025-11-06T20:00:00,-1,0.0,66.82,NQR
AV,EDFE-11,2025-11-06T19:30:00,2025-11-06T20:00:00,1,0.0,109.52,PQR
AV,EDFE-8,2025-11-06T19:30:00,2025-11-06T20:00:00,1,0.0,177.59,PQR
AV,EDFE-11,2025-11-06T19:30:00,2025-11-06T20:00:00,-1,0.0,66.03,NQR
AV,ENGQR-01,2025-11-06T20:00:00,2025-11-06T20:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T20:00:00,2025-11-06T20:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T20:00:00,2025-11-06T20:30:00,1,0.0,106.44,PQR
AV,EDFE-11,2025-11-06T20:00:00,2025-11-06T20:30:00,-1,0.0,66.04,NQR
AV,EDFE-8,2025-11-06T20:00:00,2025-11-06T20:30:00,-1,0.0,66.04,NQR
AV,EDFE-11,2025-11-06T20:00:00,2025-11-06T20:30:00,1,0.0,106.44,PQR
AV,EDFE-21,2025-11-06T20:00:00,2025-11-06T20:30:00,1,0.0,118.93,PQR
AV,EDFE-21,2025-11-06T20:00:00,2025-11-06T20:30:00,-1,0.0,66.83,NQR
AV,ENGQR-01,2025-11-06T20:30:00,2025-11-06T21:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T20:30:00,2025-11-06T21:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T20:30:00,2025-11-06T21:00:00,-1,0.0,64.72,NQR
AV,EDFE-21,2025-11-06T20:30:00,2025-11-06T21:00:00,-1,0.0,65.5,NQR
AV,EDFE-11,2025-11-06T20:30:00,2025-11-06T21:00:00,1,0.0,104.37,PQR
AV,EDFE-11,2025-11-06T20:30:00,2025-11-06T21:00:00,-1,0.0,75.41,NQR
AV,EDFE-21,2025-11-06T20:30:00,2025-11-06T21:00:00,1,0.0,103.58,PQR
AV,EDFE-8,2025-11-06T20:30:00,2025-11-06T21:00:00,1,0.0,104.37,PQR
AV,ENGQR-01,2025-11-06T21:00:00,2025-11-06T21:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T21:00:00,2025-11-06T21:30:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T21:00:00,2025-11-06T21:30:00,-1,0.0,78.77,NQR
AV,EDFE-8,2025-11-06T21:00:00,2025-11-06T21:30:00,1,0.0,104.04,PQR
AV,EDFE-11,2025-11-06T21:00:00,2025-11-06T21:30:00,-1,0.0,64.95,NQR
AV,EDFE-8,2025-11-06T21:00:00,2025-11-06T21:30:00,-1,0.0,64.95,NQR
AV,EDFE-11,2025-11-06T21:00:00,2025-11-06T21:30:00,1,0.0,104.04,PQR
AV,EDFE-21,2025-11-06T21:00:00,2025-11-06T21:30:00,1,0.0,103.25,PQR
AV,ENGQR-01,2025-11-06T21:30:00,2025-11-06T22:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T21:30:00,2025-11-06T22:00:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T21:30:00,2025-11-06T22:00:00,1,0.0,111.36,PQR
AV,EDFE-8,2025-11-06T21:30:00,2025-11-06T22:00:00,1,0.0,97.56,PQR
AV,EDFE-21,2025-11-06T21:30:00,2025-11-06T22:00:00,-1,0.0,67.49,NQR
AV,EDFE-11,2025-11-06T21:30:00,2025-11-06T22:00:00,-1,0.0,66.71,NQR
AV,EDFE-8,2025-11-06T21:30:00,2025-11-06T22:00:00,-1,0.0,66.7,NQR
AV,EDFE-11,2025-11-06T21:30:00,2025-11-06T22:00:00,1,0.0,97.56,PQR
AV,ENGQR-01,2025-11-06T22:00:00,2025-11-06T22:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T22:00:00,2025-11-06T22:30:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T22:00:00,2025-11-06T22:30:00,-1,0.0,67.35,NQR
AV,EDFE-21,2025-11-06T22:00:00,2025-11-06T22:30:00,1,0.0,98.1,PQR
AV,EDFE-11,2025-11-06T22:00:00,2025-11-06T22:30:00,-1,0.0,66.57,NQR
AV,EDFE-11,2025-11-06T22:00:00,2025-11-06T22:30:00,1,0.0,98.89,PQR
AV,EDFE-8,2025-11-06T22:00:00,2025-11-06T22:30:00,-1,0.0,66.56,NQR
AV,EDFE-8,2025-11-06T22:00:00,2025-11-06T22:30:00,1,0.0,98.89,PQR
AV,ENGQR-01,2025-11-06T22:30:00,2025-11-06T23:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T22:30:00,2025-11-06T23:00:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-06T22:30:00,2025-11-06T23:00:00,1,0.0,104.28,PQR
AV,EDFE-8,2025-11-06T22:30:00,2025-11-06T23:00:00,-1,0.0,66.56,NQR
AV,EDFE-11,2025-11-06T22:30:00,2025-11-06T23:00:00,-1,0.0,66.57,NQR
AV,EDFE-11,2025-11-06T22:30:00,2025-11-06T23:00:00,1,0.0,102.75,PQR
AV,EDFE-8,2025-11-06T22:30:00,2025-11-06T23:00:00,1,0.0,102.75,PQR
AV,EDFE-21,2025-11-06T22:30:00,2025-11-06T23:00:00,-1,0.0,67.35,NQR
AV,ENGQR-01,2025-11-06T23:00:00,2025-11-06T23:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T23:00:00,2025-11-06T23:30:00,1,1.0,1000.0,PQR
AV,EDFE-11,2025-11-06T23:00:00,2025-11-06T23:30:00,-1,0.0,65.12,NQR
AV,EDFE-21,2025-11-06T23:00:00,2025-11-06T23:30:00,-1,0.0,65.9,NQR
AV,EDFE-8,2025-11-06T23:00:00,2025-11-06T23:30:00,1,0.0,99.03,PQR
AV,EDFE-8,2025-11-06T23:00:00,2025-11-06T23:30:00,-1,0.0,65.12,NQR
AV,EDFE-21,2025-11-06T23:00:00,2025-11-06T23:30:00,1,0.0,100.75,PQR
AV,EDFE-11,2025-11-06T23:00:00,2025-11-06T23:30:00,1,0.0,99.03,PQR
AV,ENGQR-01,2025-11-06T23:30:00,2025-11-07T00:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-06T23:30:00,2025-11-07T00:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-06T23:30:00,2025-11-07T00:00:00,1,0.0,103.56,PQR
AV,EDFE-11,2025-11-06T23:30:00,2025-11-07T00:00:00,1,0.0,103.56,PQR
AV,EDFE-21,2025-11-06T23:30:00,2025-11-07T00:00:00,-1,0.0,65.2,NQR
AV,EDFE-11,2025-11-06T23:30:00,2025-11-07T00:00:00,-1,0.0,64.41,NQR
AV,EDFE-21,2025-11-06T23:30:00,2025-11-07T00:00:00,1,0.0,105.4,PQR
AV,EDFE-8,2025-11-06T23:30:00,2025-11-07T00:00:00,-1,0.0,64.41,NQR
AV,ENGQR-02,2025-11-07T00:00:00,2025-11-07T00:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T00:00:00,2025-11-07T00:30:00,-1,0.0,63.74,NQR
AV,EDFE-8,2025-11-07T00:00:00,2025-11-07T00:30:00,1,0.0,133.56,PQR
AV,EDFE-11,2025-11-07T00:00:00,2025-11-07T00:30:00,-1,0.0,52.33,NQR
AV,EDFE-11,2025-11-07T00:00:00,2025-11-07T00:30:00,1,0.0,94.68,PQR
AV,EDFE-21,2025-11-07T00:00:00,2025-11-07T00:30:00,1,0.0,96.28,PQR
AV,EDFE-21,2025-11-07T00:00:00,2025-11-07T00:30:00,-1,0.0,64.53,NQR
AV,ENGQR-01,2025-11-07T00:00:00,2025-11-07T00:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T00:30:00,2025-11-07T01:00:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T00:30:00,2025-11-07T01:00:00,1,3.0,400.0,PQR
AV,EDFE-21,2025-11-07T00:30:00,2025-11-07T01:00:00,1,0.0,98.4,PQR
AV,EDFE-11,2025-11-07T00:30:00,2025-11-07T01:00:00,1,0.0,96.75,PQR
AV,EDFE-8,2025-11-07T00:30:00,2025-11-07T01:00:00,-1,0.0,73.68,NQR
AV,EDFE-8,2025-11-07T00:30:00,2025-11-07T01:00:00,1,0.0,96.75,PQR
AV,EDFE-11,2025-11-07T00:30:00,2025-11-07T01:00:00,-1,0.0,60.56,NQR
AV,EDFE-21,2025-11-07T00:30:00,2025-11-07T01:00:00,-1,0.0,64.3,NQR
AV,ENGQR-02,2025-11-07T01:00:00,2025-11-07T01:30:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T01:00:00,2025-11-07T01:30:00,1,3.0,400.0,PQR
AV,EDFE-11,2025-11-07T01:00:00,2025-11-07T01:30:00,-1,0.0,63.7,NQR
AV,EDFE-11,2025-11-07T01:00:00,2025-11-07T01:30:00,1,0.0,96.93,PQR
AV,EDFE-8,2025-11-07T01:00:00,2025-11-07T01:30:00,-1,0.0,63.7,NQR
AV,EDFE-21,2025-11-07T01:00:00,2025-11-07T01:30:00,1,0.0,98.59,PQR
AV,EDFE-8,2025-11-07T01:00:00,2025-11-07T01:30:00,1,0.0,96.94,PQR
AV,EDFE-21,2025-11-07T01:00:00,2025-11-07T01:30:00,-1,0.0,64.49,NQR
AV,EDFE-21,2025-11-07T01:30:00,2025-11-07T02:00:00,1,0.0,96.03,PQR
AV,EDFE-8,2025-11-07T01:30:00,2025-11-07T02:00:00,1,0.0,94.45,PQR
AV,EDFE-21,2025-11-07T01:30:00,2025-11-07T02:00:00,-1,0.0,61.61,NQR
AV,ENGQR-02,2025-11-07T01:30:00,2025-11-07T02:00:00,1,1.0,1000.0,PQR
AV,EDFE-11,2025-11-07T01:30:00,2025-11-07T02:00:00,1,0.0,94.45,PQR
AV,EDFE-11,2025-11-07T01:30:00,2025-11-07T02:00:00,-1,0.0,52.45,NQR
AV,EDFE-8,2025-11-07T01:30:00,2025-11-07T02:00:00,-1,0.0,60.82,NQR
AV,ENGQR-01,2025-11-07T01:30:00,2025-11-07T02:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T02:00:00,2025-11-07T02:30:00,1,1.0,1000.0,PQR
AV,EDFE-21,2025-11-07T02:00:00,2025-11-07T02:30:00,-1,0.0,63.49,NQR
AV,EDFE-21,2025-11-07T02:00:00,2025-11-07T02:30:00,1,0.0,97.41,PQR
AV,EDFE-11,2025-11-07T02:00:00,2025-11-07T02:30:00,-1,0.0,60.79,NQR
AV,EDFE-8,2025-11-07T02:00:00,2025-11-07T02:30:00,1,0.0,95.79,PQR
AV,EDFE-8,2025-11-07T02:00:00,2025-11-07T02:30:00,-1,0.0,62.7,NQR
AV,EDFE-11,2025-11-07T02:00:00,2025-11-07T02:30:00,1,0.0,95.79,PQR
AV,ENGQR-01,2025-11-07T02:00:00,2025-11-07T02:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T02:30:00,2025-11-07T03:00:00,1,1.0,1000.0,PQR
AV,EDFE-11,2025-11-07T02:30:00,2025-11-07T03:00:00,-1,0.0,52.33,NQR
AV,EDFE-8,2025-11-07T02:30:00,2025-11-07T03:00:00,-1,0.0,60.7,NQR
AV,EDFE-11,2025-11-07T02:30:00,2025-11-07T03:00:00,1,0.0,91.19,PQR
AV,EDFE-21,2025-11-07T02:30:00,2025-11-07T03:00:00,-1,0.0,61.49,NQR
AV,EDFE-8,2025-11-07T02:30:00,2025-11-07T03:00:00,1,0.0,91.19,PQR
AV,EDFE-21,2025-11-07T02:30:00,2025-11-07T03:00:00,1,0.0,92.68,PQR
AV,ENGQR-01,2025-11-07T02:30:00,2025-11-07T03:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T03:00:00,2025-11-07T03:30:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T03:00:00,2025-11-07T03:30:00,1,3.0,400.0,PQR
AV,EDFE-21,2025-11-07T03:00:00,2025-11-07T03:30:00,1,0.0,91.5,PQR
AV,EDFE-8,2025-11-07T03:00:00,2025-11-07T03:30:00,1,0.0,90.04,PQR
AV,EDFE-11,2025-11-07T03:00:00,2025-11-07T03:30:00,1,0.0,90.04,PQR
AV,EDFE-11,2025-11-07T03:00:00,2025-11-07T03:30:00,-1,0.0,52.33,NQR
AV,EDFE-21,2025-11-07T03:00:00,2025-11-07T03:30:00,-1,0.0,72.14,NQR
AV,EDFE-8,2025-11-07T03:00:00,2025-11-07T03:30:00,-1,0.0,59.7,NQR
AV,ENGQR-02,2025-11-07T03:30:00,2025-11-07T04:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T03:30:00,2025-11-07T04:00:00,-1,0.0,-2.1,NQR
AV,EDFE-11,2025-11-07T03:30:00,2025-11-07T04:00:00,-1,0.0,52.26,NQR
AV,EDFE-8,2025-11-07T03:30:00,2025-11-07T04:00:00,1,0.0,91.3,PQR
AV,EDFE-21,2025-11-07T03:30:00,2025-11-07T04:00:00,-1,0.0,67.34,NQR
AV,EDFE-11,2025-11-07T03:30:00,2025-11-07T04:00:00,1,0.0,91.3,PQR
AV,EDFE-21,2025-11-07T03:30:00,2025-11-07T04:00:00,1,0.0,92.8,PQR
AV,ENGQR-01,2025-11-07T03:30:00,2025-11-07T04:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T04:00:00,2025-11-07T04:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T04:00:00,2025-11-07T04:30:00,1,0.0,91.76,PQR
AV,EDFE-11,2025-11-07T04:00:00,2025-11-07T04:30:00,1,0.0,91.76,PQR
AV,EDFE-8,2025-11-07T04:00:00,2025-11-07T04:30:00,-1,0.0,56.35,NQR
AV,EDFE-21,2025-11-07T04:00:00,2025-11-07T04:30:00,-1,0.0,68.24,NQR
AV,EDFE-21,2025-11-07T04:00:00,2025-11-07T04:30:00,1,0.0,93.27,PQR
AV,EDFE-11,2025-11-07T04:00:00,2025-11-07T04:30:00,-1,0.0,51.98,NQR
AV,ENGQR-01,2025-11-07T04:00:00,2025-11-07T04:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T04:30:00,2025-11-07T05:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T04:30:00,2025-11-07T05:00:00,-1,0.0,68.0,NQR
AV,ENGQR-01,2025-11-07T04:30:00,2025-11-07T05:00:00,1,3.0,400.0,PQR
AV,EDFE-21,2025-11-07T04:30:00,2025-11-07T05:00:00,1,0.0,94.06,PQR
AV,EDFE-21,2025-11-07T04:30:00,2025-11-07T05:00:00,-1,0.0,70.84,NQR
AV,EDFE-11,2025-11-07T04:30:00,2025-11-07T05:00:00,-1,0.0,58.59,NQR
AV,EDFE-8,2025-11-07T04:30:00,2025-11-07T05:00:00,1,0.0,92.53,PQR
AV,EDFE-11,2025-11-07T04:30:00,2025-11-07T05:00:00,1,0.0,92.53,PQR
AV,ENGQR-02,2025-11-07T05:00:00,2025-11-07T05:30:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T05:00:00,2025-11-07T05:30:00,1,3.0,400.0,PQR
AV,EDFE-8,2025-11-07T05:00:00,2025-11-07T05:30:00,1,0.0,108.62,PQR
AV,EDFE-8,2025-11-07T05:00:00,2025-11-07T05:30:00,-1,0.0,61.59,NQR
AV,EDFE-11,2025-11-07T05:00:00,2025-11-07T05:30:00,1,0.0,108.62,PQR
AV,EDFE-21,2025-11-07T05:00:00,2025-11-07T05:30:00,1,0.0,110.61,PQR
AV,EDFE-11,2025-11-07T05:00:00,2025-11-07T05:30:00,-1,0.0,61.59,NQR
AV,EDFE-21,2025-11-07T05:00:00,2025-11-07T05:30:00,-1,0.0,74.39,NQR
AV,ENGQR-02,2025-11-07T05:30:00,2025-11-07T06:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T05:30:00,2025-11-07T06:00:00,-1,0.0,62.76,NQR
AV,EDFE-11,2025-11-07T05:30:00,2025-11-07T06:00:00,-1,0.0,52.39,NQR
AV,EDFE-8,2025-11-07T05:30:00,2025-11-07T06:00:00,1,0.0,112.65,PQR
AV,EDFE-11,2025-11-07T05:30:00,2025-11-07T06:00:00,1,0.0,112.65,PQR
AV,EDFE-21,2025-11-07T05:30:00,2025-11-07T06:00:00,-1,0.0,75.74,NQR
AV,EDFE-21,2025-11-07T05:30:00,2025-11-07T06:00:00,1,0.0,111.87,PQR
AV,ENGQR-01,2025-11-07T05:30:00,2025-11-07T06:00:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T06:00:00,2025-11-07T06:30:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T06:00:00,2025-11-07T06:30:00,1,0.0,111.56,PQR
AV,EDFE-21,2025-11-07T06:00:00,2025-11-07T06:30:00,1,0.0,122.78,PQR
AV,EDFE-8,2025-11-07T06:00:00,2025-11-07T06:30:00,-1,0.0,69.83,NQR
AV,EDFE-11,2025-11-07T06:00:00,2025-11-07T06:30:00,-1,0.0,60.12,NQR
AV,EDFE-11,2025-11-07T06:00:00,2025-11-07T06:30:00,1,0.0,111.56,PQR
AV,EDFE-21,2025-11-07T06:00:00,2025-11-07T06:30:00,-1,0.0,72.74,NQR
AV,ENGQR-01,2025-11-07T06:00:00,2025-11-07T06:30:00,1,3.0,400.0,PQR
AV,ENGQR-02,2025-11-07T06:30:00,2025-11-07T07:00:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T06:30:00,2025-11-07T07:00:00,1,3.0,400.0,PQR
AV,EDFE-8,2025-11-07T06:30:00,2025-11-07T07:00:00,-1,0.0,66.06,NQR
AV,EDFE-8,2025-11-07T06:30:00,2025-11-07T07:00:00,1,0.0,109.64,PQR
AV,EDFE-21,2025-11-07T06:30:00,2025-11-07T07:00:00,-1,0.0,79.77,NQR
AV,EDFE-11,2025-11-07T06:30:00,2025-11-07T07:00:00,-1,0.0,66.06,NQR
AV,EDFE-21,2025-11-07T06:30:00,2025-11-07T07:00:00,1,0.0,120.94,PQR
AV,EDFE-11,2025-11-07T06:30:00,2025-11-07T07:00:00,1,0.0,109.64,PQR
AV,ENGQR-02,2025-11-07T07:00:00,2025-11-07T07:30:00,1,1.0,1000.0,PQR
AV,ENGQR-01,2025-11-07T07:00:00,2025-11-07T07:30:00,1,3.0,400.0,PQR
AV,EDFE-8,2025-11-07T07:00:00,2025-11-07T07:30:00,-1,0.0,70.2,NQR
AV,EDFE-8,2025-11-07T07:00:00,2025-11-07T07:30:00,1,0.0,111.89,PQR
AV,EDFE-21,2025-11-07T07:00:00,2025-11-07T07:30:00,-1,0.0,70.98,NQR
AV,EDFE-11,2025-11-07T07:00:00,2025-11-07T07:30:00,1,0.0,122.4,PQR
AV,EDFE-11,2025-11-07T07:00:00,2025-11-07T07:30:00,-1,0.0,70.2,NQR
AV,EDFE-21,2025-11-07T07:00:00,2025-11-07T07:30:00,1,0.0,123.1,PQR
AV,EDFE-21,2025-11-07T07:30:00,2025-11-07T08:00:00,1,0.0,119.76,PQR
AV,ENGQR-02,2025-11-07T07:30:00,2025-11-07T08:00:00,1,1.0,1000.0,PQR
AV,EDFE-8,2025-11-07T07:30:00,2025-11-07T08:00:00,-1,0.0,71.31,NQR
AV,EDFE-21,2025-11-07T07:30:00,2025-11-07T08:00:00,-1,0.0,72.1,NQR
AV,EDFE-11,2025-11-07T07:30:00,2025-11-07T08:00:00,-1,0.0,71.32,NQR
AV,EDFE-8,2025-11-07T07:30:00,2025-11-07T08:00:00,1,0.0,111.64,PQR
AV,EDFE-11,2025-11-07T07:30:00,2025-11-07T08:00:00,1,0.0,111.64,PQR
AV,ENGQR-01,2025-11-07T07:30:00,2025-11-07T08:00:00,1,3.0,400.0,PQR
AV,EDFE-11,2025-11-07T08:00:00,2025-11-07T08:30:00,1,0.0,120.87,PQR
AV,EDFE-11,2025-11-07T08:00:00,2025-11-07T08:30:00,-1,0.0,51.75,NQR
AV,EDFE-8,2025-11-07T08:00:00,2025-11-07T08:30:00,-1,0.0,71.37,NQR
AV,EDFE-8,2025-11-07T08:00:00,2025-11-07T08:30:00,1,0.0,111.56,PQR
